hunt_code,hunt_name,hunt_category_name,species_subtype_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,source_file
DB1038,Diamond Mtn,Limited-Entry,Limited-entry Buck Deer,Nonresident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1038,Diamond Mtn,Limited-Entry,Limited-entry Buck Deer,Resident,,14,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1039,Yellowstone,Limited-Entry,Limited-entry Buck Deer,Nonresident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1039,Yellowstone,Limited-Entry,Limited-entry Buck Deer,Resident,,13,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1040,Southwest Desert,Limited-Entry,Limited-entry Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1040,Southwest Desert,Limited-Entry,Limited-entry Buck Deer,Nonresident,,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1041,"Wasatch Mtns, East",Limited-Entry,Limited-entry Buck Deer,Resident,,30,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1041,"Wasatch Mtns, East",Limited-Entry,Limited-entry Buck Deer,Nonresident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1042,"West Desert, Vernon",Limited-Entry,Limited-entry Buck Deer,Resident,,27,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1042,"West Desert, Vernon",Limited-Entry,Limited-entry Buck Deer,Nonresident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1043,Zion,Limited-Entry,Limited-entry Buck Deer,Resident,,12,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1043,Zion,Limited-Entry,Limited-entry Buck Deer,Nonresident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1044,Book Cliffs,Limited-Entry,Multiseason LE Buck Deer,Nonresident,,13,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1044,Book Cliffs,Limited-Entry,Multiseason LE Buck Deer,Resident,,33,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1045,"Fillmore, Oak Creek LE",Limited-Entry,Multiseason LE Buck Deer,Resident,,19,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1046,"San Juan, Elk Ridge",Limited-Entry,Multiseason LE Buck Deer,Resident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1047,Diamond Mtn,Limited-Entry,Multiseason LE Buck Deer,Resident,,6,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1048,"West Desert, Vernon",Limited-Entry,Multiseason LE Buck Deer,Nonresident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1048,"West Desert, Vernon",Limited-Entry,Multiseason LE Buck Deer,Resident,,17,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1053,Mt Dutton,Limited-Entry,Limited-entry Buck Deer,Resident,,5,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1053,Mt Dutton,Limited-Entry,Limited-entry Buck Deer,Nonresident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1054,Ogden,Limited-Entry,Limited-entry Buck Deer,Resident,,14,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1055,Fishlake,Limited-Entry,Limited-entry Buck Deer,Resident,,13,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1055,Fishlake,Limited-Entry,Limited-entry Buck Deer,Nonresident,,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1058,Paunsaugunt,Limited-Entry,Cactus Buck Deer,Nonresident,,8,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1058,Paunsaugunt,Limited-Entry,Cactus Buck Deer,Resident,,28,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1065,North Slope,Limited-Entry,Limited-entry Buck Deer,Nonresident,,2,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1065,North Slope,Limited-Entry,Limited-entry Buck Deer,Resident,,6,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1073,Paunsaugunt,Management,Management Buck Deer,Resident,,16,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1073,Paunsaugunt,Management,Management Buck Deer,Nonresident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1074,Paunsaugunt,Management,Management Buck Deer,Resident,,11,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1074,Paunsaugunt,Management,Management Buck Deer,Nonresident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1077,Box Elder,Limited-Entry,Limited-entry Buck Deer,Resident,,13,0,2,2,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1077,Box Elder,Limited-Entry,Limited-entry Buck Deer,Nonresident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1078,Cache,Limited-Entry,Limited-entry Buck Deer,Nonresident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1078,Cache,Limited-Entry,Limited-entry Buck Deer,Resident,,26,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1079,Manti/San Rafael,Limited-Entry,Limited-entry Buck Deer,Nonresident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1079,Manti/San Rafael,Limited-Entry,Limited-entry Buck Deer,Resident,,46,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1080,Nebo,Limited-Entry,Limited-entry Buck Deer,Nonresident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1080,Nebo,Limited-Entry,Limited-entry Buck Deer,Resident,,17,0,2,2,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1081,La Sal Mtns,Limited-Entry,Limited-entry Buck Deer,Resident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1081,La Sal Mtns,Limited-Entry,Limited-entry Buck Deer,Nonresident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1083,Panguitch Lake,Limited-Entry,Limited-entry Buck Deer,Resident,,12,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1083,Panguitch Lake,Limited-Entry,Limited-entry Buck Deer,Nonresident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1084,Boulder/Kaiparowits,Limited-Entry,Limited-entry Buck Deer,Resident,,9,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1084,Boulder/Kaiparowits,Limited-Entry,Limited-entry Buck Deer,Nonresident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1085,"San Juan, Abajo Mtns",Limited-Entry,Limited-entry Buck Deer,Nonresident,,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1085,"San Juan, Abajo Mtns",Limited-Entry,Limited-entry Buck Deer,Resident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1086,Vernal/Bonanza,Limited-Entry,Limited-entry Buck Deer,Nonresident,,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1086,Vernal/Bonanza,Limited-Entry,Limited-entry Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1087,"Wasatch Mtns, West",Limited-Entry,Limited-entry Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1087,"Wasatch Mtns, West",Limited-Entry,Limited-entry Buck Deer,Resident,,18,0,3,3,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1090,"Book Cliffs, Floy Canyon",Limited-Entry,Limited-entry Buck Deer,Nonresident,,6,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1090,"Book Cliffs, Floy Canyon",Limited-Entry,Limited-entry Buck Deer,Resident,,12,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1091,Kaiparowits HAMSS,Limited-Entry,Limited-entry Buck Deer,Resident,,7,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1091,Kaiparowits HAMSS,Limited-Entry,Limited-entry Buck Deer,Nonresident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1100,Chalk Creek,Limited-Entry,Limited-entry Buck Deer,Resident,,15,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1100,Chalk Creek,Limited-Entry,Limited-entry Buck Deer,Nonresident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1101,East Canyon,Limited-Entry,Limited-entry Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1103,Morgan-South Rich,Limited-Entry,Limited-entry Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1105,East Canyon,Limited-Entry,Limited-entry Buck Deer,Nonresident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1105,East Canyon,Limited-Entry,Limited-entry Buck Deer,Resident,,13,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1106,Thousand Lakes,Limited-Entry,Limited-entry Buck Deer,Resident,,1,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1106,Thousand Lakes,Limited-Entry,Limited-entry Buck Deer,Nonresident,,4,0,4,4,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1107,Thousand Lakes,Limited-Entry,Limited-entry Buck Deer,Resident,,4,0,4,4,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1108,Thousand Lakes,Limited-Entry,Limited-entry Buck Deer,Resident,,26,0,4,4,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1108,Thousand Lakes,Limited-Entry,Limited-entry Buck Deer,Nonresident,,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,12,1,1,0,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,9,1,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,2,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,8,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,10,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,3,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,5,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1109,Thousand Lakes,Limited-Entry,Multiseason LE Buck Deer,Resident,6,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1110,"Beaver, East",Limited-Entry,Limited-entry Buck Deer,Nonresident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1110,"Beaver, East",Limited-Entry,Limited-entry Buck Deer,Resident,,10,0,2,2,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1111,"Beaver, West",Limited-Entry,Limited-entry Buck Deer,Nonresident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1111,"Beaver, West",Limited-Entry,Limited-entry Buck Deer,Resident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1112,"West Desert, Swasey",Limited-Entry,Limited-entry Buck Deer,Nonresident,,1,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1112,"West Desert, Swasey",Limited-Entry,Limited-entry Buck Deer,Resident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1113,Oquirrh/Tintic,Limited-Entry,Limited-entry Buck Deer,Resident,,12,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1114,Cedar/Stansbury,Limited-Entry,Limited-entry Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1115,Little Rockies,Limited-Entry,Limited-entry Buck Deer,Resident,,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1115,Little Rockies,Limited-Entry,Limited-entry Buck Deer,Nonresident,,16,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1116,"San Juan, Mancos Mesa",Limited-Entry,Limited-entry Buck Deer,Nonresident,,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1116,"San Juan, Mancos Mesa",Limited-Entry,Limited-entry Buck Deer,Resident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1119,Moab Valley,Limited-Entry,Limited-entry Buck Deer,Resident,,14,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1119,Moab Valley,Limited-Entry,Limited-entry Buck Deer,Nonresident,,8,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1120,Castle Valley,Limited-Entry,Limited-entry Buck Deer,Nonresident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1120,Castle Valley,Limited-Entry,Limited-entry Buck Deer,Resident,,14,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,1,13,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,5,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,22,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,4,15,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,21,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,8,17,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,13,6,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,7,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,16,4,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,6,12,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,10,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,14,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,3,18,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,17,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,29,1,1,0,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,19,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,,34,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,12,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,9,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,20,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,2,10,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,18,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,11,11,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,24,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,23,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1121,Antelope Island,Limited-Entry,Management Buck Deer,Resident,15,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1200,Alton,CWMU,Premium CWMU Buck Deer,Resident,,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1201,Alton,CWMU,CWMU Mngmnt Buck Deer,Resident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1202,Antelope Creek,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1203,Avintaquin Canyon,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1204,Bally Watts,CWMU,CWMU Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1205,Bar J Ranch,CWMU,CWMU Buck Deer,Resident,,2,0,1,1,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1206,Bear Mountain,CWMU,CWMU Buck Deer,Resident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1207,Bear Springs,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1208,Blackhawk,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1209,Blind Springs,CWMU,CWMU Buck Deer,Resident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1211,Blue Spring Hills,CWMU,CWMU Buck Deer,Resident,,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1212,Bluebell,CWMU,CWMU Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1213,Boobe Hole,CWMU,CWMU Buck Deer,Resident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1215,Buckhorn Ranch,CWMU,CWMU Buck Deer,Resident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1216,Castle Valley Outdoors,CWMU,CWMU Buck Deer,Resident,,9,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1217,Causey Spring,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1219,Chimney Rock,CWMU,CWMU Buck Deer,Resident,,8,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1222,Coldwater Ranch,CWMU,CWMU Buck Deer,Resident,,8,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1224,Cotton Thomas,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1227,Deer Haven,CWMU,CWMU Buck Deer,Resident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1228,Deseret,CWMU,CWMU Buck Deer,Resident,,30,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1229,Dilly Ranch,CWMU,CWMU Buck Deer,Resident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1230,Double R Ranch,CWMU,CWMU Buck Deer,Resident,,,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1231,Dove Creek,CWMU,CWMU Buck Deer,Resident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1232,Durst Mountain,CWMU,CWMU Buck Deer,Resident,,6,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1233,East Fork Chalk Creek,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1234,East Zion,CWMU,CWMU Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1236,Engineer Springs,CWMU,CWMU Buck Deer,Resident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1237,Ensign Ranches,CWMU,CWMU Buck Deer,Resident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1238,Folley Ridge,CWMU,CWMU Buck Deer,Resident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1239,Fort Ranch,CWMU,CWMU Buck Deer,Resident,,5,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1240,George Creek,CWMU,CWMU Buck Deer,Resident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1241,Golden Spike,CWMU,CWMU Buck Deer,Resident,,6,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1242,Grass Valley/Clark Canyon,CWMU,CWMU Buck Deer,Resident,,12,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1243,Grazing Pasture,CWMU,CWMU Buck Deer,Resident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1244,Green Canyon,CWMU,CWMU Buck Deer,Resident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1245,Guildersleeve,CWMU,CWMU Buck Deer,Resident,,4,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1246,Hardscrabble,CWMU,CWMU Buck Deer,Resident,,1,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1248,Heaston East,CWMU,CWMU Buck Deer,Resident,,10,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1249,Hiawatha,CWMU,CWMU Buck Deer,Resident,,2,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1250,Indian Creek,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1251,Indian Head,CWMU,CWMU Buck Deer,Resident,,7,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1252,Ingham Peak,CWMU,CWMU Buck Deer,Resident,,13,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
DB1253,Circle E Ranch,CWMU,CWMU Buck Deer,Resident,,3,0,0,0,utahdraws_big_game_2026_limited_entry_buck_deer_mht8.json
