hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,season,access_type,permits_2024_res,permits_2024_nr,permits_2024_total,permits_2024_source,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2025_source,permits_2026_res,permits_2026_nr,permits_2026_total,permits_2026_source,permits_2026_draw_source,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status,draw_2026_system_type,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,percent_harvest_success_previous_hunting_season,average_harvest_age,current_age_3yr_average,average_harvest_age_source_file,average_harvest_age_review_status,dwr_huntplanner_age_objective,dwr_huntplanner_population_objective,dwr_huntplanner_current_population_estimate,conservation_permits_2026_total,conservation_permits_2026_source,notes,source_authority,source_file,data_status,generated_at,huntCode,code,title,huntTitle,unitName,unitCode,boundaryId,boundaryID,BoundaryID,boundary_id_numeric,totalPermits,permitsTotal,quota,dates,sex,sexType,type,category,Weapon,boundaryLink
EB3039,51,Manti,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,22,2,24,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,31,2,33,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,102,11,113,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,102,11,113,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,222,261,Bonus Point Draw Results,79.1,,6.3,,,5.5-6.0,12000,12200,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3039,EB3039,Manti,Manti,Manti,51,51,51,51,51,113,113,113,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3039
EB3042,88,"Fillmore, Pahvant",Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,8,1,9,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,8,1,9,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,223,262,Bonus Point Draw Results,81.8,,8.1,,,6.5-7.0,1450-1750 (entire Fillmore unit),1450 (entire Fillmore unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3042,EB3042,"Fillmore, Pahvant","Fillmore, Pahvant","Fillmore, Pahvant",88,88,88,88,88,9,9,9,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3042
EB3043,88,"Fillmore, Pahvant",Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,224,263,Bonus Point Draw Results,76.9,,8.1,,,6.5-7.0,1450-1750 (entire Fillmore unit),1450 (entire Fillmore unit),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3043,EB3043,"Fillmore, Pahvant","Fillmore, Pahvant","Fillmore, Pahvant",88,88,88,88,88,15,15,15,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3043
EB3044,108,Dolores Triangle,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Dec 05 2026 - Jan 31 2027,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,1,1,2,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,6,1,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,6,1,7,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,225,264,Bonus Point Draw Results,83.3,,9,,,5.5-6.0,700,700,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3044,EB3044,Dolores Triangle,Dolores Triangle,Dolores Triangle,108,108,108,108,108,7,7,7,Dec 05 2026 - Jan 31 2027,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3044
EB3045,617,La Sal Mtns,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,14,2,16,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,14,2,16,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,226,265,Bonus Point Draw Results,78.9,,6.2,,,5.5-6.0,1800,1900,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3045,EB3045,La Sal Mtns,La Sal Mtns,La Sal Mtns,617,617,617,617,617,16,16,16,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3045
EB3046,617,La Sal Mtns,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,4,1,5,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,4,1,5,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,24,3,27,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,24,3,27,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,227,266,Bonus Point Draw Results,57.7,,6.2,,,5.5-6.0,1800,1900,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3046,EB3046,La Sal Mtns,La Sal Mtns,La Sal Mtns,617,617,617,617,617,27,27,27,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3046
EB3047,629,Monroe,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,3,1,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,3,1,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,3,1,4,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,228,267,Bonus Point Draw Results,100,,8.3,,,6.0-6.5,1000-1400,1100,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3047,EB3047,Monroe,Monroe,Monroe,629,629,629,629,629,4,4,4,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3047
EB3048,629,Monroe,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,5,1,6,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,229,268,Bonus Point Draw Results,66.7,,8.3,,,6.0-6.5,1000-1400,1100,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3048,EB3048,Monroe,Monroe,Monroe,629,629,629,629,629,15,15,15,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3048
EB3049,630,Mt Dutton,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,1,1,2,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,8,1,9,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,8,1,9,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,230,269,Bonus Point Draw Results,100,,7.8,,,6.0-6.5,1500-2000,1550,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3049,EB3049,Mt Dutton,Mt Dutton,Mt Dutton,630,630,630,630,630,9,9,9,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3049
EB3050,630,Mt Dutton,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,13,2,15,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,231,270,Bonus Point Draw Results,84.6,,7.8,,,6.0-6.5,1500-2000,1550,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3050,EB3050,Mt Dutton,Mt Dutton,Mt Dutton,630,630,630,630,630,15,15,15,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3050
EB3053,140,"North Slope, Three Corners",Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Mid Any Legal Weapon,Bull,Oct 03 2026 - Oct 15 2026,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,9,1,10,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,232,271,Bonus Point Draw Results,85.7,,5.3,,,5.5-6.0,700,800,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3053,EB3053,"North Slope, Three Corners","North Slope, Three Corners","North Slope, Three Corners",140,140,140,140,140,10,10,10,Oct 03 2026 - Oct 15 2026,Bull,Bull,Limited Entry,Mature Bull,Mid Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3053
EB3056,634,Panguitch Lake,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,1,0,1,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,3,0,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,7,1,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,7,1,8,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,233,272,Bonus Point Draw Results,66.7,,7.8,,,6.0-6.5,1000-1500,1200,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3056,EB3056,Panguitch Lake,Panguitch Lake,Panguitch Lake,634,634,634,634,634,8,8,8,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3056
EB3057,634,Panguitch Lake,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,2,1,3,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,12,1,13,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,12,1,13,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,234,273,Bonus Point Draw Results,100,,7.8,,,6.0-6.5,1000-1500,1200,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3057,EB3057,Panguitch Lake,Panguitch Lake,Panguitch Lake,634,634,634,634,634,13,13,13,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3057
EB3063,175,Fishlake/Thousand Lakes,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,3,1,4,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,8,1,9,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,34,4,38,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,34,4,38,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,235,274,Bonus Point Draw Results,63.9,,7.1,,,5.5-6.0,5000-5900,5000,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3063,EB3063,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,175,175,175,175,175,38,38,38,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3063
EB3064,175,Fishlake/Thousand Lakes,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Mid Any Legal Weapon,Bull,Oct 03 2026 - Oct 15 2026,Public,15,3,18,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,11,3,14,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,99,11,110,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,99,11,110,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,236,275,Bonus Point Draw Results,63.8,,7.1,,,5.5-6.0,5000-5900,5000,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3064,EB3064,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,175,175,175,175,175,110,110,110,Oct 03 2026 - Oct 15 2026,Bull,Bull,Limited Entry,Mature Bull,Mid Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3064
EB3065,175,Fishlake/Thousand Lakes,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,7,2,9,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,10,1,11,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,57,6,63,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,57,6,63,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,237,276,Bonus Point Draw Results,73.2,,7.1,,,5.5-6.0,5000-5900,5000,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3065,EB3065,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,175,175,175,175,175,63,63,63,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3065
EB3066,183,San Juan Bull Elk,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,4,1,5,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,5,1,6,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,12,1,13,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,12,1,13,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,238,277,Bonus Point Draw Results,78.9,,7.9,,,6.5-7.0,1300,1300,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3066,EB3066,San Juan Bull Elk,San Juan Bull Elk,San Juan Bull Elk,183,183,183,183,183,13,13,13,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3066
EB3067,183,San Juan Bull Elk,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Late Any Legal Weapon,Bull,Nov 07 2026 - Nov 15 2026,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,3,1,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,20,2,22,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,20,2,22,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,239,278,Bonus Point Draw Results,70.6,,7.9,,,6.5-7.0,1300,1300,,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3067,EB3067,San Juan Bull Elk,San Juan Bull Elk,San Juan Bull Elk,183,183,183,183,183,22,22,22,Nov 07 2026 - Nov 15 2026,Bull,Bull,Limited Entry,Mature Bull,Late Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3067
EB3068,206,Diamond Mtn,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Early Any Legal Weapon,Bull,Sept 16 2026 - Sept 20 2026,Public,2,1,3,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,3,1,4,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,10,1,11,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,10,1,11,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,240,279,Bonus Point Draw Results,82.6,,7.3,,,5.5-6.0,3000 (includes Vernal/Bonanza),2700 (includes Vernal/Bonanza),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3068,EB3068,Diamond Mtn,Diamond Mtn,Diamond Mtn,206,206,206,206,206,11,11,11,Sept 16 2026 - Sept 20 2026,Bull,Bull,Limited Entry,Mature Bull,Early Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3068
EB3069,206,Diamond Mtn,Elk,Mature Bull,Limited Entry,BONUS_LE_BIG_GAME,Mid Any Legal Weapon,Bull,Oct 03 2026 - Oct 15 2026,Public,6,2,8,REBUIlT_2023_DRAW_RESULTS_FOR_2024_MODELING;SUPPLEMENT:draw_results_2023_for_2024_long,6,2,8,REBUIlT_2024_DRAW_RESULTS_FOR_2025_MODELING,30,3,33,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,30,3,33,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_RES_NR_SPLIT,BONUS_LE_BIG_GAME,241,280,Bonus Point Draw Results,88.6,,7.3,,,5.5-6.0,3000 (includes Vernal/Bonanza),2700 (includes Vernal/Bonanza),,,,DATABASE.csv,pipeline/RAW/hunt_unit_database/2026/csv/DATABASE.csv,CURRENT_DATABASE_CANONICAL,2026-06-04T07:07:35Z,EB3069,EB3069,Diamond Mtn,Diamond Mtn,Diamond Mtn,206,206,206,206,206,33,33,33,Oct 03 2026 - Oct 15 2026,Bull,Bull,Limited Entry,Mature Bull,Mid Any Legal Weapon,https://dwrapps.utah.gov/huntboundary/hbstart?HN=EB3069
