hunt_code,residency,user_points,gap,status,trend,guaranteed_at_2026,guaranteed_at_2025,projected_draw_odds,hunt_point_summary_title,hunt_point_summary_guaranteed,hunt_point_summary_points,hunt_point_summary_status,hunt_point_summary_odds,hunt_point_summary_trend
EB3022,Nonresident,2,12,BEHIND CURVE,GREEN,14,15,1.705,HUNT POINT SUMMARY,Guaranteed At: 14 pts,Your Points: 2 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 1.705% from remaining pool,Trend: GREEN
EB3022,Nonresident,1,13,BEHIND CURVE,GREEN,14,15,1.175,HUNT POINT SUMMARY,Guaranteed At: 14 pts,Your Points: 1 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 1.175% from remaining pool,Trend: GREEN
EB3022,Nonresident,0,14,BEHIND CURVE,GREEN,14,15,0.590,HUNT POINT SUMMARY,Guaranteed At: 14 pts,Your Points: 0 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.590% from remaining pool,Trend: GREEN
EB3024,Resident,32,-2,DRAWING IN MAX POOL,YELLOW,30,30,100.000,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 32 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3024,Resident,31,-1,DRAWING IN MAX POOL,YELLOW,30,30,100.000,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 31 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3024,Resident,30,0,DRAWING IN MAX POOL,YELLOW,30,30,100.000,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 30 pts,Status: At guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3024,Resident,29,1,ON THE EDGE,YELLOW,30,30,14.357,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 29 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds: 14.357% from remaining pool,Trend: YELLOW
EB3024,Resident,28,2,BEHIND CURVE,YELLOW,30,30,0.845,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 28 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds: 0.845% from remaining pool,Trend: YELLOW
EB3024,Resident,27,3,BEHIND CURVE,YELLOW,30,30,0.745,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 27 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds: 0.745% from remaining pool,Trend: YELLOW
EB3024,Resident,26,4,BEHIND CURVE,YELLOW,30,30,0.755,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 26 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds: 0.755% from remaining pool,Trend: YELLOW
EB3024,Resident,25,5,BEHIND CURVE,YELLOW,30,30,0.810,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 25 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 0.810% from remaining pool,Trend: YELLOW
EB3024,Resident,24,6,BEHIND CURVE,YELLOW,30,30,0.780,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 24 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 0.780% from remaining pool,Trend: YELLOW
EB3024,Resident,23,7,BEHIND CURVE,YELLOW,30,30,0.715,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 23 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 0.715% from remaining pool,Trend: YELLOW
EB3024,Resident,22,8,BEHIND CURVE,YELLOW,30,30,0.630,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 22 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 0.630% from remaining pool,Trend: YELLOW
EB3024,Resident,21,9,BEHIND CURVE,YELLOW,30,30,0.655,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 21 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 0.655% from remaining pool,Trend: YELLOW
EB3024,Resident,20,10,BEHIND CURVE,YELLOW,30,30,0.575,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 20 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 0.575% from remaining pool,Trend: YELLOW
EB3024,Resident,19,11,BEHIND CURVE,YELLOW,30,30,0.625,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 19 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 0.625% from remaining pool,Trend: YELLOW
EB3024,Resident,18,12,BEHIND CURVE,YELLOW,30,30,0.610,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 18 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 0.610% from remaining pool,Trend: YELLOW
EB3024,Resident,17,13,BEHIND CURVE,YELLOW,30,30,0.510,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 17 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 0.510% from remaining pool,Trend: YELLOW
EB3024,Resident,16,14,BEHIND CURVE,YELLOW,30,30,0.460,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 16 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 0.460% from remaining pool,Trend: YELLOW
EB3024,Resident,15,15,BEHIND CURVE,YELLOW,30,30,0.475,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 15 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 0.475% from remaining pool,Trend: YELLOW
EB3024,Resident,14,16,BEHIND CURVE,YELLOW,30,30,0.495,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 14 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 0.495% from remaining pool,Trend: YELLOW
EB3024,Resident,13,17,BEHIND CURVE,YELLOW,30,30,0.375,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 13 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 0.375% from remaining pool,Trend: YELLOW
EB3024,Resident,12,18,BEHIND CURVE,YELLOW,30,30,0.325,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 12 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 0.325% from remaining pool,Trend: YELLOW
EB3024,Resident,11,19,BEHIND CURVE,YELLOW,30,30,0.320,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 11 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 0.320% from remaining pool,Trend: YELLOW
EB3024,Resident,10,20,BEHIND CURVE,YELLOW,30,30,0.325,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 10 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 0.325% from remaining pool,Trend: YELLOW
EB3024,Resident,9,21,BEHIND CURVE,YELLOW,30,30,0.280,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 9 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.280% from remaining pool,Trend: YELLOW
EB3024,Resident,8,22,BEHIND CURVE,YELLOW,30,30,0.235,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 8 pts,Status: 22 pts short of guaranteed,Estimated Draw Odds: 0.235% from remaining pool,Trend: YELLOW
EB3024,Resident,7,23,BEHIND CURVE,YELLOW,30,30,0.285,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 7 pts,Status: 23 pts short of guaranteed,Estimated Draw Odds: 0.285% from remaining pool,Trend: YELLOW
EB3024,Resident,6,24,BEHIND CURVE,YELLOW,30,30,0.220,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 6 pts,Status: 24 pts short of guaranteed,Estimated Draw Odds: 0.220% from remaining pool,Trend: YELLOW
EB3024,Resident,5,25,BEHIND CURVE,YELLOW,30,30,0.185,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 5 pts,Status: 25 pts short of guaranteed,Estimated Draw Odds: 0.185% from remaining pool,Trend: YELLOW
EB3024,Resident,4,26,BEHIND CURVE,YELLOW,30,30,0.160,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 4 pts,Status: 26 pts short of guaranteed,Estimated Draw Odds: 0.160% from remaining pool,Trend: YELLOW
EB3024,Resident,3,27,BEHIND CURVE,YELLOW,30,30,0.140,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 3 pts,Status: 27 pts short of guaranteed,Estimated Draw Odds: 0.140% from remaining pool,Trend: YELLOW
EB3024,Resident,2,28,BEHIND CURVE,YELLOW,30,30,0.070,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 2 pts,Status: 28 pts short of guaranteed,Estimated Draw Odds: 0.070% from remaining pool,Trend: YELLOW
EB3024,Resident,1,29,BEHIND CURVE,YELLOW,30,30,0.070,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 1 pts,Status: 29 pts short of guaranteed,Estimated Draw Odds: 0.070% from remaining pool,Trend: YELLOW
EB3024,Resident,0,30,BEHIND CURVE,YELLOW,30,30,0.030,HUNT POINT SUMMARY,Guaranteed At: 30 pts,Your Points: 0 pts,Status: 30 pts short of guaranteed,Estimated Draw Odds: 0.030% from remaining pool,Trend: YELLOW
EB3024,Nonresident,32,,RANDOM DRAW ONLY,,,,0.205,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 32 pts,Status: Random draw only,Estimated Draw Odds: 0.205% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,31,,RANDOM DRAW ONLY,,,,0.185,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 31 pts,Status: Random draw only,Estimated Draw Odds: 0.185% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,30,,RANDOM DRAW ONLY,,,,0.165,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 30 pts,Status: Random draw only,Estimated Draw Odds: 0.165% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,29,,RANDOM DRAW ONLY,,,,0.265,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 29 pts,Status: Random draw only,Estimated Draw Odds: 0.265% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,28,,RANDOM DRAW ONLY,,,,0.205,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 28 pts,Status: Random draw only,Estimated Draw Odds: 0.205% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,27,,RANDOM DRAW ONLY,,,,0.175,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 27 pts,Status: Random draw only,Estimated Draw Odds: 0.175% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,26,,RANDOM DRAW ONLY,,,,0.210,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 26 pts,Status: Random draw only,Estimated Draw Odds: 0.210% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,25,,RANDOM DRAW ONLY,,,,0.180,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 25 pts,Status: Random draw only,Estimated Draw Odds: 0.180% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,24,,RANDOM DRAW ONLY,,,,0.165,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 24 pts,Status: Random draw only,Estimated Draw Odds: 0.165% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,23,,RANDOM DRAW ONLY,,,,0.145,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 23 pts,Status: Random draw only,Estimated Draw Odds: 0.145% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,22,,RANDOM DRAW ONLY,,,,0.180,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 22 pts,Status: Random draw only,Estimated Draw Odds: 0.180% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,21,,RANDOM DRAW ONLY,,,,0.130,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 21 pts,Status: Random draw only,Estimated Draw Odds: 0.130% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,20,,RANDOM DRAW ONLY,,,,0.130,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 20 pts,Status: Random draw only,Estimated Draw Odds: 0.130% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,19,,RANDOM DRAW ONLY,,,,0.105,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 19 pts,Status: Random draw only,Estimated Draw Odds: 0.105% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,18,,RANDOM DRAW ONLY,,,,0.185,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 18 pts,Status: Random draw only,Estimated Draw Odds: 0.185% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,17,,RANDOM DRAW ONLY,,,,0.130,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 17 pts,Status: Random draw only,Estimated Draw Odds: 0.130% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,16,,RANDOM DRAW ONLY,,,,0.120,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 16 pts,Status: Random draw only,Estimated Draw Odds: 0.120% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,15,,RANDOM DRAW ONLY,,,,0.085,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 15 pts,Status: Random draw only,Estimated Draw Odds: 0.085% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,14,,RANDOM DRAW ONLY,,,,0.070,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 14 pts,Status: Random draw only,Estimated Draw Odds: 0.070% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,13,,RANDOM DRAW ONLY,,,,0.070,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 13 pts,Status: Random draw only,Estimated Draw Odds: 0.070% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,12,,RANDOM DRAW ONLY,,,,0.090,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 12 pts,Status: Random draw only,Estimated Draw Odds: 0.090% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,11,,RANDOM DRAW ONLY,,,,0.090,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 11 pts,Status: Random draw only,Estimated Draw Odds: 0.090% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,10,,RANDOM DRAW ONLY,,,,0.075,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 10 pts,Status: Random draw only,Estimated Draw Odds: 0.075% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,9,,RANDOM DRAW ONLY,,,,0.115,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 9 pts,Status: Random draw only,Estimated Draw Odds: 0.115% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,8,,RANDOM DRAW ONLY,,,,0.060,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 8 pts,Status: Random draw only,Estimated Draw Odds: 0.060% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,7,,RANDOM DRAW ONLY,,,,0.065,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 7 pts,Status: Random draw only,Estimated Draw Odds: 0.065% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,6,,RANDOM DRAW ONLY,,,,0.055,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 6 pts,Status: Random draw only,Estimated Draw Odds: 0.055% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,5,,RANDOM DRAW ONLY,,,,0.070,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 5 pts,Status: Random draw only,Estimated Draw Odds: 0.070% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,4,,RANDOM DRAW ONLY,,,,0.035,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 4 pts,Status: Random draw only,Estimated Draw Odds: 0.035% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,3,,RANDOM DRAW ONLY,,,,0.025,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 3 pts,Status: Random draw only,Estimated Draw Odds: 0.025% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,2,,RANDOM DRAW ONLY,,,,0.025,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 2 pts,Status: Random draw only,Estimated Draw Odds: 0.025% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,1,,RANDOM DRAW ONLY,,,,0.010,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 1 pts,Status: Random draw only,Estimated Draw Odds: 0.010% from weighted random draw,Trend: Not applicable
EB3024,Nonresident,0,,RANDOM DRAW ONLY,,,,0.005,HUNT POINT SUMMARY,Guaranteed At: Not applicable,Your Points: 0 pts,Status: Random draw only,Estimated Draw Odds: 0.005% from weighted random draw,Trend: Not applicable
EB3025,Resident,32,-8,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 32 pts,Status: 8 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,31,-7,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 31 pts,Status: 7 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,30,-6,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 30 pts,Status: 6 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,29,-5,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 29 pts,Status: 5 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,28,-4,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 28 pts,Status: 4 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,27,-3,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 27 pts,Status: 3 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,26,-2,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 26 pts,Status: 2 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,25,-1,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 25 pts,Status: 1 pts above guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,24,0,DRAWING IN MAX POOL,YELLOW,24,24,100.000,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 24 pts,Status: At guaranteed,Estimated Draw Odds: 100.000% from remaining pool,Trend: YELLOW
EB3025,Resident,23,1,ON THE EDGE,YELLOW,24,24,45.826,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 23 pts,Status: 1 pts short of guaranteed,Estimated Draw Odds: 45.826% from remaining pool,Trend: YELLOW
EB3025,Resident,22,2,BEHIND CURVE,YELLOW,24,24,4.955,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 22 pts,Status: 2 pts short of guaranteed,Estimated Draw Odds: 4.955% from remaining pool,Trend: YELLOW
EB3025,Resident,21,3,BEHIND CURVE,YELLOW,24,24,4.650,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 21 pts,Status: 3 pts short of guaranteed,Estimated Draw Odds: 4.650% from remaining pool,Trend: YELLOW
EB3025,Resident,20,4,BEHIND CURVE,YELLOW,24,24,4.355,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 20 pts,Status: 4 pts short of guaranteed,Estimated Draw Odds: 4.355% from remaining pool,Trend: YELLOW
EB3025,Resident,19,5,BEHIND CURVE,YELLOW,24,24,4.570,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 19 pts,Status: 5 pts short of guaranteed,Estimated Draw Odds: 4.570% from remaining pool,Trend: YELLOW
EB3025,Resident,18,6,BEHIND CURVE,YELLOW,24,24,4.285,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 18 pts,Status: 6 pts short of guaranteed,Estimated Draw Odds: 4.285% from remaining pool,Trend: YELLOW
EB3025,Resident,17,7,BEHIND CURVE,YELLOW,24,24,4.005,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 17 pts,Status: 7 pts short of guaranteed,Estimated Draw Odds: 4.005% from remaining pool,Trend: YELLOW
EB3025,Resident,16,8,BEHIND CURVE,YELLOW,24,24,3.705,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 16 pts,Status: 8 pts short of guaranteed,Estimated Draw Odds: 3.705% from remaining pool,Trend: YELLOW
EB3025,Resident,15,9,BEHIND CURVE,YELLOW,24,24,3.490,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 15 pts,Status: 9 pts short of guaranteed,Estimated Draw Odds: 3.490% from remaining pool,Trend: YELLOW
EB3025,Resident,14,10,BEHIND CURVE,YELLOW,24,24,3.280,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 14 pts,Status: 10 pts short of guaranteed,Estimated Draw Odds: 3.280% from remaining pool,Trend: YELLOW
EB3025,Resident,13,11,BEHIND CURVE,YELLOW,24,24,2.915,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 13 pts,Status: 11 pts short of guaranteed,Estimated Draw Odds: 2.915% from remaining pool,Trend: YELLOW
EB3025,Resident,12,12,BEHIND CURVE,YELLOW,24,24,2.895,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 12 pts,Status: 12 pts short of guaranteed,Estimated Draw Odds: 2.895% from remaining pool,Trend: YELLOW
EB3025,Resident,11,13,BEHIND CURVE,YELLOW,24,24,2.545,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 11 pts,Status: 13 pts short of guaranteed,Estimated Draw Odds: 2.545% from remaining pool,Trend: YELLOW
EB3025,Resident,10,14,BEHIND CURVE,YELLOW,24,24,2.315,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 10 pts,Status: 14 pts short of guaranteed,Estimated Draw Odds: 2.315% from remaining pool,Trend: YELLOW
EB3025,Resident,9,15,BEHIND CURVE,YELLOW,24,24,2.185,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 9 pts,Status: 15 pts short of guaranteed,Estimated Draw Odds: 2.185% from remaining pool,Trend: YELLOW
EB3025,Resident,8,16,BEHIND CURVE,YELLOW,24,24,1.960,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 8 pts,Status: 16 pts short of guaranteed,Estimated Draw Odds: 1.960% from remaining pool,Trend: YELLOW
EB3025,Resident,7,17,BEHIND CURVE,YELLOW,24,24,1.850,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 7 pts,Status: 17 pts short of guaranteed,Estimated Draw Odds: 1.850% from remaining pool,Trend: YELLOW
EB3025,Resident,6,18,BEHIND CURVE,YELLOW,24,24,1.435,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 6 pts,Status: 18 pts short of guaranteed,Estimated Draw Odds: 1.435% from remaining pool,Trend: YELLOW
EB3025,Resident,5,19,BEHIND CURVE,YELLOW,24,24,1.400,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 5 pts,Status: 19 pts short of guaranteed,Estimated Draw Odds: 1.400% from remaining pool,Trend: YELLOW
EB3025,Resident,4,20,BEHIND CURVE,YELLOW,24,24,1.065,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 4 pts,Status: 20 pts short of guaranteed,Estimated Draw Odds: 1.065% from remaining pool,Trend: YELLOW
EB3025,Resident,3,21,BEHIND CURVE,YELLOW,24,24,0.970,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 3 pts,Status: 21 pts short of guaranteed,Estimated Draw Odds: 0.970% from remaining pool,Trend: YELLOW
EB3025,Resident,2,22,BEHIND CURVE,YELLOW,24,24,0.630,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 2 pts,Status: 22 pts short of guaranteed,Estimated Draw Odds: 0.630% from remaining pool,Trend: YELLOW
EB3025,Resident,1,23,BEHIND CURVE,YELLOW,24,24,0.475,HUNT POINT SUMMARY,Guaranteed At: 24 pts,Your Points: 1 pts,Status: 23 pts short of guaranteed,Estimated Draw Odds: 0.475% from remaining pool,Trend: YELLOW
