hunt_code,residency,points,algorithm_status,p_draw_mean,display_odds_text,reason_codes
EB3039,Nonresident,15,MODELED_BONUS,0.406155,~1 in 2.5 or 40.6%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,16,MODELED_BONUS,0.086535,~1 in 11.6 or 8.7%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,17,MODELED_BONUS,0.006914,~1 in 144.6 or 0.7%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_ZERO_SUCCESS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,18,MODELED_BONUS,0.007292,~1 in 137.1 or 0.7%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_ZERO_SUCCESS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,19,MODELED_BONUS,0.007670,~1 in 130.4 or 0.8%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_ZERO_SUCCESS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,20,MODELED_BONUS,0.008047,~1 in 124.3 or 0.8%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_ZERO_SUCCESS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,21,MODELED_BONUS,0.328424,~1 in 3.0 or 32.8%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,22,MODELED_BONUS,0.960760,~1 in 1.0 or 96.1%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|MIXED_MAX_POINT_CUTOFF|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,23,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,24,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,25,MODELED_BONUS,0.998750,~1 in 1.0 or 99.9%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|MODELED_100_CONFIRMED|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Nonresident,26,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,27,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,28,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,29,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,30,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,31,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Nonresident,32,MODELED_BONUS,0.000000,Not available,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|PRIOR_YEAR_NO_APPLICANTS|QUOTA_UNCHANGED|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|MISSING_COMPONENTS_REWEIGHTED|ROLLOVER_ONLY_NEW_HUNT|UNCERTAINTY_BAND_A
EB3039,Resident,0,MODELED_BONUS,0.017563,~1 in 56.9 or 1.8%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,1,MODELED_BONUS,0.013388,~1 in 74.7 or 1.3%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,2,MODELED_BONUS,0.025759,~1 in 38.8 or 2.6%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,3,MODELED_BONUS,0.017386,~1 in 57.5 or 1.7%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,4,MODELED_BONUS,0.047675,~1 in 21.0 or 4.8%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,5,MODELED_BONUS,0.032663,~1 in 30.6 or 3.3%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,6,MODELED_BONUS,0.084007,~1 in 11.9 or 8.4%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,7,MODELED_BONUS,0.045123,~1 in 22.2 or 4.5%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,8,MODELED_BONUS,0.077993,~1 in 12.8 or 7.8%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,9,MODELED_BONUS,0.110492,~1 in 9.1 or 11.0%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,10,MODELED_BONUS,0.101665,~1 in 9.8 or 10.2%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,11,MODELED_BONUS,0.190155,~1 in 5.3 or 19.0%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,12,MODELED_BONUS,0.971264,~1 in 1.0 or 97.1%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|MIXED_MAX_POINT_CUTOFF|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,13,MODELED_BONUS,0.991203,~1 in 1.0 or 99.1%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|MODELED_100_CONFIRMED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
EB3039,Resident,14,MODELED_BONUS,0.727052,~1 in 1.4 or 72.7%,BONUS_RULE_SIMULATED|HUNT_KIND_LE|DRAW_POOL_STANDARD|MAX_POOL_DEPRECATED_NO_AUTO_100|APPLICANT_STACK_ROLLED_FORWARD|MAX_POINT_BOUNDARY_RECOMPUTED|OFFICIAL_2026_QUOTA_USED|RAC_CURRENT_YEAR_ALLOTMENT_USED|MODELED_100_CONFIRMED|QUOTA_DECREASE|ROLLOVER_ADJUSTED_PROBABILITY_USED|MODERATE_DEMAND_HARVEST_SIGNAL|HARVEST_DEMAND_ADJUSTMENT_APPLIED|MIXED_MODEL_USED|PRIOR_YEAR_WEIGHTED_BASELINE|QUOTA_ADJUSTED_COMPONENT_USED|ROLLOVER_COMPONENT_USED|HARVEST_COMPONENT_USED|UNCERTAINTY_BAND_A
