bucket,hunt_code,hunt_name,species,permit_type,draw_system_type,algorithm_status,present_in_ml_draw_predictions_v1,present_in_draw_reality_engine_predictive_v2,present_in_hunt_master_enriched,present_in_hunt_unit_reference_linked,reason_not_modeled,recommended_action
historical_or_observed_only,EB3109,"Limited-entry Any Bull Elk - Central Mtns, Nebo",Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3114,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3116,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3118,Paunsaugunt,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3119,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3123,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3125,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3131,"Box Elder, Sawtooth",Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3133,"Nine Mile, Anthro",Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3134,Oquirrh-stansbury,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3138,"Box Elder, Sawtooth",Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3140,"Nine Mile, Anthro",Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3141,Oquirrh-stansbury,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3500,Alton,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3501,Bar J Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3502,Bear Mountain,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3503,Bear Springs,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3504,Blackhawk,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3505,Boobe Hole,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3506,Causey Spring,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3508,Chimney Rock,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3509,Coldwater Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3510,Conover-jensen,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3511,Cotton Thomas,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3512,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3514,Deseret,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3515,Double Cone,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3516,Durst Mountain,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3517,East Fork Chalk Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3519,Ensign Ranches,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3520,Folley Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3521,Grass Valley/Clark Canyon,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3522,Grazing Pasture,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3523,Guildersleeve,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3524,Hardscrabble,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3525,Heaston East,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3526,Hiawatha,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3527,Indian Head,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3528,Ingham Peak,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3529,Circle E Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3530,Jacob's Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3531,Johnson Mountain Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3532,Jump Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3533,Junction Valley,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3534,Little Red Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3535,Lone Tree Tunnel Hollow,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3536,Minnie Maud Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3538,Moon Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3539,,,,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3540,Old Woman Plateau,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3541,Patmos Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3542,Powder Mountain,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3543,Preston Nutter Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3544,Redd Ranches,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3545,Cactus Ranch LLC,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3546,Roan Cliffs,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3547,Sand Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3548,Scofield Canyons,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3549,Scofield East,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3550,Scofield West,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3551,SJ Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3552,Skull Crack,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3553,Soldier Summit,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3554,South Canyon,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3555,Spring Creek/Dodge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3557,Strawberry Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3558,Summit Point,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3559,Three C,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3561,Two Bear,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3562,Wallsburg,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3563,Weber Florence Creek,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3564,Woodruff Creek South,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3565,North Peaks,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3603,Pahvant Ensign,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3604,Double R Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3605,,,,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3606,Mountain Sky Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3607,West Willow Creek Ranch,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3608,Avintaquin Canyon,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3609,Royal Ivory Outfitters,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3610,Sharp Mountain,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3611,West Ridge,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3612,5s,Elk,Limited Entry,BONUS_LE_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3613,Little Pole Canyon,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3614,Tunnel Hollow,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3616,Sweetwater,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3617,The Dirty Dozen,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3619,Weber Florence Creek/Stillman Creek,Elk,CWMU,BONUS_CWMU_BIG_GAME|BONUS_LE_BIG_GAME,IN_SCOPE_MODEL_PENDING|MODELED_BONUS,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,EB3620,The Dirty Dozen,Elk,CWMU,BONUS_CWMU_BIG_GAME,IN_SCOPE_MODEL_PENDING,NO,NO,YES,YES,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,GO6809,,,,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
historical_or_observed_only,GO6811,,,,BONUS_OIL_BIG_GAME,MODELED_BONUS,NO,NO,NO,NO,OBSERVED_HISTORY_ONLY,Historical/observed-only code; do not force into active modeled predictions.
