hunt_code,in_forecast,in_backtest,in_current_database,forecast_eligible_2026,exclusion_reason,hunt_type,species,hunt_name,permits_2026_res,permits_2026_nr,permits_2026_total,permit_allotment_2026_res,permit_allotment_2026_nr,permit_allotment_2026_total,permit_allotment_2026_source,permit_allotment_2026_source_file,permit_allotment_2026_status
EA2036,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,"Oquirrh-Stansbury, East",0,0,0,63,7,70,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA2037,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,Yellowstone,0,0,0,180,20,200,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA2038,False,True,True,False,not_OIL_LE_PLE,General Season,Elk,Wasatch Mtns,0,0,0,1080,120,1200,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EA2039,False,False,True,False,not_OIL_LE_PLE,O.T.C.,Elk,"Fillmore, Pahvant",0,0,0,,,150,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_TOTAL_ONLY
EA2040,False,False,True,False,not_OIL_LE_PLE,O.T.C.,Elk,Kamas,0,0,0,,,150,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_TOTAL_ONLY
EA2041,False,False,True,False,not_OIL_LE_PLE,Conservation,Elk,Cache,0,0,0,0,0,0,FALLBACK_EXISTING_2026_PERMITS,Utah DWR Hunt Planner,FALLBACK_EXISTING_2026_PERMITS
EA2045,False,False,True,False,not_OIL_LE_PLE,Conservation,Elk,Wasatch Mtns,0,0,0,0,0,0,FALLBACK_EXISTING_2026_PERMITS,Utah DWR Hunt Planner,FALLBACK_EXISTING_2026_PERMITS
EA2046,False,False,True,False,not_OIL_LE_PLE,O.T.C.,Elk,"Box Elder, Sawtooth",0,0,0,,,50,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_private_lands_only_antlerless_elk_permits.csv,RAC_CURRENT_YEAR_TOTAL_ONLY
EB1000,True,True,True,False,included_forecast,Statewide,Elk,Statewide,1,0,1,1,0,1,FALLBACK_EXISTING_2026_PERMITS,CANONICAL_YEARLY_DRAW_RESULTS_2026_FOR_2027_MODEL,FALLBACK_EXISTING_2026_PERMITS
EB1001,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Any Bull Units,,,,,,10,,,
EB1002,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Any Bull Units,,,,,,6,,,
EB1003,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Spike Only Units,,,,,,16,,,
EB1004,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Spike Only Units,,,,,,6,,,
EB1005,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Any Bull Units,,,,,,16,,,
EB1007,True,True,True,False,included_forecast,General Season,Elk,Youth Any Bull Units,675,75,750,675,75,750,FALLBACK_EXISTING_2026_PERMITS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,FALLBACK_EXISTING_2026_PERMITS
EB1009,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Spike Only Elk Units,,,,,,,,,
EB1010,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Any Bull Units,,,,,,17,,,
EB1011,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Youth General Season Units,,,,,,,,,
EB1012,False,False,True,False,not_OIL_LE_PLE,General Season,Elk,Uinta Basin,,,,,,500,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,LIVE_DWR_TOTAL_ONLY
EB3000,True,True,True,True,included_forecast,Limited Entry,Elk,"Beaver, East",21,3,24,22,3,25,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3001,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Book Cliffs, Bitter Creek/south",,,,,,,,,
EB3002,True,True,True,True,included_forecast,Limited Entry,Elk,"Book Cliffs, Little Creek Roadless",4,0,4,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3003,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, Meadowville",8,1,9,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3004,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3005,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, South",9,1,10,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3006,True,True,True,True,included_forecast,Limited Entry,Elk,Manti,146,16,162,148,17,165,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3007,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Central Mtns, Nebo",,,,,,,,,
EB3008,True,True,True,True,included_forecast,Limited Entry,Elk,"Fillmore, Pahvant",18,2,20,19,2,21,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3009,True,True,True,True,included_forecast,Limited Entry,Elk,La Sal Mtns,35,4,39,36,4,40,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3010,True,True,True,True,included_forecast,Limited Entry,Elk,Monroe,10,1,11,21,2,23,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3011,True,True,True,True,included_forecast,Limited Entry,Elk,Mt Dutton,18,2,20,19,2,21,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3012,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3013,True,True,True,True,included_forecast,Limited Entry,Elk,"North Slope, Three Corners",6,1,7,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3014,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3015,True,True,True,True,included_forecast,Limited Entry,Elk,Panguitch Lake,16,2,18,17,2,19,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3016,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,Paunsaugunt,,,,,,,,,
EB3017,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3018,True,True,True,True,included_forecast,Limited Entry,Elk,Fishlake/Thousand Lakes,82,8,90,84,9,93,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3019,True,True,True,True,included_forecast,Limited Entry,Elk,San Juan,28,3,31,29,3,32,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3020,True,True,True,True,included_forecast,Limited Entry,Elk,Diamond Mtn,24,3,27,25,3,28,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3021,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3022,True,True,True,True,included_forecast,Limited Entry,Elk,Wasatch Mtns,127,13,140,130,15,145,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3023,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3024,True,True,True,True,included_forecast,Limited Entry,Elk,"Beaver, East",9,1,10,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3025,True,True,True,True,included_forecast,Limited Entry,Elk,"Beaver, East",14,2,16,15,2,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3026,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Early - Book Cliffs, Bitter Creek/south",,,,,,,,,
EB3027,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Late - Book Cliffs, Bitter Creek/south",,,,,,,,,
EB3028,True,True,True,True,included_forecast,Limited Entry,Elk,"Book Cliffs, Little Creek Roadless",3,0,3,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3029,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3030,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3031,True,True,True,True,included_forecast,Limited Entry,Elk,"Box Elder, Pilot Mtn",6,1,7,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3032,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, Meadowville",3,1,4,3,1,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3033,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, Meadowville",6,1,7,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3034,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3035,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3036,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, South",3,0,3,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3037,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, South",6,1,7,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3038,True,True,True,True,included_forecast,Limited Entry,Elk,Manti,60,6,66,61,7,68,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3039,True,True,True,True,included_forecast,Limited Entry,Elk,Manti,100,10,110,102,11,113,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3040,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Early - Central Mtns, Nebo",,,,,,,,,
EB3041,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Late - Central Mtns, Nebo",,,,,,,,,
EB3042,True,True,True,True,included_forecast,Limited Entry,Elk,"Fillmore, Pahvant",8,1,9,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3043,True,True,True,True,included_forecast,Limited Entry,Elk,"Fillmore, Pahvant",12,2,14,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3044,True,True,True,True,included_forecast,Limited Entry,Elk,Dolores Triangle,6,1,7,6,1,7,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3045,True,True,True,True,included_forecast,Limited Entry,Elk,La Sal Mtns,13,2,15,14,2,16,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3046,True,True,True,True,included_forecast,Limited Entry,Elk,La Sal Mtns,24,2,26,24,3,27,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3047,True,True,True,True,included_forecast,Limited Entry,Elk,Monroe,3,1,4,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3048,True,True,True,True,included_forecast,Limited Entry,Elk,Monroe,13,2,15,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3049,True,True,True,True,included_forecast,Limited Entry,Elk,Mt Dutton,8,1,9,8,1,9,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3050,True,True,True,True,included_forecast,Limited Entry,Elk,Mt Dutton,12,2,14,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3051,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3052,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3053,True,True,True,True,included_forecast,Limited Entry,Elk,"North Slope, Three Corners",9,1,10,9,1,10,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3054,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3055,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3056,True,True,True,True,included_forecast,Limited Entry,Elk,Panguitch Lake,6,1,7,7,1,8,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3057,True,True,True,True,included_forecast,Limited Entry,Elk,Panguitch Lake,12,1,13,12,1,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3058,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,Early - Paunsaugunt,,,,,,,,,
EB3059,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,Mid - Paunsaugunt,,,,,,,,,
EB3060,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,Late - Paunsaugunt,,,,,,,,,
EB3061,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3062,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3063,True,True,True,True,included_forecast,Limited Entry,Elk,Fishlake/Thousand Lakes,33,3,36,34,4,38,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3064,True,True,True,True,included_forecast,Limited Entry,Elk,Fishlake/Thousand Lakes,96,9,105,99,11,110,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3065,True,True,True,True,included_forecast,Limited Entry,Elk,Fishlake/Thousand Lakes,55,6,61,57,6,63,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3066,True,True,True,True,included_forecast,Limited Entry,Elk,San Juan,11,1,12,12,1,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3067,True,True,True,True,included_forecast,Limited Entry,Elk,San Juan,20,2,22,20,2,22,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3068,True,True,True,True,included_forecast,Limited Entry,Elk,Diamond Mtn,9,1,10,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3069,True,True,True,True,included_forecast,Limited Entry,Elk,Diamond Mtn,30,2,32,30,3,33,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3070,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3071,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3072,True,True,True,True,included_forecast,Limited Entry,Elk,Wasatch Mtns,52,5,57,54,6,60,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3073,True,True,True,True,included_forecast,Limited Entry,Elk,Wasatch Mtns,87,9,96,89,10,99,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3074,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3075,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3076,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3077,True,True,True,True,included_forecast,Limited Entry,Elk,"Beaver, East",13,2,15,13,2,15,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3078,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Book Cliffs, Bitter Creek/south",,,,,,,,,
EB3079,True,True,True,True,included_forecast,Limited Entry,Elk,"Book Cliffs, Little Creek Roadless",2,0,2,2,0,2,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3080,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3081,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, Meadowville",5,1,6,5,1,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3082,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3083,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, South",5,1,6,5,1,6,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3084,True,True,True,True,included_forecast,Limited Entry,Elk,Manti,87,9,96,89,10,99,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3085,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Central Mtns, Nebo",,,,,,,,,
EB3086,True,True,True,True,included_forecast,Limited Entry,Elk,"Fillmore, Pahvant",12,1,13,12,1,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3087,True,True,True,True,included_forecast,Limited Entry,Elk,La Sal Mtns,22,2,24,22,2,24,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3088,True,True,True,True,included_forecast,Limited Entry,Elk,Monroe,10,1,11,13,1,14,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3089,True,True,True,True,included_forecast,Limited Entry,Elk,Mt Dutton,12,1,13,12,1,13,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3090,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3091,True,True,True,True,included_forecast,Limited Entry,Elk,"North Slope, Three Corners",4,0,4,4,0,4,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3092,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3093,True,True,True,True,included_forecast,Limited Entry,Elk,Panguitch Lake,10,1,11,10,1,11,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3094,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,Paunsaugunt,,,,,,,,,
EB3095,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3096,True,True,True,True,included_forecast,Limited Entry,Elk,Fishlake/Thousand Lakes,49,6,55,50,6,56,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3097,True,True,True,True,included_forecast,Limited Entry,Elk,San Juan,17,2,19,17,2,19,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3098,True,True,True,True,included_forecast,Limited Entry,Elk,Diamond Mtn,15,2,17,15,2,17,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3099,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3100,True,True,True,True,included_forecast,Limited Entry,Elk,Wasatch Mtns,76,7,83,78,9,87,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3101,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3102,True,True,True,True,included_forecast,Limited Entry,Elk,"Beaver, East",3,0,3,3,0,3,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3103,False,True,True,False,missing_forecast_quota,Limited Entry,Elk,"Limited-entry Any Bull Elk - Book Cliffs, Bitter Creek/south",,,,,,,,,
EB3104,True,True,True,True,included_forecast,Limited Entry,Elk,"Book Cliffs, Little Creek Roadless",1,0,1,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3105,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, Meadowville",1,0,1,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3106,False,True,False,False,hunt_code_changed_or_not_crosswalked,,,,,,,,,,,,
EB3107,True,True,True,True,included_forecast,Limited Entry,Elk,"Cache, South",1,0,1,1,0,1,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
EB3108,True,True,True,True,included_forecast,Limited Entry,Elk,Manti,18,2,20,18,2,20,2026_RAC_CURRENT_YEAR_ALLOTMENT,pipeline/RAW/hunt_unit_database/2026/csv/2026_rac_limited_entry_bull_elk_permits.csv,RAC_CURRENT_YEAR_SPLIT
