source_label,source_role,source_path,hunt_code,hunt_name,species,hunt_type,weapon,in_source,in_database,in_active_reconciliation,in_retired_ledger,status
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EA2039,"Fillmore, Pahvant",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EA2040,Kamas,Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EA2041,Cache (Conservation),Elk,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EA2045,Wasatch Mtns (Conservation),Elk,Conservation,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EA2046,"Box Elder, Sawtooth",Elk,Antlerless,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1000,Elk - Statewide Permit,Elk,Statewide Permit,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1001,Any Bull Elk Units,Elk,General Bull,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1002,Any Bull Elk Units,Elk,General Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1003,Spike Only Units,Elk,Spike Only,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1004,Spike Only Units,Elk,Spike Only,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1005,Archery Hunters Choice Elk,Elk,General Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,Elk,Youth,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1009,Spike Only Elk Units - Multiseason,Elk,Spike Only,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1010,Any Bull Elk Units,Elk,General Bull,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1011,Youth General Season Bull Elk,Elk,General Bull,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB1012,Uinta Basin Private Lands Any Bull Elk,Elk,General Bull,Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3000,"Beaver, East",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3002,"Book Cliffs, Little Creek Roadless",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3003,"Cache, Meadowville",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3005,"Cache, South",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3006,Manti,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3008,"Fillmore, Pahvant",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3009,La Sal Mtns,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3010,Monroe,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3011,Mt Dutton,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3013,"North Slope, Three Corners",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3015,Panguitch Lake,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3018,Fishlake/Thousand Lakes,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3019,San Juan Bull Elk,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3020,Diamond Mtn,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3022,Wasatch Mtns,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3024,"Beaver, East",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3025,"Beaver, East",Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3028,"Book Cliffs, Little Creek Roadless",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3031,"Box Elder, Pilot Mtn",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3032,"Cache, Meadowville",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3033,"Cache, Meadowville",Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3036,"Cache, South",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3037,"Cache, South",Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3038,Manti,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3039,Manti,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3042,"Fillmore, Pahvant",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3043,"Fillmore, Pahvant",Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3044,Dolores Triangle,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3045,La Sal Mtns,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3046,La Sal Mtns,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3047,Monroe,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3048,Monroe,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3049,Mt Dutton,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3050,Mt Dutton,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3053,"North Slope, Three Corners",Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3056,Panguitch Lake,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3057,Panguitch Lake,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3063,Fishlake/Thousand Lakes,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3064,Fishlake/Thousand Lakes,Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3065,Fishlake/Thousand Lakes,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3066,San Juan Bull Elk,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3067,San Juan Bull Elk,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3068,Diamond Mtn,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3069,Diamond Mtn,Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3072,Wasatch Mtns,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3073,Wasatch Mtns,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3077,"Beaver, East",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3079,"Book Cliffs, Little Creek Roadless",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3081,"Cache, Meadowville",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3083,"Cache, South",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3084,Manti,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3086,"Fillmore, Pahvant",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3087,La Sal Mtns,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3088,Monroe,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3089,Mt Dutton,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3091,"North Slope, Three Corners",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3093,Panguitch Lake,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3096,Fishlake/Thousand Lakes,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3097,San Juan Bull Elk,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3098,Diamond Mtn,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3100,Wasatch Mtns,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3102,"Beaver, East",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3104,"Book Cliffs, Little Creek Roadless",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3105,"Cache, Meadowville",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3107,"Cache, South",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3108,Manti,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3110,"Fillmore, Pahvant",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3111,La Sal Mtns,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3112,Monroe,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3113,Mt Dutton,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3115,"North Slope, Three Corners",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3117,Panguitch Lake,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3120,Fishlake/Thousand Lakes,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3121,San Juan Bull Elk,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3122,Diamond Mtn,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3124,Wasatch Mtns,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3126,Manti,Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3127,Wasatch Mtns,Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3128,"Box Elder, Grouse Creek",Elk,Conservation,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3130,"Box Elder, Pilot Mtn",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3132,"Cache, North",Elk,Mature Bull,September Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3135,Barney Top/Kaiparowits,Elk,Mature Bull,September Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3136,"Southwest Desert, North",Elk,Mature Bull,September Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3137,"West Desert, Deep Creek",Elk,Mature Bull,September Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3139,"Cache, North",Elk,Mature Bull,HAMSS,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3142,Barney Top/Kaiparowits,Elk,Mature Bull,HAMSS,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3143,"Southwest Desert, North",Elk,Mature Bull,HAMSS,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3144,"West Desert, Deep Creek",Elk,Mature Bull,HAMSS,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3145,Boulder,Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3146,"Southwest Desert, South",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3147,"Box Elder, Grouse Creek",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3148,Boulder,Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3149,"Southwest Desert, South",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3150,"Box Elder, Grouse Creek",Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3151,Boulder,Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3152,"Southwest Desert, South",Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3153,"Box Elder, Grouse Creek",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3154,Boulder,Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3155,"Southwest Desert, South",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3156,Boulder,Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3157,"Southwest Desert, South",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3158,"Beaver, East",Elk,Mature Bull,Late Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3159,"Beaver, East",Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3160,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3161,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Late Archery,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3162,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Early Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3163,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Late Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3164,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3165,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Multiseason,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3166,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Muzzleloader,True,True,True,False,MATCHES_ACTIVE_DATABASE
processed_source_of_truth_csv,processed_reference,processed_data\hunt-master-canonical-2026-source-of-truth.csv,EB3167,"Book Cliffs, Little Creek Roadless",Elk,Mature Bull,Mid Any Legal Weapon,True,True,True,False,MATCHES_ACTIVE_DATABASE
