hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,permit_shape,source_file,source_sha256,source_row_start,source_continuation_rows_collapsed,validation_status
DB1783,Ogden,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,297,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,518,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1785,Panguitch Lake,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,112,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,519,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1786,Pine Valley,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,228,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,520,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1787,Boulder/Kaiparowits,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,70,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,521,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1788,Fishlake,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,49,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,522,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1790,"San Juan, Abajo Mtns",Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,261,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,523,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1791,Vernal/Bonanza,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,45,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,524,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1792,Yellowstone,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,63,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,525,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1793,Southwest Desert,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,46,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,526,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1794,"Wasatch Mtns, East",Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,271,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,527,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1795,"Wasatch Mtns, West",Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,701,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,528,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1798,Zion,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,256,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,529,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1799,Chalk Creek,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,292,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,530,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1800,East Canyon,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,186,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,531,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1801,Morgan-South Rich,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,211,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,532,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1802,"Beaver, East",Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,61,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,533,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1803,"Beaver, West",Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,44,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,534,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1804,Cedar/Stansbury,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,42,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,535,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1805,Oquirrh/Tintic,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,65,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,536,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
DB1806,"West Desert, Swasey",Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,36,TOTAL_ONLY_PRINTED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,537,,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED
LD1001,Paunsaugunt - Private Land Only,Buck,Deer,Archery,Limited Entry - Private Land Only,Aug 16 2025 - Sept 12 2025 - Private Land Only,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,538,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LD1004,Paunsaugunt - Private Land Only,Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 31 2025 - Private Land Only,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,539,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LD1006,Paunsaugunt - Private Land Only,Buck,Deer,Muzzleloader,Limited Entry - Private Land Only,Sept 24 2025 - Oct 02 2025 - Private Land Only,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,540,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LD1019,"Fillmore, Oak Creek LE - Private Land Only",Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,541,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LD1023,Diamond Mtn - Private Land Only,Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,542,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LD1108,Thousand Lakes - Private Land Only,Buck,Deer,Restricted Rifle,Limited Entry - Private Land Only,Oct 18 2025 - Oct 26 2025 - Private Land Only,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,543,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO0008,Diamond Mtn Landowner Association,Buck,Deer,Archery,Limited Entry - Private Land Only,Aug 15 2026 - Sept 11 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,544,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO0009,Diamond Mtn Landowner Association,Buck,Deer,Any Legal Weapon,Limited Entry - Private Land Only,Oct 17 2026 - Oct 25 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,545,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO0010,Diamond Mtn Landowner Association,Buck,Deer,Muzzleloader,Limited Entry - Private Land Only,Sept 23 2026 - Oct 01 2026 - Valid only on property enrolled in the Diamond Mtn LOA,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,546,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1501,Box Elder,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,547,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1502,Cache,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,548,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1503,Manti/San Rafael,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,549,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1504,Nebo,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,550,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1506,Fillmore,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,551,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1508,Kamas,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,552,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1509,"La Sal, La Sal Mtns",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,553,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1510,Monroe,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,554,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1511,Mt Dutton,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,555,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1512,Nine Mile,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,556,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1513,North Slope,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,557,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1514,Ogden,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,558,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1516,Panguitch Lake,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,559,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1517,Pine Valley,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,560,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1518,Boulder/Kaiparowits,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,561,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1519,Fishlake,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,562,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1521,"San Juan, Abajo Mtns",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,563,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1522,Vernal/Bonanza,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,564,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1523,Yellowstone,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,565,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1524,Southwest Desert,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,566,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1525,"Wasatch Mtns, East",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,567,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1526,"Wasatch Mtns, West",Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,568,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1529,Zion,Buck,Deer,Archery,General Season - Private Land Only,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,569,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1531,Box Elder,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,570,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1533,Manti/San Rafael,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,571,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1534,Nebo,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,572,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1536,Fillmore,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,573,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1538,Kamas,Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,574,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
LO1539,"La Sal, La Sal Mtns",Buck,Deer,Any Legal Weapon (Late),General Season - Private Land Only,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,NO_PERMIT_NUMBER_IN_XLSX,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26,575,,XLSX_PERMIT_ROWS_REPAIRED_MATCH_PASTED_SOURCE
