hunt_code,field_name,strict_status,resolved_status,discrepancy_cause,action_taken,feeder_values,target_values,feeder_values_numeric_normalized,target_values_numeric_normalized,rationale
DB1309,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.003550|0.007069|0.008816|0.010555|0.011421|0.014009|0.020820|0.023341|0.028328|0.029975|0.030795|0.035674|0.105844|0.112286|0.175498|0.806804|1.000000,0.0036|0.0071|0.0088|0.0106|0.0114|0.014|0.0208|0.0233|0.0283|0.03|0.0308|0.0357|0.1058|0.1123|0.1755|0.8068|1,0.00355|0.007069|0.008816|0.010555|0.011421|0.014009|0.02082|0.023341|0.028328|0.029975|0.030795|0.035674|0.105844|0.112286|0.175498|0.806804|1,0.0036|0.0071|0.0088|0.0106|0.0114|0.014|0.0208|0.0233|0.0283|0.03|0.0308|0.0357|0.1058|0.1123|0.1755|0.8068|1,Values differ only by precision/rounding format.
DB1309,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.055844|0.062286|0.125498|0.756804|0.950000,0|0.0558|0.0623|0.1255|0.7568|0.95,0|0.055844|0.062286|0.125498|0.756804|0.95,0|0.0558|0.0623|0.1255|0.7568|0.95,Values differ only by precision/rounding format.
DB1309,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.053550|0.057069|0.058816|0.060555|0.061421|0.064009|0.070820|0.073341|0.078328|0.079975|0.080795|0.085674|0.155844|0.162286|0.225498|0.856804|1.000000,0.0536|0.0571|0.0588|0.0606|0.0614|0.064|0.0708|0.0733|0.0783|0.08|0.0808|0.0857|0.1558|0.1623|0.2255|0.8568|1,0.05355|0.057069|0.058816|0.060555|0.061421|0.064009|0.07082|0.073341|0.078328|0.079975|0.080795|0.085674|0.155844|0.162286|0.225498|0.856804|1,0.0536|0.0571|0.0588|0.0606|0.0614|0.064|0.0708|0.0733|0.0783|0.08|0.0808|0.0857|0.1558|0.1623|0.2255|0.8568|1,Values differ only by precision/rounding format.
DB1309,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,5,5,5,5,Exact match.
DB1309,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1310,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.9|1.0|1.2|1.8|1.9|2.1|25.6|3.1|6.4|7.7|87.5|9.0,0|1.2|1.8|1.9|100|2.1|25.6|3.1|6.4|7.7|87.5|9|90,0|0.9|1|1.2|1.8|1.9|2.1|25.6|3.1|6.4|7.7|87.5|9,0|1.2|1.8|1.9|100|2.1|25.6|3.1|6.4|7.7|87.5|9|90,Values differ only by precision/rounding format.
DB1310,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.008974|0.010256|0.011538|0.017949|0.019231|0.020513|0.030769|0.064103|0.076923|0.089744|0.256410|0.875000,0|0.009|0.0103|0.0115|0.0179|0.0192|0.0205|0.0308|0.0641|0.0769|0.0897|0.2564|0.875,0|0.008974|0.010256|0.011538|0.017949|0.019231|0.020513|0.030769|0.064103|0.076923|0.089744|0.25641|0.875,0|0.009|0.0103|0.0115|0.0179|0.0192|0.0205|0.0308|0.0641|0.0769|0.0897|0.2564|0.875,Values differ only by precision/rounding format.
DB1310,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.014103|0.026923|0.039744|0.206410|0.825000,0|0.0141|0.0269|0.0397|0.2064|0.825,0|0.014103|0.026923|0.039744|0.20641|0.825,0|0.0141|0.0269|0.0397|0.2064|0.825,Values differ only by precision/rounding format.
DB1310,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.058974|0.060256|0.061538|0.067949|0.069231|0.070513|0.080769|0.114103|0.126923|0.139744|0.306410|0.925000,0.05|0.059|0.0603|0.0615|0.0679|0.0692|0.0705|0.0808|0.1141|0.1269|0.1397|0.3064|0.925,0.05|0.058974|0.060256|0.061538|0.067949|0.069231|0.070513|0.080769|0.114103|0.126923|0.139744|0.30641|0.925,0.05|0.059|0.0603|0.0615|0.0679|0.0692|0.0705|0.0808|0.1141|0.1269|0.1397|0.3064|0.925,Values differ only by precision/rounding format.
DB1310,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1310,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1312,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.9|1.2|1.4|1.6|1.9|11.8|17.6|2.1|3.3|41.4,0|1.2|1.4|1.6|1.9|11.8|17.6|2.1|3.3|41.4|90,0|0.9|1.2|1.4|1.6|1.9|11.8|17.6|2.1|3.3|41.4,0|1.2|1.4|1.6|1.9|11.8|17.6|2.1|3.3|41.4|90,Values differ only by precision/rounding format.
DB1312,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.009405|0.011756|0.014107|0.016458|0.018810|0.021161|0.032917|0.117560|0.176339|0.414107,0|0.0094|0.0118|0.0141|0.0165|0.0188|0.0212|0.0329|0.1176|0.1763|0.4141,0|0.009405|0.011756|0.014107|0.016458|0.01881|0.021161|0.032917|0.11756|0.176339|0.414107,0|0.0094|0.0118|0.0141|0.0165|0.0188|0.0212|0.0329|0.1176|0.1763|0.4141,Values differ only by precision/rounding format.
DB1312,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.067560|0.126339|0.364107,0|0.0676|0.1263|0.3641,0|0.06756|0.126339|0.364107,0|0.0676|0.1263|0.3641,Values differ only by precision/rounding format.
DB1312,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.059405|0.061756|0.064107|0.066458|0.068810|0.071161|0.082917|0.167560|0.226339|0.464107,0.05|0.0594|0.0618|0.0641|0.0665|0.0688|0.0712|0.0829|0.1676|0.2263|0.4641,0.05|0.059405|0.061756|0.064107|0.066458|0.06881|0.071161|0.082917|0.16756|0.226339|0.464107,0.05|0.0594|0.0618|0.0641|0.0665|0.0688|0.0712|0.0829|0.1676|0.2263|0.4641,Values differ only by precision/rounding format.
DB1312,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1312,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1317,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,1.0|2.1|3.1|41.7|99.4,100|2.1|3.1|41.7|99.4,1|2.1|3.1|41.7|99.4,100|2.1|3.1|41.7|99.4,Values differ only by precision/rounding format.
DB1317,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.010461|0.020921|0.031382|0.417018|0.993750,0.0105|0.0209|0.0314|0.417|0.9938,0.010461|0.020921|0.031382|0.417018|0.99375,0.0105|0.0209|0.0314|0.417|0.9938,Values differ only by precision/rounding format.
DB1317,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.367018|0.943750,0|0.367|0.9437,0|0.367018|0.94375,0|0.367|0.9437,Values differ only by precision/rounding format.
DB1317,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.060461|0.070921|0.081382|0.467018|1.000000,0.0605|0.0709|0.0814|0.467|1,0.060461|0.070921|0.081382|0.467018|1,0.0605|0.0709|0.0814|0.467|1,Values differ only by precision/rounding format.
DB1317,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,2,2,2,2,Exact match.
DB1317,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1320,display_odds_pct,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1320,p_draw_mean,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1320,p_draw_p10,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1320,p_draw_p90,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1320,permits_2026_total,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,1,,1,No feeder value exists for this hunt_code.
DB1320,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1322,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.8|2.3|28.8|3.1|5.4|80.0|9.6,0|2.3|28.8|3.1|5.4|80|9.6,0|0.8|2.3|28.8|3.1|5.4|80|9.6,0|2.3|28.8|3.1|5.4|80|9.6,Values differ only by precision/rounding format.
DB1322,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.007692|0.023077|0.030769|0.053846|0.096154|0.288462|0.800000,0|0.0077|0.0231|0.0308|0.0538|0.0962|0.2885|0.8,0|0.007692|0.023077|0.030769|0.053846|0.096154|0.288462|0.8,0|0.0077|0.0231|0.0308|0.0538|0.0962|0.2885|0.8,Values differ only by precision/rounding format.
DB1322,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.003846|0.046154|0.238462|0.750000,0|0.0038|0.0462|0.2385|0.75,0|0.003846|0.046154|0.238462|0.75,0|0.0038|0.0462|0.2385|0.75,Values differ only by precision/rounding format.
DB1322,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.057692|0.073077|0.080769|0.103846|0.146154|0.338462|0.850000,0.05|0.0577|0.0731|0.0808|0.1038|0.1462|0.3385|0.85,0.05|0.057692|0.073077|0.080769|0.103846|0.146154|0.338462|0.85,0.05|0.0577|0.0731|0.0808|0.1038|0.1462|0.3385|0.85,Values differ only by precision/rounding format.
DB1322,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1322,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1323,display_odds_pct,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|40.0|98.7,0|40|98.7,0|40|98.7,0|40|98.7,Values differ only by precision/rounding format.
DB1323,p_draw_mean,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.400000|0.987500,0|0.4|0.9875,0|0.4|0.9875,0|0.4|0.9875,Values differ only by precision/rounding format.
DB1323,p_draw_p10,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.350000|0.937500,0|0.35|0.9375,0|0.35|0.9375,0|0.35|0.9375,Values differ only by precision/rounding format.
DB1323,p_draw_p90,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.450000|1.000000,0.05|0.45|1,0.05|0.45|1,0.05|0.45|1,Values differ only by precision/rounding format.
DB1323,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1323,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1324,display_odds_pct,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1324,p_draw_mean,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1324,p_draw_p10,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1324,p_draw_p90,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1324,permits_2026_total,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,1,,1,No feeder value exists for this hunt_code.
DB1324,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1325,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.5|1.1|10.8|18.9|29.7|3.2|43.2,0|1.1|10.8|18.9|29.7|3.2|43.2|50,0|0.5|1.1|10.8|18.9|29.7|3.2|43.2,0|1.1|10.8|18.9|29.7|3.2|43.2|50,Values differ only by precision/rounding format.
DB1325,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.005405|0.010811|0.032432|0.108108|0.189189|0.297297|0.432432,0|0.0054|0.0108|0.0324|0.1081|0.1892|0.2973|0.4324,0|0.005405|0.010811|0.032432|0.108108|0.189189|0.297297|0.432432,0|0.0054|0.0108|0.0324|0.1081|0.1892|0.2973|0.4324,Values differ only by precision/rounding format.
DB1325,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.058108|0.139189|0.247297|0.382432,0|0.0581|0.1392|0.2473|0.3824,0|0.058108|0.139189|0.247297|0.382432,0|0.0581|0.1392|0.2473|0.3824,Values differ only by precision/rounding format.
DB1325,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.055405|0.060811|0.082432|0.158108|0.239189|0.347297|0.482432,0.05|0.0554|0.0608|0.0824|0.1581|0.2392|0.3473|0.4824,0.05|0.055405|0.060811|0.082432|0.158108|0.239189|0.347297|0.482432,0.05|0.0554|0.0608|0.0824|0.1581|0.2392|0.3473|0.4824,Values differ only by precision/rounding format.
DB1325,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1325,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1326,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.4|0.7|10.9|14.5|20.4|21.8|25.5,0|10.9|14.5|20.4|21.8|25.5|40|70,0|0.4|0.7|10.9|14.5|20.4|21.8|25.5,0|10.9|14.5|20.4|21.8|25.5|40|70,Values differ only by precision/rounding format.
DB1326,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.003636|0.007273|0.109091|0.145455|0.203636|0.218182|0.254545,0|0.0036|0.0073|0.1091|0.1455|0.2036|0.2182|0.2545,0|0.003636|0.007273|0.109091|0.145455|0.203636|0.218182|0.254545,0|0.0036|0.0073|0.1091|0.1455|0.2036|0.2182|0.2545,Values differ only by precision/rounding format.
DB1326,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.059091|0.095455|0.153636|0.168182|0.204545,0|0.0591|0.0955|0.1536|0.1682|0.2045,0|0.059091|0.095455|0.153636|0.168182|0.204545,0|0.0591|0.0955|0.1536|0.1682|0.2045,Values differ only by precision/rounding format.
DB1326,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.053636|0.057273|0.159091|0.195455|0.253636|0.268182|0.304545,0.05|0.0536|0.0573|0.1591|0.1955|0.2536|0.2682|0.3045,0.05|0.053636|0.057273|0.159091|0.195455|0.253636|0.268182|0.304545,0.05|0.0536|0.0573|0.1591|0.1955|0.2536|0.2682|0.3045,Values differ only by precision/rounding format.
DB1326,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1326,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1327,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.4|0.8|17.4|23.2|3.1|3.5|83.9,0|17.4|23.2|3.1|3.5|40|80|83.9,0|0.4|0.8|17.4|23.2|3.1|3.5|83.9,0|17.4|23.2|3.1|3.5|40|80|83.9,Values differ only by precision/rounding format.
DB1327,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.003873|0.007745|0.030980|0.034853|0.174265|0.232353|0.838725,0|0.0039|0.0077|0.031|0.0349|0.1743|0.2324|0.8387,0|0.003873|0.007745|0.03098|0.034853|0.174265|0.232353|0.838725,0|0.0039|0.0077|0.031|0.0349|0.1743|0.2324|0.8387,Values differ only by precision/rounding format.
DB1327,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.124265|0.182353|0.788725,0|0.1243|0.1824|0.7887,0|0.124265|0.182353|0.788725,0|0.1243|0.1824|0.7887,Values differ only by precision/rounding format.
DB1327,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.053873|0.057745|0.080980|0.084853|0.224265|0.282353|0.888725,0.05|0.0539|0.0577|0.081|0.0849|0.2243|0.2824|0.8887,0.05|0.053873|0.057745|0.08098|0.084853|0.224265|0.282353|0.888725,0.05|0.0539|0.0577|0.081|0.0849|0.2243|0.2824|0.8887,Values differ only by precision/rounding format.
DB1327,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1327,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1328,display_odds_pct,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|10.0|100.0|3.8|31.2,0|10|100|3.8|31.2,0|10|100|3.8|31.2,0|10|100|3.8|31.2,Values differ only by precision/rounding format.
DB1328,p_draw_mean,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.037500|0.100000|0.312500|1.000000,0|0.0375|0.1|0.3125|1,0|0.0375|0.1|0.3125|1,0|0.0375|0.1|0.3125|1,Values differ only by precision/rounding format.
DB1328,p_draw_p10,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.050000|0.262500|0.950000,0|0.05|0.2625|0.95,0|0.05|0.2625|0.95,0|0.05|0.2625|0.95,Values differ only by precision/rounding format.
DB1328,p_draw_p90,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.087500|0.150000|0.362500|1.000000,0.05|0.0875|0.15|0.3625|1,0.05|0.0875|0.15|0.3625|1,0.05|0.0875|0.15|0.3625|1,Values differ only by precision/rounding format.
DB1328,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1328,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1330,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.4|0.6|0.8|1.7|12.6|14.7|16.8|2.1|2.3|40.0|6.3|8.4,0|1.7|12.6|14.7|16.8|2.1|2.3|40|6.3|60|8.4|80,0|0.4|0.6|0.8|1.7|12.6|14.7|16.8|2.1|2.3|40|6.3|8.4,0|1.7|12.6|14.7|16.8|2.1|2.3|40|6.3|60|8.4|80,Values differ only by precision/rounding format.
DB1330,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.004202|0.006303|0.008404|0.016808|0.021011|0.023112|0.063032|0.084042|0.126064|0.147074|0.168085|0.400000,0|0.0042|0.0063|0.0084|0.0168|0.021|0.0231|0.063|0.084|0.1261|0.1471|0.1681|0.4,0|0.004202|0.006303|0.008404|0.016808|0.021011|0.023112|0.063032|0.084042|0.126064|0.147074|0.168085|0.4,0|0.0042|0.0063|0.0084|0.0168|0.021|0.0231|0.063|0.084|0.1261|0.1471|0.1681|0.4,Values differ only by precision/rounding format.
DB1330,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.013032|0.034042|0.076064|0.097074|0.118085|0.350000,0|0.013|0.034|0.0761|0.0971|0.1181|0.35,0|0.013032|0.034042|0.076064|0.097074|0.118085|0.35,0|0.013|0.034|0.0761|0.0971|0.1181|0.35,Values differ only by precision/rounding format.
DB1330,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.054202|0.056303|0.058404|0.066808|0.071011|0.073112|0.113032|0.134042|0.176064|0.197074|0.218085|0.450000,0.05|0.0542|0.0563|0.0584|0.0668|0.071|0.0731|0.113|0.134|0.1761|0.1971|0.2181|0.45,0.05|0.054202|0.056303|0.058404|0.066808|0.071011|0.073112|0.113032|0.134042|0.176064|0.197074|0.218085|0.45,0.05|0.0542|0.0563|0.0584|0.0668|0.071|0.0731|0.113|0.134|0.1761|0.1971|0.2181|0.45,Values differ only by precision/rounding format.
DB1330,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,1,1,1,1,Exact match.
DB1330,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1331,display_odds_pct,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.0|0.7|1.4|1.7|2.0|3.1|3.4|41.4|82.4|98.7,0|1.4|1.7|2|3.1|3.4|41.4|70|82.4|98.7,0|0.7|1.4|1.7|2|3.1|3.4|41.4|82.4|98.7,0|1.4|1.7|2|3.1|3.4|41.4|70|82.4|98.7,Values differ only by precision/rounding format.
DB1331,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.006810|0.013621|0.017026|0.020431|0.030646|0.034052|0.413621|0.823836|0.987500,0|0.0068|0.0136|0.017|0.0204|0.0306|0.0341|0.4136|0.8238|0.9875,0|0.00681|0.013621|0.017026|0.020431|0.030646|0.034052|0.413621|0.823836|0.9875,0|0.0068|0.0136|0.017|0.0204|0.0306|0.0341|0.4136|0.8238|0.9875,Values differ only by precision/rounding format.
DB1331,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.363621|0.773836|0.937500,0|0.3636|0.7738|0.9375,0|0.363621|0.773836|0.9375,0|0.3636|0.7738|0.9375,Values differ only by precision/rounding format.
DB1331,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.050000|0.056810|0.063621|0.067026|0.070431|0.080646|0.084052|0.463621|0.873836|1.000000,0.05|0.0568|0.0636|0.067|0.0704|0.0806|0.0841|0.4636|0.8738|1,0.05|0.05681|0.063621|0.067026|0.070431|0.080646|0.084052|0.463621|0.873836|1,0.05|0.0568|0.0636|0.067|0.0704|0.0806|0.0841|0.4636|0.8738|1,Values differ only by precision/rounding format.
DB1331,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,2,2,2,2,Exact match.
DB1331,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
DB1332,display_odds_pct,MISMATCH,MATCH_AFTER_NORMALIZATION,normalization/rounding mismatch,REPAIRED_NORMALIZATION,100.0|3.2|40.0|54.0|6.1|99.4|99.9,100|3.2|40|54|6.1|99.4|99.9,100|3.2|40|54|6.1|99.4|99.9,100|3.2|40|54|6.1|99.4|99.9,Values differ only by precision/rounding format.
DB1332,p_draw_mean,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.031745|0.060729|0.400000|0.539861|0.993750|0.998750|1.000000,0.0317|0.0607|0.4|0.5399|0.9938|0.9988|1,0.031745|0.060729|0.4|0.539861|0.99375|0.99875|1,0.0317|0.0607|0.4|0.5399|0.9938|0.9988|1,Values differ only by precision/rounding format.
DB1332,p_draw_p10,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.000000|0.010729|0.350000|0.489861|0.943750|0.948750|0.950000,0|0.0107|0.35|0.4899|0.9437|0.9487|0.95,0|0.010729|0.35|0.489861|0.94375|0.94875|0.95,0|0.0107|0.35|0.4899|0.9437|0.9487|0.95,Values differ only by precision/rounding format.
DB1332,p_draw_p90,MISMATCH,MISMATCH,normalization/rounding mismatch,REPAIRED_NORMALIZATION,0.081745|0.110729|0.450000|0.589861|1.000000,0.0817|0.1107|0.45|0.5899|1,0.081745|0.110729|0.45|0.589861|1,0.0817|0.1107|0.45|0.5899|1,Values differ only by precision/rounding format.
DB1332,permits_2026_total,MATCH,MATCH,none,NO_ACTION_REQUIRED,5,5,5,5,Exact match.
DB1332,average_harvest_age,NOT_PRESENT_IN_FEEDER,NOT_PRESENT_IN_FEEDER,not_present_in_feeder,NO_ACTION_REQUIRED,,,,,No feeder value exists for this hunt_code.
