hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,xlsx_res,xlsx_nr,xlsx_total,xlsx_total_printed,xlsx_permit_shape,xlsx_row_start,xlsx_continuation_rows_collapsed,pasted_res,pasted_nr,pasted_total,pasted_permit_shape,xlsx_vs_pasted_status,hanumber_res,hanumber_nr,hanumber_total,hunttable_res,hunttable_nr,hunttable_total,utahdraws_res,utahdraws_nr,utahdraws_total,external_agreement_status,recommended_action,source_file,source_sha256
DB1595,Pine Valley,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,600,600,TOTAL_ONLY_PRINTED,471,,,,600,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,600,,,600,341,38,533,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1596,Fishlake,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,260,260,TOTAL_ONLY_PRINTED,472,,,,260,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,260,,,260,148,17,237,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1597,Zion,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,675,675,TOTAL_ONLY_PRINTED,473,,,,675,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,675,,,675,392,44,577,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1598,North Slope,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,620,620,TOTAL_ONLY_PRINTED,474,,,,620,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,620,,,620,424,47,611,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1599,Chalk Creek,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,880,880,TOTAL_ONLY_PRINTED,475,,,,880,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,880,,,880,675,73,945,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1600,Chalk Creek,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,440,440,TOTAL_ONLY_PRINTED,476,,,,440,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,440,,,440,338,38,383,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1601,Chalk Creek,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,440,440,TOTAL_ONLY_PRINTED,477,,,,440,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,440,,,440,338,38,451,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1602,Chalk Creek,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,440,440,TOTAL_ONLY_PRINTED,478,,,,440,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,440,,,440,338,38,380,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1603,East Canyon,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,760,760,TOTAL_ONLY_PRINTED,479,,,,760,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,760,,,760,509,54,799,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1604,East Canyon,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,380,380,TOTAL_ONLY_PRINTED,480,,,,380,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,380,,,380,256,29,310,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1605,East Canyon,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,380,380,TOTAL_ONLY_PRINTED,481,,,,380,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,380,,,380,256,29,363,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1606,East Canyon,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,380,380,TOTAL_ONLY_PRINTED,482,,,,380,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,380,,,380,256,29,299,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1607,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,640,640,TOTAL_ONLY_PRINTED,483,,,,640,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,640,,,640,481,53,700,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1608,Morgan-South Rich,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,320,320,TOTAL_ONLY_PRINTED,484,,,,320,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,320,,,320,242,27,280,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1609,Morgan-South Rich,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,320,320,TOTAL_ONLY_PRINTED,485,,,,320,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,320,,,320,242,27,320,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1610,Morgan-South Rich,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,320,320,TOTAL_ONLY_PRINTED,486,,,,320,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,320,,,320,242,27,275,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1611,"Beaver, East",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,440,440,TOTAL_ONLY_PRINTED,487,,,,440,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,440,,,440,267,30,324,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1612,"Beaver, East",Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,440,440,TOTAL_ONLY_PRINTED,488,,,,440,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,440,,,440,267,30,355,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1613,"Beaver, East",Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1320,1320,TOTAL_ONLY_PRINTED,489,,,,1320,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,1320,,,1320,797,87,1248,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1614,"Beaver, West",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,130,130,TOTAL_ONLY_PRINTED,490,,,,130,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,130,,,130,81,9,96,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1615,"Beaver, West",Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,130,130,TOTAL_ONLY_PRINTED,491,,,,130,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,130,,,130,81,9,99,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1616,"Beaver, West",Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,390,390,TOTAL_ONLY_PRINTED,492,,,,390,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,390,,,390,239,26,370,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1617,"West Desert, Swasey",Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,80,80,TOTAL_ONLY_PRINTED,493,,,,80,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,80,,,80,53,6,60,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1618,"West Desert, Swasey",Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,80,80,TOTAL_ONLY_PRINTED,494,,,,80,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,80,,,80,53,6,65,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1619,"West Desert, Swasey",Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,240,240,TOTAL_ONLY_PRINTED,495,,,,240,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,240,,,240,156,17,237,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1620,Oquirrh/Tintic,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,450,450,TOTAL_ONLY_PRINTED,496,,,,450,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,450,,,450,272,31,322,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1621,Oquirrh/Tintic,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,450,450,TOTAL_ONLY_PRINTED,497,,,,450,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,450,,,450,272,31,340,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1622,Oquirrh/Tintic,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1350,1350,TOTAL_ONLY_PRINTED,498,,,,1350,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,1350,,,1350,816,89,1291,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1623,Cedar/Stansbury,Buck,Deer,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,250,250,TOTAL_ONLY_PRINTED,499,,,,250,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,250,,,250,153,17,180,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1624,Cedar/Stansbury,Buck,Deer,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,250,250,TOTAL_ONLY_PRINTED,500,,,,250,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,250,,,250,153,17,204,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1625,Cedar/Stansbury,Buck,Deer,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,750,750,TOTAL_ONLY_PRINTED,501,,,,750,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,750,,,750,456,50,709,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1627,Cache,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,3480,3480,TOTAL_ONLY_PRINTED,502,,,,3480,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,3480,,,3480,2504,278,3463,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1628,Cache,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1160,1160,TOTAL_ONLY_PRINTED,503,,,,1160,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,1160,,,1160,836,93,973,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1629,Boulder/Kaiparowits,Buck,Deer,Restricted Rifle,General Season,Oct 17 2026 - Oct 25 2026,,,960,960,TOTAL_ONLY_PRINTED,504,,,,960,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,960,,,960,609,67,977,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1630,Boulder/Kaiparowits,Buck,Deer,Restricted Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,720,720,TOTAL_ONLY_PRINTED,505,,,,720,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,720,,,720,457,51,569,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1631,Box Elder,Buck,Deer,Any Legal Weapon (Early),General Season,Oct 07 2026 - Oct 11 2026,,,1040,1040,TOTAL_ONLY_PRINTED,506,,,,1040,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,1040,,,1040,802,89,1020,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1770,Box Elder,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,688,688,TOTAL_ONLY_PRINTED,507,,,,688,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,688,,,688,1,1,768,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1771,Cache,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Restricted Muzz: Sept 23 2026 - Oct 01 2026 | Restricted Rifle: Oct 17 2026 - Oct 25 2026,,,588,588,TOTAL_ONLY_PRINTED,508,,,,588,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,588,,,588,1,1,846,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1772,Manti/San Rafael,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,573,573,TOTAL_ONLY_PRINTED,509,,,,573,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,573,,,573,1,1,1323,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1773,Nebo,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,349,349,TOTAL_ONLY_PRINTED,510,,,,349,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,349,,,349,1,1,789,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1775,Fillmore,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,42,42,TOTAL_ONLY_PRINTED,511,,,,42,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,42,,,42,1,1,335,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1777,Kamas,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,55,55,TOTAL_ONLY_PRINTED,512,,,,55,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,55,,,55,1,1,147,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1778,La Sal Mtns,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,67,67,TOTAL_ONLY_PRINTED,513,,,,67,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,67,,,67,1,1,269,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1779,Monroe,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,45,45,TOTAL_ONLY_PRINTED,514,,,,45,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,45,,,45,1,1,160,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1780,Mt Dutton,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,26,26,TOTAL_ONLY_PRINTED,515,,,,26,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,26,,,26,1,1,54,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1781,Nine Mile,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,62,62,TOTAL_ONLY_PRINTED,516,,,,62,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,62,,,62,1,1,206,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1782,North Slope,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | Early ALW: Oct 07 2026 - Oct 11 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,340,340,TOTAL_ONLY_PRINTED,517,,,,340,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,340,,,340,1,1,450,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
DB1783,Ogden,Buck,Deer,Dedicated Hunter,General Season,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,297,297,TOTAL_ONLY_PRINTED,518,,,,297,TOTAL_ONLY_PRINTED,MATCH_EXACT,0,0,297,,,297,1,1,395,MATCHES_HUNTTABLE_EXACT,XLSX_PERMIT_ROWS_REPAIRED_AND_EXTERNALLY_CONFIRMED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\buck deer.xlsx,f15ce5b1537513333c721de327687fdf7c1ef96959bfd4334608a4ab28bc8b26
