hunt_code,residency,points,guaranteed_at_2026,point_pool_zone,display_2026_max_point_pool,expected_display,status
DB1119,Resident,6,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,7,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,8,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,9,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,10,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,11,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,12,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,13,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,14,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,15,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,16,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,17,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,18,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,19,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,20,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,21,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,22,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,23,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,24,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,25,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,26,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,27,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,28,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,29,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,30,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,31,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1119,Resident,32,1,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,20,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,21,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,22,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,23,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,24,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,25,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,26,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,27,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,28,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,29,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,30,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,31,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Nonresident,32,20,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,9,9,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,10,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,11,9,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,12,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,13,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,14,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,15,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,16,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,17,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,18,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,19,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,20,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,21,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,22,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,23,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,24,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,25,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,26,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,27,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,28,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,29,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,30,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,31,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1120,Resident,32,9,random_pool,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Resident,28,28,max_pool_guaranteed,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Resident,29,28,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Resident,30,28,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Resident,31,28,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1200,Resident,32,28,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1201,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1202,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1203,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1204,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1205,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,13,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,14,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,15,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,16,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,17,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,18,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,19,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,20,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,21,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,22,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,23,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,24,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,25,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,26,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,27,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,28,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,29,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,30,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,31,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1206,Nonresident,32,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,0,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,1,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,2,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,3,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,4,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,5,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,6,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,7,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,8,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,9,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,10,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,11,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
DB1207,Nonresident,12,0,,~1 in 1 or 99%,~1 in 1 or 99%,PASS
