hunt_code,hunt_name,species,sex_type,weapon,hunt_type,permits_2025_res,permits_2025_nr,permits_2025_total,database_allotment_2026_res,database_allotment_2026_nr,database_allotment_2026_total,recommended_2026_res,recommended_2026_nr,recommended_2026_total,allotment_vs_2025_status,recommended_vs_2025_status,permit_allotment_2026_source,permit_allotment_2026_status,recommended_winner_source,recommended_confidence,recommended_source_support_count,risk_classification,notes
EB3102,"Beaver, East",Elk,Bull,Multiseason,Limited Entry,2,0,2,3,0,3,3,0,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3104,"Book Cliffs, Little Creek Roadless",Elk,Bull,Multiseason,Limited Entry,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
EB3105,"Cache, Meadowville",Elk,Bull,Multiseason,Limited Entry,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
EB3107,"Cache, South",Elk,Bull,Multiseason,Limited Entry,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
EB3108,Manti,Elk,Bull,Multiseason,Limited Entry,6,1,7,18,2,20,18,2,20,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3110,"Fillmore, Pahvant",Elk,Bull,Multiseason,Limited Entry,1,0,1,3,0,3,3,0,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3111,La Sal Mtns,Elk,Bull,Multiseason,Limited Entry,1,0,1,5,0,5,5,0,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3112,Monroe,Elk,Bull,Multiseason,Limited Entry,1,0,1,2,0,2,2,0,2,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3113,Mt Dutton,Elk,Bull,Multiseason,Limited Entry,1,0,1,3,0,3,3,0,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3115,"North Slope, Three Corners",Elk,Bull,Multiseason,Limited Entry,1,0,1,1,0,1,1,0,1,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
EB3117,Panguitch Lake,Elk,Bull,Multiseason,Limited Entry,1,0,1,2,0,2,2,0,2,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3120,Fishlake/Thousand Lakes,Elk,Bull,Multiseason,Limited Entry,2,1,3,10,1,11,10,1,11,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3121,San Juan Bull Elk,Elk,Bull,Multiseason,Limited Entry,1,0,1,4,0,4,4,0,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3122,Diamond Mtn,Elk,Bull,Multiseason,Limited Entry,1,0,1,3,0,3,3,0,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3124,Wasatch Mtns,Elk,Bull,Multiseason,Limited Entry,5,2,7,15,2,17,15,2,17,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3126,Manti,Elk,Bull,Mid Any Legal Weapon,Limited Entry,22,5,27,175,20,195,175,20,195,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3127,Wasatch Mtns,Elk,Bull,Mid Any Legal Weapon,Limited Entry,42,5,47,155,17,172,155,17,172,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3128,"Box Elder, Grouse Creek",Elk,Bull,Multiseason,Conservation,,,,,,1,,,,RIGHT_BLANK,BOTH_BLANK,Utah DWR Conservation Permit Working List,TOTAL_ONLY,NONE_EXTERNAL_DATABASE_REFERENCE_ONLY,REVIEW_REQUIRED,0,NO_2025_NUMERIC_MATCH,
EB3130,"Box Elder, Pilot Mtn",Elk,Bull,Archery,Limited Entry,2,0,2,2,0,2,2,0,2,EXACT_MATCH,EXACT_MATCH,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,MATCHES_2025_WITH_CURRENT_SOURCE_SUPPORT,"DATABASE allotment matches same-code 2025 permits. Recommended value matches same-code 2025 permits. Numeric match exists, but current-source lineage also supports the 2026 value."
EB3132,"Cache, North",Elk,Bull,September Archery,Limited Entry,6,2,8,22,2,24,22,2,24,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3135,Barney Top/Kaiparowits,Elk,Bull,September Archery,Limited Entry,2,1,3,9,1,10,9,1,10,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3136,"Southwest Desert, North",Elk,Bull,September Archery,Limited Entry,2,1,3,21,2,23,21,2,23,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3137,"West Desert, Deep Creek",Elk,Bull,September Archery,Limited Entry,3,1,4,13,2,15,13,2,15,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3139,"Cache, North",Elk,Bull,HAMSS,Limited Entry,6,2,8,22,2,24,22,2,24,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3142,Barney Top/Kaiparowits,Elk,Bull,HAMSS,Limited Entry,2,1,3,9,1,10,9,1,10,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3143,"Southwest Desert, North",Elk,Bull,HAMSS,Limited Entry,2,1,3,21,2,23,21,2,23,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3144,"West Desert, Deep Creek",Elk,Bull,HAMSS,Limited Entry,5,1,6,13,2,15,13,2,15,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3145,Boulder,Elk,Bull,Archery,Limited Entry,7,1,8,31,4,35,31,4,35,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3146,"Southwest Desert, South",Elk,Bull,Archery,Limited Entry,5,1,6,39,4,43,39,4,43,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3147,"Box Elder, Grouse Creek",Elk,Bull,Early Any Legal Weapon,Limited Entry,2,1,3,6,1,7,6,1,7,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3148,Boulder,Elk,Bull,Early Any Legal Weapon,Limited Entry,5,1,6,13,1,14,13,1,14,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3149,"Southwest Desert, South",Elk,Bull,Early Any Legal Weapon,Limited Entry,3,1,4,16,2,18,16,2,18,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3150,"Box Elder, Grouse Creek",Elk,Bull,Mid Any Legal Weapon,Limited Entry,3,1,4,12,1,13,12,1,13,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3151,Boulder,Elk,Bull,Late Any Legal Weapon,Limited Entry,3,1,4,22,2,24,22,2,24,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3152,"Southwest Desert, South",Elk,Bull,Late Any Legal Weapon,Limited Entry,4,1,5,26,3,29,26,3,29,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3153,"Box Elder, Grouse Creek",Elk,Bull,Muzzleloader,Limited Entry,1,1,2,2,1,3,2,1,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3154,Boulder,Elk,Bull,Muzzleloader,Limited Entry,7,1,8,19,2,21,19,2,21,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3155,"Southwest Desert, South",Elk,Bull,Muzzleloader,Limited Entry,5,1,6,23,3,26,23,3,26,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3156,Boulder,Elk,Bull,Multiseason,Limited Entry,1,0,1,4,0,4,4,0,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3157,"Southwest Desert, South",Elk,Bull,Multiseason,Limited Entry,2,0,2,5,0,5,5,0,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3158,"Beaver, East",Elk,Bull,Late Archery,Limited Entry,3,1,4,18,2,20,18,2,20,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3159,"Beaver, East",Elk,Bull,Mid Any Legal Weapon,Limited Entry,4,1,5,27,3,30,27,3,30,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3160,"Book Cliffs, Bitter Creek/East",Elk,Bull,Archery,Limited Entry,4,1,5,22,2,24,22,2,24,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3161,"Book Cliffs, Bitter Creek/East",Elk,Bull,Late Archery,Limited Entry,1,0,1,4,1,5,4,1,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3162,"Book Cliffs, Bitter Creek/East",Elk,Bull,Early Any Legal Weapon,Limited Entry,3,1,4,9,1,10,9,1,10,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3163,"Book Cliffs, Bitter Creek/East",Elk,Bull,Late Any Legal Weapon,Limited Entry,5,1,6,14,2,16,14,2,16,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3164,"Book Cliffs, Bitter Creek/East",Elk,Bull,Mid Any Legal Weapon,Limited Entry,3,1,4,25,3,28,25,3,28,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3165,"Book Cliffs, Bitter Creek/East",Elk,Bull,Multiseason,Limited Entry,1,0,1,3,0,3,3,0,3,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3166,"Book Cliffs, Bitter Creek/East",Elk,Bull,Muzzleloader,Limited Entry,4,1,5,13,1,14,13,1,14,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3167,"Book Cliffs, Little Creek Roadless",Elk,Bull,Mid Any Legal Weapon,Limited Entry,1,1,2,4,1,5,4,1,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3168,"Cache, Meadowville",Elk,Bull,Late Archery,Limited Entry,1,1,2,4,1,5,4,1,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3169,"Cache, Meadowville",Elk,Bull,Mid Any Legal Weapon,Limited Entry,4,1,5,11,1,12,11,1,12,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3170,"Cache, South",Elk,Bull,Late Archery,Limited Entry,1,1,2,4,1,5,4,1,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3171,"Cache, South",Elk,Bull,Mid Any Legal Weapon,Limited Entry,2,1,3,11,1,12,11,1,12,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3172,Manti,Elk,Bull,Late Archery,Limited Entry,2,1,3,9,1,10,9,1,10,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3173,Nebo/San Pitch Mtns,Elk,Bull,Archery,Limited Entry,3,1,4,29,3,32,29,3,32,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3174,Nebo/San Pitch Mtns,Elk,Bull,Late Archery,Limited Entry,1,1,2,13,2,15,13,2,15,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3175,Nebo/San Pitch Mtns,Elk,Bull,Early Any Legal Weapon,Limited Entry,2,1,3,12,1,13,12,1,13,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3176,Nebo/San Pitch Mtns,Elk,Bull,Late Any Legal Weapon,Limited Entry,4,1,5,20,2,22,20,2,22,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3177,Nebo/San Pitch Mtns,Elk,Bull,Mid Any Legal Weapon,Limited Entry,6,1,7,34,4,38,34,4,38,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3178,Nebo/San Pitch Mtns,Elk,Bull,Multiseason,Limited Entry,1,0,1,4,0,4,4,0,4,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3179,Nebo/San Pitch Mtns,Elk,Bull,Muzzleloader,Limited Entry,2,1,3,17,2,19,17,2,19,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3180,"Fillmore, Pahvant",Elk,Bull,Late Archery,Limited Entry,3,1,4,18,2,20,18,2,20,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3181,"Fillmore, Pahvant",Elk,Bull,Mid Any Legal Weapon,Limited Entry,4,1,5,22,3,25,22,3,25,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3182,La Sal Mtns,Elk,Bull,Late Archery,Limited Entry,2,1,3,9,1,10,9,1,10,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3183,La Sal Mtns,Elk,Bull,Mid Any Legal Weapon,Limited Entry,11,3,14,42,5,47,42,5,47,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3184,Monroe,Elk,Bull,Late Archery,Limited Entry,2,1,3,7,1,8,7,1,8,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3185,Monroe,Elk,Bull,Mid Any Legal Weapon,Limited Entry,7,1,8,18,3,21,18,3,21,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3186,Mt Dutton,Elk,Bull,Late Archery,Limited Entry,2,1,3,13,2,15,13,2,15,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3187,Mt Dutton,Elk,Bull,Mid Any Legal Weapon,Limited Entry,5,1,6,22,3,25,22,3,25,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3188,Panguitch Lake,Elk,Bull,Late Archery,Limited Entry,1,1,2,13,2,15,13,2,15,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3189,Panguitch Lake,Elk,Bull,Mid Any Legal Weapon,Limited Entry,6,1,7,20,2,22,20,2,22,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3190,Boulder,Elk,Bull,Late Archery,Limited Entry,1,1,2,4,1,5,4,1,5,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3191,Boulder,Elk,Bull,Mid Any Legal Weapon,Limited Entry,7,1,8,37,4,41,37,4,41,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
EB3192,Fishlake/Thousand Lakes,Elk,Bull,Late Archery,Limited Entry,1,1,2,13,2,15,13,2,15,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3193,San Juan Bull Elk,Elk,Bull,Late Archery,Limited Entry,1,1,2,9,1,10,9,1,10,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,HIGH_CONFIRMED_2PLUS,3,NO_2025_NUMERIC_MATCH,
EB3194,San Juan Bull Elk,Elk,Bull,Mid Any Legal Weapon,Limited Entry,5,1,6,33,4,37,33,4,37,DIFFERS,DIFFERS,2026_LIVE_DWR_HUNT_PLANNER_COMPREHENSIVE,LIVE_DWR_RES_NR_SPLIT,HANUMBER,REVIEW_SOURCE_CONFLICT,2,NO_2025_NUMERIC_MATCH,
