hunt_code,audit_bucket,presence_status,comparison_status,live_hunt_name,database_hunt_name,live_res,live_nr,live_total,database_compared_res,database_compared_nr,database_compared_total,live_shape_status,database_compare_source,source_url,notes
EB3160,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",22,2,24,22,2,24,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3161,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",4,1,5,4,1,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3162,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3163,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",14,2,16,14,2,16,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3164,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",25,3,28,25,3,28,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3165,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",3,0,3,3,0,3,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3166,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Bitter Creek/East","Book Cliffs, Bitter Creek/East",13,1,14,13,1,14,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3167,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Book Cliffs, Little Creek Roadless","Book Cliffs, Little Creek Roadless",4,1,5,4,1,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3168,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Cache, Meadowville","Cache, Meadowville",4,1,5,4,1,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3169,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Cache, Meadowville","Cache, Meadowville",11,1,12,11,1,12,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3170,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Cache, South","Cache, South",4,1,5,4,1,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3171,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Cache, South","Cache, South",11,1,12,11,1,12,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3172,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Manti,Manti,9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3173,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,29,3,32,29,3,32,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3174,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,13,2,15,13,2,15,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3175,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,12,1,13,12,1,13,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3176,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,20,2,22,20,2,22,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3177,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,34,4,38,34,4,38,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3178,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,4,0,4,4,0,4,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3179,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Nebo/San Pitch Mtns,Nebo/San Pitch Mtns,17,2,19,17,2,19,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3180,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Fillmore, Pahvant","Fillmore, Pahvant",18,2,20,18,2,20,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3181,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Fillmore, Pahvant","Fillmore, Pahvant",22,3,25,22,3,25,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3182,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,La Sal Mtns,La Sal Mtns,9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3183,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,La Sal Mtns,La Sal Mtns,42,5,47,42,5,47,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3184,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Monroe,Monroe,7,1,8,7,1,8,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3185,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Monroe,Monroe,18,3,21,18,3,21,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3186,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Mt Dutton,Mt Dutton,13,2,15,13,2,15,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3187,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Mt Dutton,Mt Dutton,22,3,25,22,3,25,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3188,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Panguitch Lake,Panguitch Lake,13,2,15,13,2,15,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3189,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Panguitch Lake,Panguitch Lake,20,2,22,20,2,22,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3190,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Boulder,Boulder,4,1,5,4,1,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3191,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Boulder,Boulder,37,4,41,37,4,41,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3192,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Fishlake/Thousand Lakes,Fishlake/Thousand Lakes,13,2,15,13,2,15,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3193,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,San Juan Bull Elk,San Juan Bull Elk,9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3194,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,San Juan Bull Elk,San Juan Bull Elk,33,4,37,33,4,37,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3195,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Diamond Mtn,Diamond Mtn,4,1,5,4,1,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3196,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Diamond Mtn,Diamond Mtn,17,2,19,17,2,19,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3197,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Southwest Desert, South","Southwest Desert, South",18,2,20,18,2,20,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3198,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"Southwest Desert, South","Southwest Desert, South",46,5,51,46,5,51,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3199,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Wasatch Mtns,Wasatch Mtns,9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3205,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,East Canyon,East Canyon,7,1,8,7,1,8,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3208,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,Morgan-South Rich,Morgan-South Rich,9,1,10,9,1,10,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3209,DWR_NO_QUOTA_DATABASE_PRESERVED,LIVE_AND_DATABASE,LIVE_NO_QUOTA_DATABASE_PRESERVED,"Box Elder, Pilot Mtn","Box Elder, Pilot Mtn",,,,,,1,LIVE_DWR_NO_QUOTA_PUBLISHED,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,DWR row found but no quota published; database value is preserved by guardrail.
EB3210,MATCH_EXACT,LIVE_AND_DATABASE,MATCH,"North Slope, Three Corners","North Slope, Three Corners",5,0,5,5,0,5,LIVE_DWR_RES_NR_SPLIT,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,
EB3500,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Alton CWMU,Alton CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3501,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Bar J Ranch CWMU,Bar J Ranch CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3502,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Bear Mountain CWMU,Bear Mountain CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3503,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Bear Springs CWMU,Bear Springs CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3504,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Blackhawk CWMU,Blackhawk CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3505,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Boobe Hole CWMU,Boobe Hole CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3506,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Causey Spring CWMU,Causey Spring CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3508,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Chimney Rock CWMU,Chimney Rock CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3509,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Coldwater Ranch CWMU,Coldwater Ranch CWMU,,,3,3,0,3,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3511,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Cotton Thomas CWMU,Cotton Thomas CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3514,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Deseret CWMU,Deseret CWMU,,,19,19,0,19,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3515,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Double Cone CWMU,Double Cone CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3516,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Durst Mountain CWMU,Durst Mountain CWMU,,,3,3,0,3,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3517,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,East Fork Chalk Creek CWMU,East Fork Chalk Creek CWMU,,,3,3,0,3,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3519,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Ensign Ranches CWMU,Ensign Ranches CWMU,,,6,6,0,6,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3520,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Folley Ridge CWMU,Folley Ridge CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3521,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Grass Valley/Clark Canyon CWMU,Grass Valley/Clark Canyon CWMU,,,10,10,0,10,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3522,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Grazing Pasture CWMU,Grazing Pasture CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3523,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Guildersleeve CWMU,Guildersleeve CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3524,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Hardscrabble CWMU,Hardscrabble CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3525,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Heaston East CWMU,Heaston East CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3526,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Hiawatha CWMU,Hiawatha CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3527,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Indian Head CWMU,Indian Head CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3528,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Ingham Peak CWMU,Ingham Peak CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3529,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Circle E Ranch CWMU,Circle E Ranch CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3530,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Jacob's Creek CWMU,Jacob's Creek CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3531,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Johnson Mountain Ranch CWMU,Johnson Mountain Ranch CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3532,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Jump Creek CWMU,Jump Creek CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3533,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Junction Valley CWMU,Junction Valley CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3534,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Little Red Creek CWMU,Little Red Creek CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3536,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Minnie Maud Ridge CWMU,Minnie Maud Ridge CWMU,,,5,5,0,5,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3538,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Moon Ranch CWMU,Moon Ranch CWMU,,,1,1,0,1,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
EB3540,MATCH_TOTAL_SPLIT_DIFFERS,LIVE_AND_DATABASE,TOTAL_MATCH_SPLIT_DIFFERS,Old Woman Plateau CWMU,Old Woman Plateau CWMU,,,2,2,0,2,LIVE_DWR_CWMU_TOTAL_ONLY_FROM_QUOTA_RES,DATABASE.permit_allotment_2026,https://dwrapps.utah.gov/huntboundary/HuntTableData?species=Elk&gender=Bull,Total aligns but residency split differs or DB has split where DWR only exposes total.
