draw_results_year,permit_draw_year,report_year,model_year,hunt_code,prefix,source_appearance_count,source_file_count,source_files,source_report_families,source_pages,source_hunt_titles,combined_total_permits_values,current_database_match_statuses,name_match_statuses,totals_parse_statuses,lifecycle_classes,normalization_notes,duplicate_source_files,conflicting_source_names,conflicting_total_permits,crosscheck_status
2025,2025,2025,2026,MB6002,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2|3|500,Bull Moose - East Canyon - Any Legal Weapon,5,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6003,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,3|4|501,"Bull Moose - East Canyon, Morgan-summit - Any Legal Weapon",4,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6004,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,4|5|502,Bull Moose - Kamas - Any Legal Weapon,5,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6005,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,5|503|6,Bull Moose - Morgan-south Rich - Any Legal Weapon,6,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6006,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,504|6|7,"Bull Moose - North Slope, Summit - Any Legal Weapon",22,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6008,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,506|8|9,Bull Moose - Ogden - Any Legal Weapon,7,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6009,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,10|507|9,Bull Moose - Diamond Mtn/vernal - Any Legal Weapon,2,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6010,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,10|11|508,Bull Moose - Yellowstone - Any Legal Weapon,5,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6011,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,11|12|509,Bull Moose - Wasatch Mtns/central Mtns - Any Legal Weapon,20,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,REVIEW_TOTALS_PARSE,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_TOTALS_PARSE
2025,2025,2025,2026,MB6012,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,12|13|510,Bull Moose - Box Elder - Any Legal Weapon,2,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6200,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,13|14|511,Cwmu Bull Moose - Bear Springs - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6202,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,14|15|512,Cwmu Bull Moose - Causey Spring - Any Legal Weapon,2,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6206,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,15|16|513,Cwmu Bull Moose - Deseret -An y Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6207,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,16|17|514,Cwmu Bull Moose - Durst Mountain - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,TERMINAL_DROPOFF_CANDIDATE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6208,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,17|18|515,Cwmu Bull Moose - East Fork Chalk Creek - Any Legal Weapon,2,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6209,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,1|19|516,Cwmu Bull Moose - Ensign Ranches - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6211,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2|20|517,Cwmu Bull Moose - Grass Valley/clark Canyon - Any Legal Weapon,3,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6217,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,21|3|518,Cwmu Bull Moose - Sharp Mountain - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6219,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,22|4|519,Cwmu Bull Moose - Skull Crack - Any Legal Weapon,2,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6220,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,23|5|520,Cwmu Bull Moose - South Canyon - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6222,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,24|521|6,Cwmu Bull Moose - Strawberry Ridge - Any Legal Weapon,2,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6223,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,25|522|7,Cwmu Bull Moose - Three C - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,TERMINAL_DROPOFF_CANDIDATE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6224,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,26|523|8,Cwmu Bull Moose - Two Bear - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,TERMINAL_DROPOFF_CANDIDATE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6225,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,27|524|9,Cwmu Bull Moose - Wallsburg - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6240,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,10|28|525,Cwmu Bull Moose - Chimney Rock - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6251,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,11|29|526,Cwmu Bull Moose - Hardscrabble - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6254,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,12|30|527,Cwmu Bull Moose - Sj Ranch -An y Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6256,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,13|31|528,Cwmu Bull Moose - Woodruff Creek South - Any Legal Weapon,2,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6257,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,14|32|529,Cwmu Bull Moose - Ingham Peak - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6258,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,15|33|530,Cwmu Bull Moose - Jacob's Creek - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6259,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,16|34|531,Cwmu Bull Moose - Royal Ivory Outfitters - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,TERMINAL_DROPOFF_CANDIDATE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6262,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,17|35|532,Cwmu Bull Moose - Junction Valley - Any Legal Weapon,1,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,HISTORICAL_REAPPEARANCE_GAP_CODE,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,MB6266,MB,3,3,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__OIL DRAW RESULTS.pdf,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,18|36|533,Cwmu Bull Moose - Weber Florence Creek/stillman Creek - Any Legal Weapon,3,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5000,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,2|409,Limited-entry Archery Buck Pronghorn - Beaver - Archery,11,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5001,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,3|410,"Limited-entry Archery Buck Pronghorn - Book Cliffs, Bitter Creek - Archery",14,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5002,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,4|411,"Limited-entry Archery Buck Pronghorn - Book Cliffs, South - Archery",8,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5003,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,412|5,"Limited-entry Archery Buck Pronghorn - Box Elder, Promontory - Archery",3,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5004,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,413|6,"Limited-entry Archery Buck Pronghorn - Box Elder, Puddle Valley - Archery",4,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5005,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,414|7,"Limited-entry Archery Buck Pronghorn - Box Elder, Snowville - Archery",10,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5006,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,415|8,"Limited-entry Archery Buck Pronghorn - Box Elder, West - Archery",10,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5008,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,416|9,"Limited-entry Archery Buck Pronghorn - Fillmore, Oak Creek South - Archery",14,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5009,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,10|417,"Limited-entry Archery Buck Pronghorn - La Sal, Potash/south Cisco - Archery",6,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5011,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,11|418,"Limited-entry Archery Buck Pronghorn - Nine Mile, Anthro-myton Bench - Archery",32,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5012,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,12|419,"Limited-entry Archery Buck Pronghorn - North Slope, Three Corners/west Daggett - Archery",13,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
2025,2025,2025,2026,PB5013,PB,2,2,2025/2025_PERMITS=2026_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2025/2025_PERMITS=2026_MODEL__L.E. PRONGHORN DRAW RESULTS.pdf,LIMITED_ENTRY,13|420,Limited-entry Archery Buck Pronghorn - Pine Valley - Archery,8,EXACT_CODE_IN_DATABASE,REVIEW_NAME_DIFFERENCE,OK,ACTIVE_IN_2026,,YES,NO,NO,REVIEW_CURRENT_DATABASE_NAME_DIFFERENCE
