row_number,hunt_code,year,match_method,column,old_value,new_value
25,EB3028,2019,unique_hunt_code,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
25,EB3028,2020,unique_hunt_code,permits_2020_res,,9
25,EB3028,2020,unique_hunt_code,permits_2020_nr,,1
25,EB3028,2020,unique_hunt_code,permits_2020_total,,10
25,EB3028,2020,unique_hunt_code,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
25,EB3028,2021,unique_hunt_code,permits_2021_res,,1
25,EB3028,2021,unique_hunt_code,permits_2021_nr,,1
25,EB3028,2021,unique_hunt_code,permits_2021_total,,2
25,EB3028,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
25,EB3028,2022,unique_hunt_code,permits_2022_res,,6
25,EB3028,2022,unique_hunt_code,permits_2022_nr,,2
25,EB3028,2022,unique_hunt_code,permits_2022_total,,8
25,EB3028,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
25,EB3028,2023,unique_hunt_code,permits_2023_res,,1
25,EB3028,2023,unique_hunt_code,permits_2023_nr,,0
25,EB3028,2023,unique_hunt_code,permits_2023_total,,1
25,EB3028,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
25,EB3028,2024,unique_hunt_code,permits_2024_res,1,2
25,EB3028,2024,unique_hunt_code,permits_2024_total,1,2
25,EB3028,2025,unique_hunt_code,permits_2025_res,1,2
25,EB3028,2025,unique_hunt_code,permits_2025_total,1,2
25,EB3028,2026,identity,permits_2026_res,,3
25,EB3028,2026,identity,permits_2026_nr,,0
25,EB3028,2026,identity,permits_2026_total,,3
26,EB3079,2019,identity,permits_2019_res,,3
26,EB3079,2019,identity,permits_2019_nr,,1
26,EB3079,2019,identity,permits_2019_total,,4
26,EB3079,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
26,EB3079,2020,identity,permits_2020_res,,3
26,EB3079,2020,identity,permits_2020_nr,,0
26,EB3079,2020,identity,permits_2020_total,,3
26,EB3079,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
26,EB3079,2021,identity,permits_2021_res,,1
26,EB3079,2021,identity,permits_2021_nr,,0
26,EB3079,2021,identity,permits_2021_total,,1
26,EB3079,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
26,EB3079,2022,identity,permits_2022_res,,2
26,EB3079,2022,identity,permits_2022_nr,,0
26,EB3079,2022,identity,permits_2022_total,,2
26,EB3079,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
26,EB3079,2023,identity,permits_2023_res,,1
26,EB3079,2023,identity,permits_2023_nr,,0
26,EB3079,2023,identity,permits_2023_total,,1
26,EB3079,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
26,EB3079,2025,identity,permits_2025_res,1,2
26,EB3079,2025,identity,permits_2025_total,1,2
26,EB3079,2026,identity,permits_2026_res,,2
26,EB3079,2026,identity,permits_2026_nr,,0
26,EB3079,2026,identity,permits_2026_total,,2
27,EB3104,2019,identity,permits_2019_res,,1
27,EB3104,2019,identity,permits_2019_nr,,0
27,EB3104,2019,identity,permits_2019_total,,1
27,EB3104,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
27,EB3104,2020,identity,permits_2020_res,,1
27,EB3104,2020,identity,permits_2020_nr,,0
27,EB3104,2020,identity,permits_2020_total,,1
27,EB3104,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
27,EB3104,2021,unique_hunt_code,permits_2021_res,,1
27,EB3104,2021,unique_hunt_code,permits_2021_nr,,0
27,EB3104,2021,unique_hunt_code,permits_2021_total,,1
27,EB3104,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
27,EB3104,2022,unique_hunt_code,permits_2022_res,,2
27,EB3104,2022,unique_hunt_code,permits_2022_nr,,0
27,EB3104,2022,unique_hunt_code,permits_2022_total,,2
27,EB3104,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
27,EB3104,2023,unique_hunt_code,permits_2023_res,,1
27,EB3104,2023,unique_hunt_code,permits_2023_nr,,0
27,EB3104,2023,unique_hunt_code,permits_2023_total,,1
27,EB3104,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
27,EB3104,2026,identity,permits_2026_res,,1
27,EB3104,2026,identity,permits_2026_nr,,0
27,EB3104,2026,identity,permits_2026_total,,1
28,EB3167,2023,identity,permits_2023_res,,2
28,EB3167,2023,identity,permits_2023_nr,,1
28,EB3167,2023,identity,permits_2023_total,,3
28,EB3167,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
28,EB3167,2024,unique_hunt_code,permits_2024_res,1,2
28,EB3167,2024,unique_hunt_code,permits_2024_total,2,3
28,EB3167,2025,unique_hunt_code,permits_2025_res,1,3
28,EB3167,2025,unique_hunt_code,permits_2025_total,2,4
28,EB3167,2026,identity,permits_2026_res,,4
28,EB3167,2026,identity,permits_2026_nr,,1
28,EB3167,2026,identity,permits_2026_total,,5
33,DB1018,2019,identity,permits_2019_res,,39
33,DB1018,2019,identity,permits_2019_nr,,4
33,DB1018,2019,identity,permits_2019_total,,43
33,DB1018,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
33,DB1018,2020,identity,permits_2020_res,,33
33,DB1018,2020,identity,permits_2020_nr,,3
33,DB1018,2020,identity,permits_2020_total,,36
33,DB1018,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
33,DB1018,2021,identity,permits_2021_res,,24
33,DB1018,2021,identity,permits_2021_nr,,2
33,DB1018,2021,identity,permits_2021_total,,26
33,DB1018,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
33,DB1018,2022,identity,permits_2022_res,,38
33,DB1018,2022,identity,permits_2022_nr,,2
33,DB1018,2022,identity,permits_2022_total,,40
33,DB1018,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
33,DB1018,2023,identity,permits_2023_res,,19
33,DB1018,2023,identity,permits_2023_nr,,1
33,DB1018,2023,identity,permits_2023_total,,20
33,DB1018,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
33,DB1018,2024,identity,permits_2024_res,5,21
33,DB1018,2024,identity,permits_2024_nr,1,2
33,DB1018,2024,identity,permits_2024_total,6,23
33,DB1018,2025,identity,permits_2025_res,7,27
33,DB1018,2025,identity,permits_2025_nr,1,2
33,DB1018,2025,identity,permits_2025_total,8,29
33,DB1018,2026,identity,permits_2026_res,,32
33,DB1018,2026,identity,permits_2026_nr,,3
33,DB1018,2026,identity,permits_2026_total,,35
34,PB5002,2019,identity,permits_2019_res,,9
34,PB5002,2019,identity,permits_2019_nr,,1
34,PB5002,2019,identity,permits_2019_total,,10
34,PB5002,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
34,PB5002,2020,identity,permits_2020_res,,5
34,PB5002,2020,identity,permits_2020_nr,,1
34,PB5002,2020,identity,permits_2020_total,,6
34,PB5002,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
34,PB5002,2021,identity,permits_2021_res,,5
34,PB5002,2021,identity,permits_2021_nr,,1
34,PB5002,2021,identity,permits_2021_total,,6
34,PB5002,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
34,PB5002,2022,identity,permits_2022_res,,10
34,PB5002,2022,identity,permits_2022_nr,,2
34,PB5002,2022,identity,permits_2022_total,,12
34,PB5002,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
34,PB5002,2023,identity,permits_2023_res,,6
34,PB5002,2023,identity,permits_2023_nr,,1
34,PB5002,2023,identity,permits_2023_total,,7
34,PB5002,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
34,PB5002,2024,identity,permits_2024_res,3,7
34,PB5002,2024,identity,permits_2024_total,4,8
34,PB5002,2025,identity,permits_2025_res,2,7
34,PB5002,2025,identity,permits_2025_total,3,8
34,PB5002,2026,identity,permits_2026_res,,8
34,PB5002,2026,identity,permits_2026_nr,,1
34,PB5002,2026,identity,permits_2026_total,,9
35,PB5027,2019,identity,permits_2019_res,,34
35,PB5027,2019,identity,permits_2019_nr,,4
35,PB5027,2019,identity,permits_2019_total,,38
35,PB5027,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
35,PB5027,2020,identity,permits_2020_res,,20
35,PB5027,2020,identity,permits_2020_nr,,2
35,PB5027,2020,identity,permits_2020_total,,22
35,PB5027,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
35,PB5027,2021,identity,permits_2021_res,,20
35,PB5027,2021,identity,permits_2021_nr,,2
35,PB5027,2021,identity,permits_2021_total,,22
35,PB5027,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
35,PB5027,2022,identity,permits_2022_res,,42
35,PB5027,2022,identity,permits_2022_nr,,4
35,PB5027,2022,identity,permits_2022_total,,46
35,PB5027,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
35,PB5027,2023,identity,permits_2023_res,,25
35,PB5027,2023,identity,permits_2023_nr,,3
35,PB5027,2023,identity,permits_2023_total,,28
35,PB5027,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
35,PB5027,2024,identity,permits_2024_res,9,27
35,PB5027,2024,identity,permits_2024_nr,2,3
35,PB5027,2024,identity,permits_2024_total,11,30
35,PB5027,2025,identity,permits_2025_res,8,31
35,PB5027,2025,identity,permits_2025_nr,2,3
35,PB5027,2025,identity,permits_2025_total,10,34
35,PB5027,2026,identity,permits_2026_res,,34
35,PB5027,2026,identity,permits_2026_nr,,4
35,PB5027,2026,identity,permits_2026_total,,38
37,RS6701,2019,identity,permits_2019_res,,5
37,RS6701,2019,identity,permits_2019_nr,,1
37,RS6701,2019,identity,permits_2019_total,,6
37,RS6701,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
37,RS6701,2020,identity,permits_2020_res,,4
37,RS6701,2020,identity,permits_2020_nr,,1
37,RS6701,2020,identity,permits_2020_total,,5
37,RS6701,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
37,RS6701,2021,identity,permits_2021_res,,0
37,RS6701,2021,identity,permits_2021_nr,,0
37,RS6701,2021,identity,permits_2021_total,,0
37,RS6701,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
37,RS6701,2022,unique_hunt_code,permits_2022_res,,8
37,RS6701,2022,unique_hunt_code,permits_2022_nr,,2
37,RS6701,2022,unique_hunt_code,permits_2022_total,,10
37,RS6701,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
37,RS6701,2023,unique_hunt_code,permits_2023_res,,4
37,RS6701,2023,unique_hunt_code,permits_2023_nr,,1
37,RS6701,2023,unique_hunt_code,permits_2023_total,,5
37,RS6701,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
37,RS6701,2024,unique_hunt_code,permits_2024_res,1,5
37,RS6701,2024,unique_hunt_code,permits_2024_total,2,6
37,RS6701,2025,identity,permits_2025_res,3,5
37,RS6701,2025,identity,permits_2025_total,4,6
37,RS6701,2026,identity,permits_2026_res,,5
37,RS6701,2026,identity,permits_2026_nr,,1
37,RS6701,2026,identity,permits_2026_total,,6
38,EA1266,2024,unique_hunt_code,permits_2024_res,,18
38,EA1266,2024,unique_hunt_code,permits_2024_nr,,2
38,EA1266,2024,unique_hunt_code,permits_2024_total,,20
38,EA1266,2024,unique_hunt_code,permits_2024_source,,CANONICAL_YEARLY_DRAW_RESULTS_2024_FOR_2025_MODEL
38,EA1266,2025,identity,permits_2025_res,7,18
38,EA1266,2025,identity,permits_2025_nr,1,2
38,EA1266,2025,identity,permits_2025_total,8,20
38,EA1266,2026,identity,permits_2026_res,,0
38,EA1266,2026,identity,permits_2026_nr,,0
38,EA1266,2026,identity,permits_2026_total,,0
39,EA2026,2026,identity,permits_2026_res,,0
39,EA2026,2026,identity,permits_2026_nr,,0
39,EA2026,2026,identity,permits_2026_total,,0
40,RE1000,2020,unique_hunt_code,permits_2020_res,,9
40,RE1000,2020,unique_hunt_code,permits_2020_nr,,1
40,RE1000,2020,unique_hunt_code,permits_2020_total,,10
40,RE1000,2020,unique_hunt_code,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
40,RE1000,2021,unique_hunt_code,permits_2021_res,,9
40,RE1000,2021,unique_hunt_code,permits_2021_nr,,1
40,RE1000,2021,unique_hunt_code,permits_2021_total,,10
40,RE1000,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
40,RE1000,2022,unique_hunt_code,permits_2022_res,,8
40,RE1000,2022,unique_hunt_code,permits_2022_nr,,2
40,RE1000,2022,unique_hunt_code,permits_2022_total,,10
40,RE1000,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
40,RE1000,2023,identity,permits_2023_res,,4
40,RE1000,2023,identity,permits_2023_nr,,1
40,RE1000,2023,identity,permits_2023_total,,5
40,RE1000,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
40,RE1000,2026,identity,permits_2026_res,,0
40,RE1000,2026,identity,permits_2026_nr,,0
40,RE1000,2026,identity,permits_2026_total,,0
42,RS6703,2019,identity,permits_2019_res,,8
42,RS6703,2019,identity,permits_2019_nr,,0
42,RS6703,2019,identity,permits_2019_total,,8
42,RS6703,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
42,RS6703,2020,identity,permits_2020_res,,8
42,RS6703,2020,identity,permits_2020_nr,,0
42,RS6703,2020,identity,permits_2020_total,,8
42,RS6703,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
42,RS6703,2021,identity,permits_2021_res,,0
42,RS6703,2021,identity,permits_2021_nr,,0
42,RS6703,2021,identity,permits_2021_total,,0
42,RS6703,2021,identity,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
42,RS6703,2022,unique_hunt_code,permits_2022_res,,10
42,RS6703,2022,unique_hunt_code,permits_2022_nr,,2
42,RS6703,2022,unique_hunt_code,permits_2022_total,,12
42,RS6703,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
42,RS6703,2023,unique_hunt_code,permits_2023_res,,4
42,RS6703,2023,unique_hunt_code,permits_2023_nr,,1
42,RS6703,2023,unique_hunt_code,permits_2023_total,,5
42,RS6703,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
42,RS6703,2024,unique_hunt_code,permits_2024_res,1,4
42,RS6703,2024,unique_hunt_code,permits_2024_total,2,5
42,RS6703,2025,identity,permits_2025_res,2,3
42,RS6703,2025,identity,permits_2025_nr,1,0
42,RS6703,2026,identity,permits_2026_res,,3
42,RS6703,2026,identity,permits_2026_nr,,0
42,RS6703,2026,identity,permits_2026_total,,3
43,RS6704,2019,identity,permits_2019_res,,7
43,RS6704,2019,identity,permits_2019_nr,,1
43,RS6704,2019,identity,permits_2019_total,,8
43,RS6704,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
43,RS6704,2020,identity,permits_2020_res,,6
43,RS6704,2020,identity,permits_2020_nr,,2
43,RS6704,2020,identity,permits_2020_total,,8
43,RS6704,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
43,RS6704,2021,unique_hunt_code,permits_2021_res,,8
43,RS6704,2021,unique_hunt_code,permits_2021_nr,,0
43,RS6704,2021,unique_hunt_code,permits_2021_total,,8
43,RS6704,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
43,RS6704,2022,unique_hunt_code,permits_2022_res,,10
43,RS6704,2022,unique_hunt_code,permits_2022_nr,,0
43,RS6704,2022,unique_hunt_code,permits_2022_total,,10
43,RS6704,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
43,RS6704,2023,unique_hunt_code,permits_2023_res,,5
43,RS6704,2023,unique_hunt_code,permits_2023_nr,,1
43,RS6704,2023,unique_hunt_code,permits_2023_total,,6
43,RS6704,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
43,RS6704,2024,unique_hunt_code,permits_2024_res,3,6
43,RS6704,2024,unique_hunt_code,permits_2024_total,4,7
43,RS6704,2025,identity,permits_2025_res,2,3
43,RS6704,2025,identity,permits_2025_total,3,4
43,RS6704,2026,identity,permits_2026_res,,3
43,RS6704,2026,identity,permits_2026_nr,,1
43,RS6704,2026,identity,permits_2026_total,,4
44,RS6722,2019,identity,permits_2019_res,,4
44,RS6722,2019,identity,permits_2019_nr,,0
44,RS6722,2019,identity,permits_2019_total,,4
44,RS6722,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
44,RS6722,2020,identity,permits_2020_res,,4
44,RS6722,2020,identity,permits_2020_nr,,0
44,RS6722,2020,identity,permits_2020_total,,4
44,RS6722,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
44,RS6722,2021,unique_hunt_code,permits_2021_res,,4
44,RS6722,2021,unique_hunt_code,permits_2021_nr,,0
44,RS6722,2021,unique_hunt_code,permits_2021_total,,4
44,RS6722,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
44,RS6722,2022,unique_hunt_code,permits_2022_res,,6
44,RS6722,2022,unique_hunt_code,permits_2022_nr,,0
44,RS6722,2022,unique_hunt_code,permits_2022_total,,6
44,RS6722,2022,unique_hunt_code,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
44,RS6722,2023,unique_hunt_code,permits_2023_res,,3
44,RS6722,2023,unique_hunt_code,permits_2023_nr,,0
44,RS6722,2023,unique_hunt_code,permits_2023_total,,3
44,RS6722,2023,unique_hunt_code,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
44,RS6722,2024,unique_hunt_code,permits_2024_res,1,3
44,RS6722,2024,unique_hunt_code,permits_2024_total,1,3
44,RS6722,2026,identity,permits_2026_res,,2
44,RS6722,2026,identity,permits_2026_nr,,0
44,RS6722,2026,identity,permits_2026_total,,2
45,DA1031,2019,identity,permits_2019_res,,39
45,DA1031,2019,identity,permits_2019_nr,,1
45,DA1031,2019,identity,permits_2019_total,,40
45,DA1031,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
45,DA1031,2020,identity,permits_2020_res,,40
45,DA1031,2020,identity,permits_2020_nr,,0
45,DA1031,2020,identity,permits_2020_total,,40
45,DA1031,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
45,DA1031,2021,unique_hunt_code,permits_2021_res,,24
45,DA1031,2021,unique_hunt_code,permits_2021_nr,,1
45,DA1031,2021,unique_hunt_code,permits_2021_total,,25
45,DA1031,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
45,DA1031,2022,identity,permits_2022_res,,50
45,DA1031,2022,identity,permits_2022_nr,,0
45,DA1031,2022,identity,permits_2022_total,,50
45,DA1031,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
45,DA1031,2023,identity,permits_2023_res,,30
45,DA1031,2023,identity,permits_2023_nr,,0
45,DA1031,2023,identity,permits_2023_total,,30
45,DA1031,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
45,DA1031,2025,identity,permits_2025_res,14,20
45,DA1031,2025,identity,permits_2025_nr,1,0
45,DA1031,2025,identity,permits_2025_total,15,20
45,DA1031,2026,identity,permits_2026_res,,0
45,DA1031,2026,identity,permits_2026_nr,,0
45,DA1031,2026,identity,permits_2026_total,,0
46,DA1033,2019,identity,permits_2019_res,,11
46,DA1033,2019,identity,permits_2019_nr,,1
46,DA1033,2019,identity,permits_2019_total,,12
46,DA1033,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
46,DA1033,2020,identity,permits_2020_res,,8
46,DA1033,2020,identity,permits_2020_nr,,0
46,DA1033,2020,identity,permits_2020_total,,8
46,DA1033,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
46,DA1033,2021,unique_hunt_code,permits_2021_res,,4
46,DA1033,2021,unique_hunt_code,permits_2021_nr,,1
46,DA1033,2021,unique_hunt_code,permits_2021_total,,5
46,DA1033,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
46,DA1033,2022,identity,permits_2022_res,,10
46,DA1033,2022,identity,permits_2022_nr,,0
46,DA1033,2022,identity,permits_2022_total,,10
46,DA1033,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
46,DA1033,2023,identity,permits_2023_res,,6
46,DA1033,2023,identity,permits_2023_nr,,0
46,DA1033,2023,identity,permits_2023_total,,6
46,DA1033,2023,identity,permits_2023_source,,CANONICAL_YEARLY_DRAW_RESULTS_2023_FOR_2024_MODEL
46,DA1033,2025,identity,permits_2025_res,3,5
46,DA1033,2025,identity,permits_2025_total,3,5
46,DA1033,2026,identity,permits_2026_res,,0
46,DA1033,2026,identity,permits_2026_nr,,0
46,DA1033,2026,identity,permits_2026_total,,0
47,DA1042,2019,identity,permits_2019_res,,9
47,DA1042,2019,identity,permits_2019_nr,,4
47,DA1042,2019,identity,permits_2019_total,,13
47,DA1042,2019,identity,permits_2019_source,,CANONICAL_YEARLY_DRAW_RESULTS_2019_FOR_2020_MODEL
47,DA1042,2020,identity,permits_2020_res,,8
47,DA1042,2020,identity,permits_2020_nr,,0
47,DA1042,2020,identity,permits_2020_total,,8
47,DA1042,2020,identity,permits_2020_source,,CANONICAL_YEARLY_DRAW_RESULTS_2020_FOR_2021_MODEL
47,DA1042,2021,unique_hunt_code,permits_2021_res,,5
47,DA1042,2021,unique_hunt_code,permits_2021_nr,,0
47,DA1042,2021,unique_hunt_code,permits_2021_total,,5
47,DA1042,2021,unique_hunt_code,permits_2021_source,,CANONICAL_YEARLY_DRAW_RESULTS_2021_FOR_2022_MODEL
47,DA1042,2022,identity,permits_2022_res,,10
47,DA1042,2022,identity,permits_2022_nr,,0
47,DA1042,2022,identity,permits_2022_total,,10
47,DA1042,2022,identity,permits_2022_source,,CANONICAL_YEARLY_DRAW_RESULTS_2022_FOR_2023_MODEL
