row,hunt_code,column,old,new,species,sex_type,weapon
19240,EB3616,hunt_name,Sweetwater CWMU,Sweetwater,Elk,Bull,Any Legal Weapon
19241,EB3616,hunt_name,Sweetwater CWMU,Sweetwater,Elk,Bull,Any Legal Weapon
19273,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19274,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19275,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19276,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19277,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19278,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19279,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19280,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19281,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19282,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19283,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19284,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19285,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19286,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19287,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19288,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19289,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19290,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19291,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19292,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19293,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19294,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19295,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19296,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19297,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19298,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19299,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19300,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19301,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19302,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19303,PB5001,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Archery
19955,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19956,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19957,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19958,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19959,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19960,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19961,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19962,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19963,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19964,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19965,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19966,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19967,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19968,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19969,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19970,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19971,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19972,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19973,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19974,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19975,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19976,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19977,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19978,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19979,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19980,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19981,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19982,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19983,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19984,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
19985,PB5026,hunt_name,"Book Cliffs, Bitter Creek","Book Cliffs, Bitter Creek (pronghorn)",Pronghorn,Buck,Any Legal Weapon
21350,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21351,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21352,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21353,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21354,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21355,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21356,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21357,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21358,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21359,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21360,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21361,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21362,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21363,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21364,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21365,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21366,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21367,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21368,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21369,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21370,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21371,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21372,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21373,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21374,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21375,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21376,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21377,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21378,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21379,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21380,PB5300,hunt_name,Antelope Creek CWMU,Antelope Creek,Pronghorn,Buck,Any Legal Weapon
21381,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21382,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21383,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21384,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21385,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21386,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21387,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21388,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21389,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21390,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21391,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21392,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21393,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21394,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21395,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21396,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21397,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21398,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21399,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21400,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21401,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21402,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21403,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21404,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21405,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21406,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21407,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21408,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21409,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21410,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21411,PB5302,hunt_name,Deseret CWMU,Deseret,Pronghorn,Buck,Any Legal Weapon
21443,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21444,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21445,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21446,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21447,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21448,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21449,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21450,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21451,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21452,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21453,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21454,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21455,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21456,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21457,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21458,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21459,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21460,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21461,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21462,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21463,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21464,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21465,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21466,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21467,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21468,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21469,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21470,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21471,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21472,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21473,PB5305,hunt_name,Park Valley CWMU,Park Valley,Pronghorn,Buck,Any Legal Weapon
21505,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21506,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21507,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21508,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21509,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21510,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21511,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21512,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21513,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21514,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21515,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21516,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21517,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21518,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21519,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21520,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21521,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21522,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21523,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21524,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21525,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21526,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21527,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21528,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21529,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21530,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21531,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21532,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21533,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21534,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21535,PB5306,hunt_name,Rabbit Creek CWMU,Rabbit Creek,Pronghorn,Buck,Any Legal Weapon
21567,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21568,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21569,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21570,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21571,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21572,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21573,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21574,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21575,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21576,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21577,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21578,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21579,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21580,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21581,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21582,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21583,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21584,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21585,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21586,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21587,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21588,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21589,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21590,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21591,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21592,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21593,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21594,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21595,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21596,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21597,PB5309,hunt_name,Skull Valley South CWMU,Skull Valley South,Pronghorn,Buck,Any Legal Weapon
21598,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21599,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21600,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21601,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21602,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21603,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21604,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21605,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21606,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21607,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21608,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21609,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21610,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21611,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21612,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21613,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21614,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21615,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
21616,PB5311,hunt_name,The Rose of Snowville CWMU,The Rose of Snowville,Pronghorn,Buck,Any Legal Weapon
