surface,source_csv,hunt_code,legacy_hunt_code_prefix,hunt_code_prefix_status,residency,point_level,hunt_name,species,hunt_category,applicants,permits,source_file,source_namespace,raw_hunt_code_status
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,26,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,4,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,26,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,7,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,25,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,11,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,25,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,22,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,24,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,18,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,24,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,11,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,23,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,18,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,23,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,6,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,22,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,32,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,22,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,20,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,21,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,38,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,21,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,21,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,20,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,60,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,20,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,35,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,19,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,61,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,19,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,28,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,18,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,70,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,18,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,31,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,17,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,79,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,17,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,316,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,16,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,93,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,16,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,237,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,15,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,85,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,15,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,194,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,14,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,87,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,14,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,180,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,13,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,106,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,13,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,173,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,12,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,137,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,12,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,198,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,11,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,119,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,11,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,209,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,10,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,137,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,10,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,214,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,9,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,207,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,9,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,288,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,8,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,181,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,8,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,282,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,7,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,199,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,7,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,333,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,6,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,214,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,6,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,327,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,5,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,207,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,5,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,334,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,4,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,191,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,4,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,365,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,3,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,224,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,3,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,440,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,2,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,240,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,2,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,487,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,1,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,261,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,1,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,484,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,0,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,297,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,GOA,GO,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,0,"Mountain Goat Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,617,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Mountain_Goat.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,31,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,31,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,30,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,30,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,29,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,2,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,29,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,28,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,3,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,28,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,27,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,3,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,27,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,2,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,26,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,10,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,26,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,1,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,25,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,17,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,25,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,24,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,21,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,24,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,0,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,23,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,20,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Nonresident,23,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,20,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
finalized,,RMB,RS,FAMILY_AGGREGATE_LABEL_NOT_UNIQUE_HUNT_CODE,Resident,22,"Rocky Mountain Sheep Bonus Point - No Weapon | Jan 01, 2026 - Dec 31, 2026",,,27,0,utahdraws_2026_UOGA_DESIGN_STYLE__Big_Game__Rocky_Mtn_Bighorn_Sheep.pdf,2026_PERMITS=2027_MODEL,FAMILY_AGGREGATE_LABEL
