current_hunt_code,historical_hunt_code,draw_year,model_year,historical_hunt_name,current_hunt_name,species,sex_type,weapon,hunt_type,historical_unit_name,current_unit_name,historical_boundary_id,current_boundary_id,boundary_match,permits_res_historical,permits_nr_historical,permits_total_historical,permits_res_current,permits_nr_current,permits_total_current,crosswalk_status,confidence,evidence_source,evidence_notes,source_file_historical,source_file_current,source_priority_historical,source_priority_current,merge_split_flag,statewide_flag,unlimited_flag,source_permit_conflict_flag,unresolved_split_bucket,regulation_presence_status,recommended_action
EL3132,,,2026,,"Cache, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,Cache North,,36,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3132,,,2026,,"Cache, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,Cache North,,36,YES,,,,,,30,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3135,EB3135,,2026,,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3135,EB3135,,2026,,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3135,,,2026,,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3135,EB3135,2025,2026,Barney Top/Kaiparowits,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry - Private Land Only,Barney Top/Kaiparowits,Barney Top/Kaiparowits,869,869,UNKNOWN,,,10,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3135,,,2026,,Barney Top/Kaiparowits,Elk,Bull,Archery,Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,YES,,,,,,30,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,EB3136,,2026,,"Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Southwest Desert, North",,871,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,EB3136,,2026,,"Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,"Southwest Desert, North",,871,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,LE0013,,2026,,"Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,Southwest Desert,625,871,UNKNOWN,,,,,,,RENAMED_MATCH,HIGH,historical_le_to_eb,Historical LE-to-current family mapping: MANUAL_RESOLVED.,2024 ELK LIMITED ENTRY SUPPLEMENTAL HUNTS.pdf,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\historical_le_to_eb_crosswalk_2024.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,LE0013,,2026,,"Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,Southwest Desert,625,871,UNKNOWN,,,,,,,RENAMED_MATCH,HIGH,historical_le_to_eb,Historical LE-to-current family mapping: MANUAL_RESOLVED.,2024 ELK LIMITED ENTRY SUPPLEMENTAL HUNTS.pdf,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\historical_le_to_eb_crosswalk_2024.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,,,2026,,"Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,Southwest Desert North,,871,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,EB3136,2025,2026,"Southwest Desert, North","Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,"Southwest Desert, North","Southwest Desert, North",871,871,UNKNOWN,,,13,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,EB3146,2025,2026,"Southwest Desert, South","Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,"Southwest Desert, South","Southwest Desert, North",872,871,UNKNOWN,,,35,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,EB3197,2025,2026,"Southwest Desert, South","Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,"Southwest Desert, South","Southwest Desert, North",872,871,UNKNOWN,,,5,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3136,,,2026,,"Southwest Desert, North",Elk,Bull,Archery,Limited Entry - Private Land Only,,Southwest Desert North,,871,YES,,,,,,30,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3137,EB3137,,2026,,"West Desert, Deep Creek",Elk,Bull,Archery,Limited Entry - Private Land Only,,"West Desert, Deep Creek",,241,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3137,EB3137,,2026,,"West Desert, Deep Creek",Elk,Bull,Archery,Limited Entry - Private Land Only,,"West Desert, Deep Creek",,241,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3137,,,2026,,"West Desert, Deep Creek",Elk,Bull,Archery,Limited Entry - Private Land Only,,West Desert Deep Creek,,241,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3137,EB3137,2025,2026,"West Desert, Deep Creek","West Desert, Deep Creek",Elk,Bull,Archery,Limited Entry - Private Land Only,"West Desert, Deep Creek","West Desert, Deep Creek",241,241,UNKNOWN,,,13,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3137,,,2026,,"West Desert, Deep Creek",Elk,Bull,Archery,Limited Entry - Private Land Only,,West Desert Deep Creek,,241,YES,,,,,,30,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3139,EB3139,,2026,,"Cache, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,"Cache, North",,36,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3139,EB3139,,2026,,"Cache, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,"Cache, North",,36,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3139,,,2026,,"Cache, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Cache North,,36,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3139,EB3081,2025,2026,"Cache, Meadowville","Cache, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,"Cache, Meadowville","Cache, North",33,36,UNKNOWN,,,8,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3139,EB3083,2025,2026,"Cache, South","Cache, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,"Cache, South","Cache, North",41,36,UNKNOWN,,,5,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3139,,,2026,,"Cache, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Cache North,,36,YES,,,,,,30,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3142,EB3142,,2026,,Barney Top/Kaiparowits,Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3142,EB3142,,2026,,Barney Top/Kaiparowits,Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3142,,,2026,,Barney Top/Kaiparowits,Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3142,,,2026,,Barney Top/Kaiparowits,Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Barney Top/Kaiparowits,,869,YES,,,,,,30,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3143,EB3143,,2026,,"Southwest Desert, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,"Southwest Desert, North",,871,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3143,EB3143,,2026,,"Southwest Desert, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,"Southwest Desert, North",,871,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3143,,,2026,,"Southwest Desert, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Southwest Desert North,,871,YES,,,,,,,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,boundary_xlsx,Current code exists in 2026 boundary crosswalk workbook.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\hunt_boundary_crosswalk_2026.xlsx,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3143,EB3155,2025,2026,"Southwest Desert, South","Southwest Desert, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,"Southwest Desert, South","Southwest Desert, North",872,871,UNKNOWN,,,21,,,,NEEDS_MANUAL_REMAP,HIGH,model_year_crosswalk,Model-year crosswalk candidate needs review.,CURRENT_ACTIVE_DATABASE_2026,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_truth\crosswalk_truth\validation\hunt_code_crosswalk_2024_pdf_to_2025_pdf_model_years.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3143,,,2026,,"Southwest Desert, North",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,Southwest Desert North,,871,YES,,,,,,30,CODE_MATCH_BOUNDARY_CONFIRMED,HIGH,runtime_boundary_draft,Current code appears in runtime draft boundary crosswalk.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\data_model\runtime_drafts\hunt_boundary_crosswalk_v2.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3144,EB3144,,2026,,"West Desert, Deep Creek",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,"West Desert, Deep Creek",,241,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_primary,Prefix-swap candidate needs boundary/family validation before promotion.,,C:\Users\tyler\Desktop\GitHub\HUNTS\data_truth\crosswalk_truth\normalized\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
EL3144,EB3144,,2026,,"West Desert, Deep Creek",Elk,Bull,"HAMSS (Handgun, Archery, Muzzleloader, Shotgun or Straight-walled rifle)",Limited Entry - Private Land Only,,"West Desert, Deep Creek",,241,UNKNOWN,,,,,,,NEEDS_MANUAL_REMAP,MANUAL_REVIEW,current_historical_processed,Prefix-swap candidate needs boundary/family validation before promotion.,,D:\DOCUMENTS\GitHub\HUNTS\HUNTS\processed_data\current_to_historical_hunt_code_crosswalk_2026.csv,prior_verified_crosswalk_file,current_database_or_verified_crosswalk,,false,false,false,true_no_permit_value,NOT_FOUND_IN_THESE_REGULATION_PDFS,NO_CURRENT_PERMIT_VALUE_FOUND
