hunt_code,year,harvest_permits,draw_total_permits_reconciled,field_permit_gap,overlay_matched_permits,overlay_gap_status,matched_overlay_families,matched_overlay_sources,matched_overlay_areas,max_overlay_match_score,harvest_hunt_name,draw_hunt_name,harvest_species,draw_species,harvest_weapon,draw_weapon
EA1145,2022,21,19,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Johnson Mountain Ranch,Johnson Mountain Ranch CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1146,2022,15,8,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Jump Creek,Jump Creek CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1147,2022,18,15,3,0,NO_OVERLAY_MATCH_FOUND,,,,,Little Red Creek,Little Red Creek CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1155,2022,2,1,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Powder Mountain,Cwmu Antlerless Elk - Powder Mountain - Any Legal Weapon,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1158,2022,10,6,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Riverview Ranch LLC,Cactus Ranch LLC CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1160,2022,6,5,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Sand Creek,Sand Creek CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1161,2022,12,7,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield Canyons,Scofield Canyons CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1162,2022,12,8,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield East,Scofield East CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1163,2022,39,30,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Scofield West,Scofield West CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1166,2022,11,8,3,0,NO_OVERLAY_MATCH_FOUND,,,,,Soldier Summit,Soldier Summit CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1167,2022,10,9,1,0,NO_OVERLAY_MATCH_FOUND,,,,,South Canyon,South Canyon CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1168,2022,18,13,5,0,NO_OVERLAY_MATCH_FOUND,,,,,Spring Creek/Dodge,Spring Creek/Dodge CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1172,2022,16,12,4,0,NO_OVERLAY_MATCH_FOUND,,,,,Three C,Three C CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1174,2022,50,40,10,0,NO_OVERLAY_MATCH_FOUND,,,,,Two Bear,Two Bear CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1175,2022,7,8,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Wallsburg,Wallsburg CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1176,2022,50,49,1,0,NO_OVERLAY_MATCH_FOUND,,,,,Weber Florence Creek,Cwmu Antlerless Elk - Weber Florence Creek - Any Legal Weapon,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1187,2022,15,21,-6,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Paunsaugunt, Hatch Bench","Paunsaugunt, Hatch Bench",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1189,2022,391,372,19,8,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Central Mtns:1|Central Mtns:1|Central Mtns:1|Wasatch Mtns:1|Central Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1,0.850,"Wasatch Mtns, West-Central","Wasatch Mtns, West-Central",Antlerless Elk,Elk,Muzzleloader,Muzzleloader
EA1192,2022,20,18,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Pahvant Ensign,Pahvant Ensign CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1193,2022,70,67,3,4,OVERLAY_CANDIDATES_EXCEED_GAP_REVIEW,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Cache:1|Cache:1|Cache:1|Cache:1,0.850,"Cache, Rich","Cache, Rich",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1194,2022,10,12,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, Richmond Hyde Park","Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1196,2022,75,49,26,0,NO_OVERLAY_MATCH_FOUND,,,,,"North Slope, Summit","North Slope, Summit",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1201,2022,5,3,2,0,NO_OVERLAY_MATCH_FOUND,,,,,Mountain Sky Ranch,Mountain Sky Ranch CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1205,2022,10,13,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, Richmond Hyde Park","Antlerless Elk - Cache, Richmond Hyde Park - Any Legal Weapon",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1206,2022,10,12,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, Richmond Hyde Park","Cache, Richmond Hyde Park",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1207,2022,20,35,-15,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Moroni Hills","Nebo, Moroni Hills",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1208,2022,100,73,27,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Central Mtns:1|Central Mtns:1|Central Mtns:1|Central Mtns:1,0.850,"Central Mtns, Nebo",Nebo,Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1209,2022,49,48,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"Fillmore, Oak Creek LE","Fillmore, Oak Creek LE",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1217,2022,145,125,20,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1|Wasatch Mtns:1,0.850,"Wasatch Mtns, Avintaquin","Wasatch Mtns, Avintaquin",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1222,2022,5,146,-141,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Beaver, East","Beaver, East",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1223,2022,5,91,-86,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Beaver, East","Beaver, East",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1224,2022,129,100,29,0,NO_OVERLAY_MATCH_FOUND,,,,,"Book Cliffs, Bitter Creek/South","Book Cliffs, Bitter Creek/South",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1225,2022,160,109,51,0,NO_OVERLAY_MATCH_FOUND,,,,,"Book Cliffs, Bitter Creek/South","Book Cliffs, Bitter Creek/South",Antlerless Elk,Elk,Muzzleloader,Any Legal Weapon
EA1226,2022,10,25,-15,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Moroni Hills","Nebo, Moroni Hills",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1228,2022,100,91,9,0,NO_OVERLAY_MATCH_FOUND,,,,,Morgan-South Rich,Morgan-South Rich,Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1229,2022,148,97,51,0,NO_OVERLAY_MATCH_FOUND,,,,,Morgan-South Rich,Morgan-South Rich,Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1231,2022,50,49,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"West Desert, Tintic Valley","West Desert, Tintic Valley",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1233,2022,7,4,3,0,NO_OVERLAY_MATCH_FOUND,,,,,Avintaquin Canyon,Avintaquin Canyon CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1234,2022,19,12,7,0,NO_OVERLAY_MATCH_FOUND,,,,,Royal Ivory Outfitters,Royal Ivory Outfitters CWMU,CWMU Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1236,2022,356,328,28,0,NO_OVERLAY_MATCH_FOUND,,,,,East Canyon,East Canyon,Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1237,2022,149,92,57,0,NO_OVERLAY_MATCH_FOUND,,,,,"La Sal, La Sal Mtns, North","La Sal, La Sal Mtns-North",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1238,2022,10,19,-9,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Monroe, Rock Springs","Antlerless Elk - Monroe, Rock Springs - Any Legal Weapon",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1239,2022,39,38,1,0,NO_OVERLAY_MATCH_FOUND,,,,,"Nine Mile, Range Creek","Nine Mile, Range Creek",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1240,2022,60,34,26,0,NO_OVERLAY_MATCH_FOUND,,,,,"Nine Mile, Range Creek","Nine Mile, Range Creek",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1242,2022,100,64,36,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,South Slope:1|South Slope:1|South Slope:1|South Slope:1,0.850,"South Slope, Buckskin Hills-Jensen","Vernal, Buckskin Hills-Jensen",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1243,2022,99,63,36,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,South Slope:1|South Slope:1|South Slope:1|South Slope:1,0.850,"South Slope, Buckskin Hills-Jensen","Vernal, Buckskin Hills-Jensen",Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1244,2022,300,279,21,4,FIELD_PERMIT_GAP_PARTIALLY_EXPLAINED_BY_OVERLAYS,CONSERVATION_LIBRARY_MASTER,pipeline/RAW/hunt_unit_database/library-master.csv,South Slope:1|South Slope:1|South Slope:1|South Slope:1,0.850,"South Slope, Yellowstone",Yellowstone,Antlerless Elk,Elk,Any Legal Weapon,Any Legal Weapon
EA1245,2022,73,458,-385,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"South Slope, Yellowstone",Yellowstone,Antlerless Elk,Elk,Muzzleloader,Muzzleloader
EB3000,2022,16,23,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Beaver, East",Beaver East,Limited Entry Bull Elk,Elk,Archery,Archery
EB3001,2022,19,31,-12,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Bitter Creek/South","Limited-entry Archery Bull Elk - Book Cliffs, Bitter Creek/south - Archery",Limited Entry Bull Elk,Elk,Archery,Archery
EB3002,2022,2,3,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Little Creek Roadless",Book Cliffs Little Creek Roadless,Limited Entry Bull Elk,Elk,Archery,Archery
EB3003,2022,10,18,-8,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, Meadowville",Cache Meadowville,Limited Entry Bull Elk,Elk,Archery,Archery
EB3005,2022,9,12,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, South",Cache South,Limited Entry Bull Elk,Elk,Archery,Archery
EB3006,2022,144,170,-26,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Manti",Manti,Limited Entry Bull Elk,Elk,Archery,Archery
EB3007,2022,15,22,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Nebo","Limited-entry Archery Bull Elk - Central Mtns, Nebo - Archery",Limited Entry Bull Elk,Elk,Archery,Archery
EB3008,2022,14,22,-8,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Fillmore, Pahvant",Fillmore Pahvant,Limited Entry Bull Elk,Elk,Archery,Archery
EB3009,2022,32,46,-14,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"La Sal, La Sal Mtns",La Sal Mtns,Limited Entry Bull Elk,Elk,Archery,Archery
EB3010,2022,13,22,-9,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Limited Entry Bull Elk,Elk,Archery,Archery
EB3011,2022,14,25,-11,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Mt Dutton,Mt Dutton,Limited Entry Bull Elk,Elk,Archery,Archery
EB3013,2022,7,10,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"North Slope, Three Corners",North Slope Three Corners,Limited Entry Bull Elk,Elk,Archery,Archery
EB3015,2022,12,16,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Panguitch Lake,Panguitch Lake,Limited Entry Bull Elk,Elk,Archery,Archery
EB3016,2022,19,26,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Paunsaugunt,Limited-entry Archery Bull Elk - Paunsaugunt - Archery,Limited Entry Bull Elk,Elk,Archery,Archery
EB3018,2022,65,77,-12,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Plateau, Fishlake/Thousand Lakes",Fishlake/Thousand Lakes,Limited Entry Bull Elk,Elk,Archery,Archery
EB3019,2022,20,30,-10,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,San Juan Bull Elk,San Juan Bull Elk,Limited Entry Bull Elk,Elk,Archery,Archery
EB3020,2022,18,26,-8,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"South Slope, Diamond Mtn",Diamond Mtn,Limited Entry Bull Elk,Elk,Archery,Archery
EB3022,2022,237,312,-75,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Wasatch Mtns,Wasatch Mtns,Limited Entry Bull Elk,Elk,Archery,Archery
EB3024,2022,24,27,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Beaver, East",Beaver East,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3025,2022,15,20,-5,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Beaver, East",Beaver East,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3026,2022,31,43,-12,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Bitter Creek/South","Limited-entry Alw (rifle) Bull Elk - Early - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3027,2022,18,27,-9,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Bitter Creek/South","Limited-entry Alw (rifle) Bull Elk - Late - Book Cliffs, Bitter Creek/south - Any Legal Weapon",Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3028,2022,4,6,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Little Creek Roadless",Book Cliffs Little Creek Roadless,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3031,2022,14,21,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Box Elder, Pilot Mtn",Box Elder Pilot Mtn,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3032,2022,20,28,-8,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, Meadowville",Cache Meadowville,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3033,2022,15,18,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, Meadowville",Cache Meadowville,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3036,2022,14,21,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, South",Cache South,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3037,2022,8,13,-5,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, South",Cache South,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3038,2022,166,194,-28,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Manti",Manti,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3039,2022,124,159,-35,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Manti",Manti,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3040,2022,23,27,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Nebo","Limited-entry Alw (rifle) Bull Elk - Early - Central Mtns, Nebo - Any Legal Weapon",Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3041,2022,14,21,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Nebo","Limited-entry Alw (rifle) Bull Elk - Late - Central Mtns, Nebo - Any Legal Weapon",Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3042,2022,25,30,-5,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Fillmore, Pahvant",Fillmore Pahvant,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3043,2022,12,18,-6,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Fillmore, Pahvant",Fillmore Pahvant,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3044,2022,5,9,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"La Sal, Dolores Triangle",Dolores Triangle,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3045,2022,48,60,-12,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"La Sal, La Sal Mtns",La Sal Mtns,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3046,2022,30,40,-10,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"La Sal, La Sal Mtns",La Sal Mtns,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3047,2022,22,24,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3048,2022,11,17,-6,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3049,2022,17,21,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Mt Dutton,Mt Dutton,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3050,2022,11,15,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Mt Dutton,Mt Dutton,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3053,2022,15,21,-6,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"North Slope, Three Corners",North Slope Three Corners,Limited Entry Bull Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3056,2022,15,18,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Panguitch Lake,Panguitch Lake,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3057,2022,10,14,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Panguitch Lake,Panguitch Lake,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3058,2022,17,34,-17,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Paunsaugunt,Limited-entry Alw (rifle) Bull Elk - Early - Paunsaugunt - Any Legal Weapon,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3059,2022,9,24,-15,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Paunsaugunt,Limited-entry Alw (rifle) Bull Elk - Mid - Paunsaugunt - Any Legal Weapon,Limited Entry Bull Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3063,2022,61,99,-38,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Plateau, Fishlake/Thousand Lakes",Fishlake/Thousand Lakes,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3064,2022,42,52,-10,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Plateau, Fishlake/Thousand Lakes",Fishlake/Thousand Lakes,Limited Entry Bull Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3065,2022,44,51,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Plateau, Fishlake/Thousand Lakes",Fishlake/Thousand Lakes,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3066,2022,31,38,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,San Juan Bull Elk,San Juan Bull Elk,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3067,2022,16,25,-9,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,San Juan Bull Elk,San Juan Bull Elk,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3068,2022,46,30,16,0,NO_OVERLAY_MATCH_FOUND,,,,,"South Slope, Diamond Mtn",Diamond Mtn,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3069,2022,20,25,-5,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"South Slope, Diamond Mtn",Diamond Mtn,Limited Entry Bull Elk,Elk,Mid Any Legal Weapon,Any Legal Weapon
EB3072,2022,219,261,-42,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Wasatch Mtns,Wasatch Mtns,Limited Entry Bull Elk,Elk,Early Any Legal Weapon,Any Legal Weapon
EB3073,2022,165,182,-17,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Wasatch Mtns,Wasatch Mtns,Limited Entry Bull Elk,Elk,Late Any Legal Weapon,Any Legal Weapon
EB3077,2022,10,12,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Beaver, East",Beaver East,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3078,2022,12,19,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Bitter Creek/South","Limited-entry Muzzleloader Bull Elk - Book Cliffs, Bitter Creek/south - Muzzleloader",Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3079,2022,1,2,-1,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Book Cliffs, Little Creek Roadless",Book Cliffs Little Creek Roadless,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3081,2022,9,14,-5,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, Meadowville",Cache Meadowville,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3083,2022,5,7,-2,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Cache, South",Cache South,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3084,2022,87,109,-22,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Manti",Manti,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3085,2022,9,16,-7,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Central Mtns, Nebo","Limited-entry Muzzleloader Bull Elk - Central Mtns, Nebo - Muzzleloader",Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3086,2022,8,14,-6,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Fillmore, Pahvant",Fillmore Pahvant,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3087,2022,21,32,-11,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"La Sal, La Sal Mtns",La Sal Mtns,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3088,2022,8,11,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Monroe,Monroe,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3089,2022,14,22,-8,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Mt Dutton,Mt Dutton,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3091,2022,4,7,-3,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"North Slope, Three Corners",North Slope Three Corners,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3093,2022,11,16,-5,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Panguitch Lake,Panguitch Lake,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3094,2022,12,16,-4,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,Paunsaugunt,Limited-entry Muzzleloader Bull Elk - Paunsaugunt - Muzzleloader,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
EB3096,2022,40,50,-10,0,NOT_OVERLAY_EXPLAINED_DRAW_GE_HARVEST,,,,,"Plateau, Fishlake/Thousand Lakes",Fishlake/Thousand Lakes,Limited Entry Bull Elk,Elk,Muzzleloader,Muzzleloader
