row_number,hunt_code,raw_hunt_name,normalized_family_before,normalized_family_after,source_classification_before,source_classification_after,hunt_type_before,hunt_type_after,numeric_fields_changed
43908,DB1242,Cwmu Buck Deer - Grass Valley/clark Canyon -Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43909,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43910,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43911,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43912,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43913,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43914,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43915,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43916,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43917,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43918,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43919,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43920,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43921,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43922,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43923,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43924,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43925,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43926,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43927,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43928,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43929,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43930,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43931,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43932,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43933,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43934,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43935,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43936,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43937,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43938,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43939,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43940,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43941,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43942,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43943,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43944,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43945,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43946,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43947,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43948,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43949,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43950,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43951,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43952,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43953,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43954,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43955,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43956,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43957,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43958,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43959,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43960,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43961,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43962,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43963,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43964,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43965,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43966,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43967,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43968,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43969,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43970,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43971,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43972,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43973,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43974,DB1243,Cwmu Buck Deer - Grazing Pasture - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43975,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43976,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43977,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43978,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43979,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43980,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43981,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43982,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43983,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43984,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43985,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43986,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43987,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43988,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43989,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43990,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43991,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43992,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43993,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43994,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43995,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43996,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43997,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43998,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
43999,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44000,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44001,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44002,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44003,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44004,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44005,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44006,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44007,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44008,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44009,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44010,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44011,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44012,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44013,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44014,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44015,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44016,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44017,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44018,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44019,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44020,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44021,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44022,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44023,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44024,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44025,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44026,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44027,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44028,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44029,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44030,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44031,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44032,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44033,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44034,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44035,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44036,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44037,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44038,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44039,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44040,DB1244,Cwmu Buck Deer - Green Canyon - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44041,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44042,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44043,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44044,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44045,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44046,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44047,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44048,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44049,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44050,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44051,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44052,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44053,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44054,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44055,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44056,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44057,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44058,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44059,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44060,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44061,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44062,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44063,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44064,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44065,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44066,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44067,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44068,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44069,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44070,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44071,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44072,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44073,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44074,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44075,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44076,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44077,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44078,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44079,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44080,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44081,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44082,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
44083,DB1245,Cwmu Buck Deer - Guildersleeve - Any Legal Weapon,LE,CWMU,LIMITED_ENTRY_DEER,CWMU,L.E.,CWMU,false
