source_pdf,pdf_page,table_index,row_index,hunt_code,reason,tokens
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,6,0,33,GO6805,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 288 | 3 | 2 | 5 | 1 in 57.6 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,7,0,33,GO6806,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 122 | 1 | 1 | 2 | 1 in 61.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,8,0,33,GO6807,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 126 | 0 | 1 | 1 | 1 in 126.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,9,0,33,GO6808,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 546 | 5 | 4 | 9 | 1 in 60.7 | Totals | 1594 | 1 | 1 | 2 | 1 in 797.0
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,10,0,33,GO6810,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 943 | 0 | 1 | 1 | 1 in 943.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,11,0,33,GO6813,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 179 | 3 | 2 | 5 | 1 in 35.8 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,12,0,33,GO6814,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 190 | 1 | 1 | 2 | 1 in 95.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,13,0,33,GO6817,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 445 | 5 | 4 | 9 | 1 in 49.4 | Totals | 1634 | 1 | 1 | 2 | 1 in 817.0
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,14,0,33,GO6818,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 113 | 2 | 1 | 3 | 1 in 37.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,15,0,33,GO6819,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 115 | 0 | 1 | 1 | 1 in 115.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,16,0,33,GO6820,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 605 | 4 | 4 | 8 | 1 in 75.6 | Totals | 1092 | 1 | 1 | 2 | 1 in 546.0
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,17,0,33,GO6821,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 368 | 6 | 5 | 11 | 1 in 33.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. MTN GOAT DRAW RESULTS.pdf,18,0,33,GO6822,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 170 | 1 | 1 | 2 | 1 in 85.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,2,0,33,RS6700,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 683 | 0 | 1 | 1 | 1 in 683.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,3,0,33,RS6701,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 985 | 3 | 2 | 5 | 1 in 197.0 | Totals | 5536 | 0 | 1 | 1 | in 5536.0
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,4,0,33,RS6703,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 749 | 2 | 1 | 3 | 1 in 249.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,5,0,33,RS6704,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 651 | 2 | 1 | 3 | 1 in 217.0 | Totals | 2689 | 0 | 1 | 1 | in 2689.0
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,6,0,33,RS6708,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 386 | 2 | 1 | 3 | 1 in 128.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,7,0,33,RS6709,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 583 | 2 | 2 | 4 | 1 in 145.8 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,8,0,33,RS6712,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 806 | 2 | 2 | 4 | 1 in 201.5 | Totals | 2339 | 1 | 1 | 2 | in 1169.5
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,9,0,33,RS6713,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 528 | 2 | 2 | 4 | 1 in 132.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,10,0,33,RS6720,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 648 | 2 | 1 | 3 | 1 in 216.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,11,0,33,RS6721,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 383 | 2 | 1 | 3 | 1 in 127.7 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,12,0,33,RS6722,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 211 | 1 | 1 | 2 | 1 in 105.5 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,13,0,33,RS6724,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 778 | 1 | 1 | 2 | 1 in 389.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,14,0,33,RS6725,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 414 | 1 | 1 | 2 | 1 in 207.0 | Totals | 0 | 0 | 0 | 0 | N/A
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,15,0,33,RS6726,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 626 | 2 | 2 | 4 | 1 in 156.5 | Totals | 1721 | 0 | 1 | 1 | in 1721.0
2025_PERMITS=2026_MODEL__O.I.L. ROCKY MTN SHEEP DRAW RESULTS.pdf,16,0,33,RS6727,POINT_LIKE_ROW_NOT_STANDARD_12_TOKEN_SHAPE,Totals | 190 | 1 | 1 | 2 | 1 in 95.0 | Totals | 0 | 0 | 0 | 0 | N/A
