comparison,hunt_code,boundary_id,hunt_name,species,primary_universe_bucket,scoring_bucket
locked_2026_model_workbook_NOT_IN_bible_2026,EA2036,86,"Oquirrh-Stansbury, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EA2037,613,Yellowstone,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EA2038,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EA2039,88,"Fillmore, Pahvant",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EA2040,611,Kamas,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EA2041,5117,Cache,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EA2045,5118,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EA2046,868,"Box Elder, Sawtooth",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB1000,5119,Statewide,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB1007,5125,Youth Any Bull Units,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3000,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3002,12,"Book Cliffs, Little Creek Roadless",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3003,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3005,41,"Cache, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3006,51,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3008,88,"Fillmore, Pahvant",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3009,617,La Sal Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3010,629,Monroe,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3011,630,Mt Dutton,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3013,140,"North Slope, Three Corners",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3015,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3018,175,Fishlake/Thousand Lakes,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3019,183,San Juan Bull Elk,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3020,206,Diamond Mtn,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3022,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3024,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3025,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3028,12,"Book Cliffs, Little Creek Roadless",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3031,682,"Box Elder, Pilot Mtn",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3032,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3033,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3036,41,"Cache, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3037,41,"Cache, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3038,51,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3039,51,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3042,88,"Fillmore, Pahvant",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3043,88,"Fillmore, Pahvant",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3044,108,Dolores Triangle,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3045,617,La Sal Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3046,617,La Sal Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3047,629,Monroe,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3048,629,Monroe,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3049,630,Mt Dutton,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3050,630,Mt Dutton,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3053,140,"North Slope, Three Corners",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3056,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3057,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3063,175,Fishlake/Thousand Lakes,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3064,175,Fishlake/Thousand Lakes,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3065,175,Fishlake/Thousand Lakes,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3066,183,San Juan Bull Elk,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3067,183,San Juan Bull Elk,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3068,206,Diamond Mtn,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3069,206,Diamond Mtn,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3072,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3073,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3077,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3079,12,"Book Cliffs, Little Creek Roadless",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3081,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3083,41,"Cache, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3084,51,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3086,88,"Fillmore, Pahvant",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3087,617,La Sal Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3088,629,Monroe,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3089,630,Mt Dutton,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3091,140,"North Slope, Three Corners",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3093,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3096,175,Fishlake/Thousand Lakes,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3097,183,San Juan Bull Elk,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3098,206,Diamond Mtn,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3100,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3102,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3104,12,"Book Cliffs, Little Creek Roadless",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3105,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3107,41,"Cache, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3108,51,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3110,88,"Fillmore, Pahvant",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3111,617,La Sal Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3112,629,Monroe,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3113,630,Mt Dutton,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3115,140,"North Slope, Three Corners",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3117,634,Panguitch Lake,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3120,175,Fishlake/Thousand Lakes,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3121,183,San Juan Bull Elk,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3122,206,Diamond Mtn,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3124,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3126,51,Manti,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3127,222,Wasatch Mtns,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3130,682,"Box Elder, Pilot Mtn",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3132,36,"Cache, North",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3135,869,Barney Top/Kaiparowits,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3136,871,"Southwest Desert, North",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3137,241,"West Desert, Deep Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3139,36,"Cache, North",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3142,869,Barney Top/Kaiparowits,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3143,871,"Southwest Desert, North",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3144,241,"West Desert, Deep Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3145,172,Boulder,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3146,872,"Southwest Desert, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3147,867,"Box Elder, Grouse Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3148,172,Boulder,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3149,872,"Southwest Desert, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3150,867,"Box Elder, Grouse Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3151,172,Boulder,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3152,872,"Southwest Desert, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3153,867,"Box Elder, Grouse Creek",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3154,172,Boulder,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3155,872,"Southwest Desert, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3156,172,Boulder,Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3157,872,"Southwest Desert, South",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3158,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3159,685,"Beaver, East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3160,899,"Book Cliffs, Bitter Creek/East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3161,899,"Book Cliffs, Bitter Creek/East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3162,899,"Book Cliffs, Bitter Creek/East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3163,899,"Book Cliffs, Bitter Creek/East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3164,899,"Book Cliffs, Bitter Creek/East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3165,899,"Book Cliffs, Bitter Creek/East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3166,899,"Book Cliffs, Bitter Creek/East",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3167,12,"Book Cliffs, Little Creek Roadless",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3168,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
locked_2026_model_workbook_NOT_IN_bible_2026,EB3169,33,"Cache, Meadowville",Elk,MODEL_WORKBOOK_2026_PERMITS_2027_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES
