row_number,hunt_code,hunt_name,species,sex_type,weapon,database_boundary_id_before,boundary_index_boundary_id,boundary_index_source_file,boundary_index_geojson_path,action
1309,PD1053,Green River Flat CWMU,Pronghorn,Doe,Any Legal Weapon,918,918,pronghorn_hunt_table_official.json,processed_data/boundaries/PD1053.geojson,ok_existing_match
1310,EA1265,"Wasatch Mtns, Tabby Mtn",Elk,Antlerless,Any Legal Weapon,920,920,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1265.geojson,ok_existing_match
1311,EA1264,"Wasatch Mtns, Rabbit Gulch",Elk,Antlerless,Any Legal Weapon,921,921,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1264.geojson,ok_existing_match
1312,DB1351,The Dirty Dozen,Deer,Buck,Any Legal Weapon,923,923,hunt_boundaries.geojson,processed_data/boundaries/DB1351.geojson,ok_existing_match
1313,EA1259,Diamond Mountain CWMU,Elk,Antlerless,Any Legal Weapon,923,923,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1259.geojson,ok_existing_match
1314,EB3620,The Dirty Dozen,Elk,Bull,Any Legal Weapon,923,923,elk_hunt_table_official.json,processed_data/boundaries/EB3620.geojson,ok_existing_match
1315,EA1269,Ogden (excludes Hyrum),Elk,Antlerless,Any Legal Weapon,924,924,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1269.geojson,ok_existing_match
1316,DB1114,Cedar/Stansbury,Deer,Buck,Muzzleloader,925,925,hunt_boundaries.geojson,processed_data/boundaries/DB1114.geojson,ok_existing_match
1317,DB1623,Cedar/Stansbury,Deer,Buck,Archery,925,925,hunt_boundaries.geojson,processed_data/boundaries/DB1623.geojson,ok_existing_match
1318,DB1624,Cedar/Stansbury,Deer,Buck,Muzzleloader,925,925,hunt_boundaries.geojson,processed_data/boundaries/DB1624.geojson,ok_existing_match
1319,DB1625,Cedar/Stansbury,Deer,Buck,Any Legal Weapon (Late),925,925,hunt_boundaries.geojson,processed_data/boundaries/DB1625.geojson,ok_existing_match
1320,DB1804,Cedar/Stansbury,Deer,Buck,Dedicated Hunter,925,925,hunt_boundaries.geojson,processed_data/boundaries/DB1804.geojson,ok_existing_match
1321,LO1623,Cedar/Stansbury,Deer,Buck,Archery,925,925,hunt_boundaries.geojson,processed_data/boundaries/LO1623.geojson,ok_existing_match
1322,LO1624,Cedar/Stansbury,Deer,Buck,Muzzleloader,925,925,hunt_boundaries.geojson,processed_data/boundaries/LO1624.geojson,ok_existing_match
1323,LO1625,Cedar/Stansbury,Deer,Buck,Any Legal Weapon (Late),925,925,hunt_boundaries.geojson,processed_data/boundaries/LO1625.geojson,ok_existing_match
1324,DB1112,"West Desert, Swasey",Deer,Buck,Muzzleloader,926,926,hunt_boundaries.geojson,processed_data/boundaries/DB1112.geojson,ok_existing_match
1325,DB1617,"West Desert, Swasey",Deer,Buck,Archery,926,926,hunt_boundaries.geojson,processed_data/boundaries/DB1617.geojson,ok_existing_match
1326,DB1618,"West Desert, Swasey",Deer,Buck,Muzzleloader,926,926,hunt_boundaries.geojson,processed_data/boundaries/DB1618.geojson,ok_existing_match
1327,DB1619,"West Desert, Swasey",Deer,Buck,Any Legal Weapon (Late),926,926,hunt_boundaries.geojson,processed_data/boundaries/DB1619.geojson,ok_existing_match
1328,DB1806,"West Desert, Swasey",Deer,Buck,Dedicated Hunter,926,926,hunt_boundaries.geojson,processed_data/boundaries/DB1806.geojson,ok_existing_match
1329,LO1617,"West Desert, Swasey",Deer,Buck,Archery,926,926,hunt_boundaries.geojson,processed_data/boundaries/LO1617.geojson,ok_existing_match
1330,LO1618,"West Desert, Swasey",Deer,Buck,Muzzleloader,926,926,hunt_boundaries.geojson,processed_data/boundaries/LO1618.geojson,ok_existing_match
1331,LO1619,"West Desert, Swasey",Deer,Buck,Any Legal Weapon (Late),926,926,hunt_boundaries.geojson,processed_data/boundaries/LO1619.geojson,ok_existing_match
1332,DB1113,Oquirrh/Tintic,Deer,Buck,Muzzleloader,927,927,hunt_boundaries.geojson,processed_data/boundaries/DB1113.geojson,ok_existing_match
1333,DB1620,Oquirrh/Tintic,Deer,Buck,Archery,927,927,hunt_boundaries.geojson,processed_data/boundaries/DB1620.geojson,ok_existing_match
1334,DB1621,Oquirrh/Tintic,Deer,Buck,Muzzleloader,927,927,hunt_boundaries.geojson,processed_data/boundaries/DB1621.geojson,ok_existing_match
1335,DB1622,Oquirrh/Tintic,Deer,Buck,Any Legal Weapon (Late),927,927,hunt_boundaries.geojson,processed_data/boundaries/DB1622.geojson,ok_existing_match
1336,DB1805,Oquirrh/Tintic,Deer,Buck,Dedicated Hunter,927,927,hunt_boundaries.geojson,processed_data/boundaries/DB1805.geojson,ok_existing_match
1337,LO1620,Oquirrh/Tintic,Deer,Buck,Archery,927,927,hunt_boundaries.geojson,processed_data/boundaries/LO1620.geojson,ok_existing_match
1338,LO1621,Oquirrh/Tintic,Deer,Buck,Muzzleloader,927,927,hunt_boundaries.geojson,processed_data/boundaries/LO1621.geojson,ok_existing_match
1339,LO1622,Oquirrh/Tintic,Deer,Buck,Any Legal Weapon (Late),927,927,hunt_boundaries.geojson,processed_data/boundaries/LO1622.geojson,ok_existing_match
1340,DB1115,Little Rockies,Deer,Buck,Any Legal Weapon,928,928,hunt_boundaries.geojson,processed_data/boundaries/DB1115.geojson,ok_existing_match
1341,DB1116,HAMSS,Deer,Buck,"San Juan, Mancos Mesa",929,929,hunt_boundaries.geojson,processed_data/boundaries/DB1116.geojson,ok_existing_match
1342,DB1119,Moab Valley,Deer,Buck,Any Legal Weapon,930,930,hunt_boundaries.geojson,processed_data/boundaries/DB1119.geojson,ok_existing_match
1343,EB1012,Uinta Basin Private Lands Any Bull Elk,Elk,Bull,Any Legal Weapon,931,931,elk_hunt_table_official.json,processed_data/boundaries/EB1012.geojson,ok_existing_match
1344,DB1120,Castle Valley,Deer,Buck,Any Legal Weapon,932,932,hunt_boundaries.geojson,processed_data/boundaries/DB1120.geojson,ok_existing_match
1345,DS6626,"Escalante, East",Desert Bighorn Sheep,Male Only,Any Legal Weapon,933,933,bighorn_sheep_hunt_table_official.json,processed_data/boundaries/DS6626.geojson,ok_existing_match
1346,DS6627,"Escalante, West",Desert Bighorn Sheep,Male Only,Any Legal Weapon,934,934,bighorn_sheep_hunt_table_official.json,processed_data/boundaries/DS6627.geojson,ok_existing_match
1347,MA1008,"Wasatch Mtns, Salt Lake-Timpanogos",Moose,Antlerless,Any Legal Weapon,937,937,moose_hunt_table_official.json,processed_data/boundaries/MA1008.geojson,ok_existing_match
1348,EA1278,"Manti, Ferron-Nelson Mtn",Elk,Antlerless,Any Legal Weapon,938,938,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1278.geojson,ok_existing_match
1349,EA1279,"Manti, Ferron-Nelson Mtn",Elk,Antlerless,Any Legal Weapon,938,938,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1279.geojson,ok_existing_match
1350,EA1282,"Ogden, North",Elk,Antlerless,Archery,939,939,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1282.geojson,ok_existing_match
1351,PD1059,"Parker Mtn, Plains",Pronghorn,Doe,Any Legal Weapon,940,940,pronghorn_hunt_table_official.json,processed_data/boundaries/PD1059.geojson,ok_existing_match
1352,PD1060,"Parker Mtn, Plains",Pronghorn,Doe,Any Legal Weapon,940,940,pronghorn_hunt_table_official.json,processed_data/boundaries/PD1060.geojson,ok_existing_match
1353,EA1272,"East Canyon, East",Elk,Antlerless,Any Legal Weapon,941,941,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1272.geojson,ok_existing_match
1354,BI1000,Bison - Statewide Permit,Bison,Hunters Choice,Any Legal Weapon,5000,5000,bison_hunt_table_official.json,processed_data/boundaries/BI1000.geojson,ok_existing_match
1355,BR1000,Black Bear - Statewide Permit,Black Bear,Either Sex,Any Legal Weapon,5001,5001,black_bear_hunt_table_official.json,processed_data/boundaries/BR1000.geojson,ok_existing_match
1356,BR1001,Black Bear Harvest Objective Units,Black Bear,Either Sex,Any Legal Weapon,5002,5002,black_bear_hunt_table_official.json,processed_data/boundaries/BR1001.geojson,ok_existing_match
1357,BR1007,Black Bear Pursuit - Resident,Black Bear,Either Sex,Pursuit Only,5003,5003,black_bear_hunt_table_official.json,processed_data/boundaries/BR1007.geojson,ok_existing_match
1358,BR1018,Black Bear Pursuit - Nonresident,Black Bear,Either Sex,Pursuit Only,5013,5013,black_bear_hunt_table_official.json,processed_data/boundaries/BR1018.geojson,ok_existing_match
1359,BR7123,Kamas/North Slope Summit,Black Bear,Either Sex,Any Legal Weapon,5053,5053,black_bear_hunt_table_official.json,processed_data/boundaries/BR7123.geojson,ok_existing_match
1360,BR7229,Kamas/North Slope Summit,Black Bear,Either Sex,Any Legal Weapon,5079,5079,black_bear_hunt_table_official.json,processed_data/boundaries/BR7229.geojson,ok_existing_match
1361,BR7321,Kamas/North Slope Summit,Black Bear,Either Sex,Multiseason,5101,5101,black_bear_hunt_table_official.json,processed_data/boundaries/BR7321.geojson,ok_existing_match
1362,CG9999,Cougar - Statewide,Cougar,Either Sex,Any Legal Weapon,5107,5107,cougar_hunt_table_official.json,processed_data/boundaries/CG9999.geojson,ok_existing_match
1363,DB0007,Buck Deer - Statewide Permit,Deer,Buck,Any Legal Weapon,5108,5108,boundary-manifest-2026.json,processed_data/boundaries/DB0007.geojson,ok_existing_match
1364,DB0008,Extended Archery Deer,Deer,Hunters Choice,Archery,5109,5109,boundary-manifest-2026.json,processed_data/boundaries/DB0008.geojson,ok_existing_match
1365,DS1000,Desert Bighorn Sheep - Statewide Permit,Desert Bighorn Sheep,Male Only,Any Legal Weapon,5110,5110,bighorn_sheep_hunt_table_official.json,processed_data/boundaries/DS1000.geojson,ok_existing_match
1366,EA1180,La Sal (Conservation),Elk,Antlerless,Any Legal Weapon,684,5111,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1180.geojson,resolve_existing_conflict_to_boundary_index
1367,EA1220,Manti (Expo),Elk,Antlerless,Any Legal Weapon,5112,5112,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1220.geojson,ok_existing_match
1368,EA1258,La Sal (Expo),Elk,Antlerless,Any Legal Weapon,5113,5113,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1258.geojson,ok_existing_match
1369,EA1270,Fishlake (Conservation),Elk,Antlerless,Any Legal Weapon,175,5114,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1270.geojson,resolve_existing_conflict_to_boundary_index
1370,EA1271,Manti (Conservation),Elk,Antlerless,Any Legal Weapon,51,5115,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA1271.geojson,resolve_existing_conflict_to_boundary_index
1371,EA2000,Antlerless Elk Control,Elk,Antlerless,Any Legal Weapon,5116,5116,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA2000.geojson,ok_existing_match
1372,EA2041,Cache (Conservation),Elk,Antlerless,Any Legal Weapon,29,5117,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2041.geojson,resolve_existing_conflict_to_boundary_index
1373,EA2045,Wasatch Mtns (Conservation),Elk,Antlerless,Any Legal Weapon,5118,5118,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EA2045.geojson,ok_existing_match
1374,EB1000,Elk - Statewide Permit,Elk,Bull,Any Legal Weapon,5119,5119,elk_hunt_table_official.json,processed_data/boundaries/EB1000.geojson,ok_existing_match
1375,EB1001,Any Bull Elk Units,Elk,Bull,Any Legal Weapon,5120,5120,elk_hunt_table_official.json,processed_data/boundaries/EB1001.geojson,ok_existing_match
1376,EB1002,Any Bull Elk Units,Elk,Bull,Muzzleloader,5121,5121,elk_hunt_table_official.json,processed_data/boundaries/EB1002.geojson,ok_existing_match
1377,EB1003,Spike Only Units,Elk,Bull,Any Legal Weapon,5122,5122,elk_hunt_table_official.json,processed_data/boundaries/EB1003.geojson,ok_existing_match
1378,EB1004,Spike Only Units,Elk,Bull,Muzzleloader,5123,5123,elk_hunt_table_official.json,processed_data/boundaries/EB1004.geojson,ok_existing_match
1379,EB1005,Archery Hunters Choice Elk,Elk,Bull,Archery,5124,5124,elk_hunt_table_official.json,processed_data/boundaries/EB1005.geojson,ok_existing_match
1380,EB1007,Draw-only Youth Any Bull/Hunters Choice Elk,Elk,Bull,Any Legal Weapon,5125,5125,elk_hunt_table_official.json,processed_data/boundaries/EB1007.geojson,ok_existing_match
1381,EB1009,Spike Only Elk Units - Multiseason,Elk,Bull,Multiseason,5126,5126,elk_hunt_table_official.json,processed_data/boundaries/EB1009.geojson,ok_existing_match
1382,EB1010,Any Bull Elk Units,Elk,Bull,Any Legal Weapon,5127,5127,elk_hunt_table_official.json,processed_data/boundaries/EB1010.geojson,ok_existing_match
1383,EB1011,Youth General Season Bull Elk,Elk,Bull,Any Legal Weapon,5128,5128,elk_hunt_table_official.json,processed_data/boundaries/EB1011.geojson,ok_existing_match
1384,EB3209,"Box Elder, Pilot Mtn",Elk,Bull,Multiseason,683,5129,unit_specific_conservation_expo_bundles.csv,processed_data/boundaries/EB3209.geojson,resolve_existing_conflict_to_boundary_index
1385,EX1000,Elk Extended Archery,Elk,Hunters Choice,Archery,5130,5130,elk_hunt_table_official.json,processed_data/boundaries/EX1000.geojson,ok_existing_match
1386,GO1000,Mountain Goat - Statewide Permit,Mountain Goat,Hunters Choice,Any Legal Weapon,5131,5131,mountain_goat_hunt_table_official.json,processed_data/boundaries/GO1000.geojson,ok_existing_match
1387,MB1000,Moose - Statewide Permit,Moose,Bull,Any Legal Weapon,5133,5133,moose_hunt_table_official.json,processed_data/boundaries/MB1000.geojson,ok_existing_match
1388,PB1000,Pronghorn - Statewide Permit,Pronghorn,Buck,Any Legal Weapon,5134,5134,pronghorn_hunt_table_official.json,processed_data/boundaries/PB1000.geojson,ok_existing_match
1389,RS0001,Rocky Mountain Bighorn Sheep - Statewide Permit,Rocky Mountain Bighorn Sheep,Ram,Any Legal Weapon,5135,5135,bighorn_sheep_hunt_table_official.json,processed_data/boundaries/RS0001.geojson,ok_existing_match
1390,TK1001,Northern Region - Private land only,Turkey,Either Sex,Any Legal Weapon,5136,5136,turkey_hunt_table_official.json,processed_data/boundaries/TK1001.geojson,ok_existing_match
1391,TK1019,Southeastern Region - Select areas only,Turkey,Either Sex,Any Legal Weapon,5137,5137,turkey_hunt_table_official.json,processed_data/boundaries/TK1019.geojson,ok_existing_match
1392,TK1022,Southern Region - Select areas only,Turkey,Either Sex,Any Legal Weapon,5138,5138,turkey_hunt_table_official.json,processed_data/boundaries/TK1022.geojson,ok_existing_match
1393,DS1003,"Kaiparowits, Escalante East/West",Desert Bighorn Sheep,Male Only,Any Legal Weapon,5141,5141,bighorn_sheep_hunt_table_official.json,processed_data/boundaries/DS1003.geojson,ok_existing_match
1394,EA1221,Fishlake/Thousand Lake (Expo),Elk,Antlerless,Any Legal Weapon,5145,5145,elk_antlerless_hunt_table_official.json,processed_data/boundaries/EA1221.geojson,ok_existing_match
1395,DS6625,Mineral Mtns,Desert Bighorn Sheep,Male Only,Any Legal Weapon,10003,10003,bighorn_sheep_hunt_table_official.json,processed_data/boundaries/DS6625.geojson,ok_existing_match
1396,BR7008,La Sal,Black Bear,Either Sex,Any Legal Weapon,684,684,processed_data/boundaries/BR7008.geojson,processed_data/boundaries/BR7008.geojson,ok_existing_match
1397,BR7019,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,Either Sex,Any Legal Weapon,610,610,processed_data/boundaries/BR7019.geojson,processed_data/boundaries/BR7019.geojson,ok_existing_match
1398,BR7108,La Sal,Black Bear,Either Sex,Any Legal Weapon,684,684,processed_data/boundaries/BR7108.geojson,processed_data/boundaries/BR7108.geojson,ok_existing_match
1399,BR7208,La Sal,Black Bear,Either Sex,Any Legal Weapon,684,684,processed_data/boundaries/BR7208.geojson,processed_data/boundaries/BR7208.geojson,ok_existing_match
1400,BI6530,"Book Cliffs, Little Creek/South",Bison,Hunters Choice,Any Legal Weapon,889,889,processed_data/boundaries/BI6530.geojson,processed_data/boundaries/BI6530.geojson,ok_existing_match
1401,DA1044,Myton,Deer,Antlerless,Any Legal Weapon,864,864,processed_data/boundaries/DA1044.geojson,processed_data/boundaries/DA1044.geojson,ok_existing_match
1402,DB1036,Thousand Lakes,Deer,Buck,Muzzleloader,632,632,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1403,DB1059,Beaver,Deer,Buck,Muzzleloader,628,628,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1404,DB1082,Oquirrh-Stansbury,Deer,Buck,Muzzleloader,622,622,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1405,DB1088,"West Desert, Tintic",Deer,Buck,Muzzleloader,624,624,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1406,DB1089,"West Desert, West",Deer,Buck,Muzzleloader,623,623,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1407,DB1094,Myton,Deer,Buck,Muzzleloader,864,864,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1408,DB1276,Plymouth Peak CWMU,Deer,Buck,Any Legal Weapon,737,737,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1409,DB1320,Deer Creek CWMU,Deer,Buck,Any Legal Weapon,686,686,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1410,DB1324,Royal Ivory Outfitters CWMU,Deer,Buck,Any Legal Weapon,828,828,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1411,DB1338,Sweetwater CWMU,Deer,Buck,Any Legal Weapon,891,891,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1412,DB1343,Red Iron CWMU,Deer,Buck,Any Legal Weapon,907,907,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1413,DB1344,Salt Wells CWMU,Deer,Buck,Any Legal Weapon,906,906,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1414,DB1345,Diamond Mountain CWMU,Deer,Buck,Any Legal Weapon,923,923,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1415,DB1348,Kimberly CWMU,Deer,Buck,Any Legal Weapon,922,922,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1416,DS6602,"Kaiparowits, Escalante",Desert Bighorn Sheep,Male Only,Any Legal Weapon,99,99,processed_data/boundaries/DS6602.geojson,processed_data/boundaries/DS6602.geojson,ok_existing_match
1417,EA1040,"Monroe, Koosharem Valley",Elk,Antlerless,Any Legal Weapon,723,723,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1418,EA1074,Pine Valley,Elk,Antlerless,Any Legal Weapon,636,636,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1419,EA1116,Zion,Elk,Antlerless,Any Legal Weapon,635,635,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1420,EA1126,Cotton Thomas CWMU,Elk,Antlerless,Any Legal Weapon,640,640,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1421,EA1176,Weber Florence Creek CWMU,Elk,Antlerless,Any Legal Weapon,524,524,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1422,EA1252,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,Any Legal Weapon,893,893,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1423,EB3561,Two Bear CWMU,Elk,Bull,Any Legal Weapon,521,521,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
1424,EB3609,Royal Ivory Outfitters CWMU,Elk,Bull,Any Legal Weapon,828,828,data/hunt-master-canonical-2026-source-of-truth.json,,ok_existing_match
