hunt_code,prefix,confirmation_status,in_bible_2020,in_harvest_reports,bible_species,bible_title,bible_source_files,harvest_source_files,harvest_source_pages,harvest_context_samples,notes
BR7122,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7122,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7123,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7123,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7200,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7200,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7201,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7201,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7203,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7203,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7204,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7204,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7205,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7205,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7207,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7207,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7208,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7208,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7209,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7209,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7210,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7210,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7211,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7211,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7212,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7212,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7213,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7213,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7214,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7214,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7215,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7215,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7216,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7216,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7217,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7217,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7218,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7218,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7219,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7219,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7220,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7220,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7221,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7221,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7224,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7224,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7225,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7225,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7226,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7226,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7227,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7227,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7228,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7228,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7229,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7229,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7230,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7230,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7231,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7231,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7232,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7232,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7233,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7233,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7234,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7234,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7235,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7235,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7236,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7236,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7300,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7300,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7301,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7301,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7303,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7303,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7304,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7304,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7305,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7305,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7307,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7307,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7308,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7308,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7309,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7309,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7310,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7310,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7311,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7311,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7312,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7312,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7313,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7313,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7314,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7314,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7315,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7315,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7316,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7316,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7317,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7317,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7318,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7318,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7320,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7320,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
BR7321,BR,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Black Bear,Hunt: BR7321,2020/.pdf/2020_PERMITS=2021_MODEL__BEAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG1000,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,"CG1000 Sportsman Cougar 1 0 1,370 0 1,371 1 N/A 1 1 in 1,371.0 N/A",2020/.pdf/2020_PERMITS=2021_MODEL__SPORTSMAN DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG1029,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG1029,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG1030,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG1030,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG1034,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG1034,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7502,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7502,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7503,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7503,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7506,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7506,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7602,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7602,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7603,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7603,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7605,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7605,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7610,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7610,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7612,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7612,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7613,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7613,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7615,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7615,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
CG7619,CG,BIBLE_ONLY_NOT_IN_SELECTED_HARVEST_REPORTS,YES,NO,Cougar,Hunt: CG7619,2020/.pdf/2020_PERMITS=2021_MODEL__COUGAR DRAW RESULTS.pdf,,,,Code appears in BIBLE 2020 but not in the three selected harvest reports; this can be expected for species/families not covered by the selected harvest PDFs.
DA1000,DA,CONFIRMED_BY_2020_HARVEST_REPORT,YES,YES,Antlerless Deer,"Hunt: DA1000 Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",2020/.pdf/2020_PERMITS=2021_MODEL__ANTLERLESS DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,pipeline/RAW/hunt_unit_database/2020/pdf/harvest_report/2020_antlerless_hr.pdf,1,"Antlerless deer DA1000 Beaver, Circleville North 25 21 4 5.3 21.4",Hunt code appears in both the 2020 BIBLE draw-result document and the selected 2020 harvest reports.
