hunt_code,hunt_name,species,sex_type,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,has_permit_value,permit_count_status,hunt_code_mapping_status,boundary_id,boundary_id_mapping_status,source_role,source_file,source_row_number
DB1295,Spring Creek/Dodge CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,6,0,6,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,546,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,177
DB1298,Strawberry Ridge CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,562,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,178
DB1299,Summit Point CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,3,0,3,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,547,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,179
DB1300,Thatcher Mountain CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,602,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,180
DB1301,Three C CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,553,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,181
DB1303,North Peaks CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,492,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,182
DB1304,Two Bear CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,521,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,183
DB1305,Wallsburg CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,586,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,184
DB1306,Washakie CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,499,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,185
DB1308,West Hills CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,511,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,186
DB1309,West Willow Creek Ranch CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,805,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,187
DB1310,White's Valley CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,488,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,188
DB1312,Woodruff Creek South CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,571,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,189
DB1317,Jacob's Creek CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,580,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,190
DB1322,Pahvant Ensign CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,826,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,191
DB1323,Rock House CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,827,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,192
DB1325,Double Cone CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,516,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,193
DB1326,Rosette CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,856,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,194
DB1327,Mountain Sky Ranch CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,858,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,195
DB1328,Clear Creek CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,494,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,196
DB1330,Iron Spring CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,876,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,197
DB1331,Raft River CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,875,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,198
DB1332,West Ridge CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,5,0,5,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,874,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,199
DB1333,5S CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,878,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,200
DB1334,Alton - Cactus Buck CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,526,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,201
DB1335,Big Piney Ranch CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,892,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,202
DB1336,First Light CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,890,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,203
DB1337,Little Pole Canyon CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,556,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,204
DB1341,Dry Creek CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,908,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,205
DB1342,Faust Valley CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,1,0,1,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,905,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,206
DB1347,The Rose of Snowville CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,509,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,207
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,9,0,9,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,524,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,208
DB1351,The Dirty Dozen,Deer,Buck,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,2,0,2,true,FULL_SPLIT,REVIEWED_CURRENT_HUNT_CODE,923,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,209
DB1501,Box Elder,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1040,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,607,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,210
DB1502,Cache,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1160,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,29,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,211
DB1503,Manti/San Rafael,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1800,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,619,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,212
DB1504,Nebo,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1060,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,213
DB1506,Fillmore,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,460,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,804,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,214
DB1508,Kamas,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,200,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,611,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,215
DB1509,La Sal Mtns,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,360,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,216
DB1510,Monroe,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,220,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,629,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,217
DB1511,Mt Dutton,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,80,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,630,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,218
DB1512,Nine Mile,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,280,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,615,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,219
DB1513,North Slope,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,620,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,612,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,220
DB1514,Ogden,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,540,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,609,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,221
DB1516,Panguitch Lake,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,500,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,634,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,222
DB1517,Pine Valley,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,600,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,636,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,223
DB1518,Boulder/Kaiparowits,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,720,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,455,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,224
DB1519,Fishlake,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,260,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,633,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,225
DB1521,"San Juan, Abajo Mtns",Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,560,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,618,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,226
DB1522,Vernal/Bonanza,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,420,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,614,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,227
DB1523,Yellowstone,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,280,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,613,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,228
DB1524,Southwest Desert,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,100,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,229
DB1525,"Wasatch Mtns, East",Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1300,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,621,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,230
DB1526,"Wasatch Mtns, West",Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,1580,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,620,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,231
DB1529,Zion,Deer,Buck,Archery,General Season,Aug 15 2026 - Sept 11 2026,,,675,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,635,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,232
DB1531,Box Elder,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,2080,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,607,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,233
DB1533,Manti/San Rafael,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,5400,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,619,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,234
DB1534,Nebo,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,3180,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,235
DB1536,Fillmore,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,920,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,804,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,236
DB1538,Kamas,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,400,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,611,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,237
DB1539,La Sal Mtns,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1080,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,617,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,238
DB1540,Monroe,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,660,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,629,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,239
DB1541,Mt Dutton,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,240,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,630,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,240
DB1542,Nine Mile,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,560,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,615,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,241
DB1543,North Slope,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1240,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,612,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,242
DB1544,Ogden,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1620,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,609,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,243
DB1546,Panguitch Lake,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1000,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,634,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,244
DB1547,Pine Valley,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1200,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,636,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,245
DB1549,Fishlake,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,520,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,633,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,246
DB1551,"San Juan, Abajo Mtns",Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1680,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,618,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,247
DB1552,Vernal/Bonanza,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,700,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,614,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,248
DB1553,Yellowstone,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,840,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,613,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,249
DB1554,Southwest Desert,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,300,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,625,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,250
DB1555,"Wasatch Mtns, East",Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,3900,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,621,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,251
DB1556,"Wasatch Mtns, West",Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,4740,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,620,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,252
DB1559,Zion,Deer,Buck,Any Legal Weapon (Late),General Season,Oct 17 2026 - Oct 25 2026,,,1350,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,635,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,253
DB1561,Box Elder,Deer,Buck,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1040,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,607,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,254
DB1563,Manti/San Rafael,Deer,Buck,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1800,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,619,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,255
DB1564,Nebo,Deer,Buck,Muzzleloader,General Season,Sept 23 2026 - Oct 01 2026,,,1060,true,TOTAL_ONLY,REVIEWED_CURRENT_HUNT_CODE,616,DATABASE_BOUNDARY_ID,REVIEWED_MASTER,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,256
