hunt_code,hunt_name,species,usable_reviewed_source_count,usable_reviewed_value_source_count,usable_reviewed_unique_value_count,reviewed_consensus_res,reviewed_consensus_nr,reviewed_consensus_total,reviewed_consensus_source_count,reviewed_consensus_status,all_reviewed_values,usable_source_files,all_source_roles
BR7117,Diamond Mtn/Vernal/Bonanza,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7118,Yellowstone,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7119,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7120,Wasatch Mtns West-Central,Black Bear,2,2,1,22,1,23,2,REVIEWED_CONSENSUS,22/1/23:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7121,Cache/Ogden,Black Bear,2,2,1,4,0,4,2,REVIEWED_CONSENSUS,4/0/4:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7122,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,2,2,1,7,0,7,2,REVIEWED_CONSENSUS,7/0/7:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7123,Kamas/North Slope Summit,Black Bear,2,2,1,6,0,6,2,REVIEWED_CONSENSUS,6/0/6:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7124,Fillmore Pahvant,Black Bear,2,2,1,2,0,2,2,REVIEWED_CONSENSUS,2/0/2:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7125,Monroe,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7126,Dolores Triangle,Black Bear,2,2,1,6,0,6,2,REVIEWED_CONSENSUS,6/0/6:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7127,La Sal Mtns,Black Bear,2,2,1,25,2,27,2,REVIEWED_CONSENSUS,25/2/27:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7200,Beaver,Black Bear,2,2,1,9,1,10,2,REVIEWED_CONSENSUS,9/1/10:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7201,Book Cliffs Bitter Creek/South,Black Bear,2,2,1,18,2,20,2,REVIEWED_CONSENSUS,18/2/20:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7203,Manti North,Black Bear,2,2,1,10,1,11,2,REVIEWED_CONSENSUS,10/1/11:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7204,Manti South/San Rafael North,Black Bear,2,2,1,18,2,20,2,REVIEWED_CONSENSUS,18/2/20:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7205,Nebo,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7207,Fillmore Pahvant,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7210,Mt Dutton,Black Bear,2,2,1,3,0,3,2,REVIEWED_CONSENSUS,3/0/3:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7211,Nine Mile,Black Bear,2,2,1,26,3,29,2,REVIEWED_CONSENSUS,26/3/29:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7212,North Slope Three Corners/West Daggett,Black Bear,2,2,1,2,0,2,2,REVIEWED_CONSENSUS,2/0/2:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7213,Panguitch Lake/Zion,Black Bear,2,2,1,9,0,9,2,REVIEWED_CONSENSUS,9/0/9:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7214,Paunsaugunt,Black Bear,2,2,1,4,0,4,2,REVIEWED_CONSENSUS,4/0/4:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7215,Boulder/Kaiparowits,Black Bear,2,2,1,9,1,10,2,REVIEWED_CONSENSUS,9/1/10:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7216,Fishlake/Thousand Lakes,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7217,San Juan,Black Bear,2,2,1,6,0,6,2,REVIEWED_CONSENSUS,6/0/6:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7218,Diamond Mtn/Vernal/Bonanza,Black Bear,2,2,1,7,0,7,2,REVIEWED_CONSENSUS,7/0/7:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7219,Yellowstone,Black Bear,2,2,1,4,0,4,2,REVIEWED_CONSENSUS,4/0/4:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7220,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,2,2,1,9,0,9,2,REVIEWED_CONSENSUS,9/0/9:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7221,Wasatch Mtns West-Central,Black Bear,2,2,1,18,2,20,2,REVIEWED_CONSENSUS,18/2/20:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7224,Book Cliffs Little Creek Roadless,Black Bear,2,2,1,14,1,15,2,REVIEWED_CONSENSUS,14/1/15:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7225,Book Cliffs Little Creek Roadless,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7228,Cache/Ogden,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7229,Kamas/North Slope Summit,Black Bear,2,2,1,4,0,4,2,REVIEWED_CONSENSUS,4/0/4:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7237,Monroe,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7238,Dolores Triangle,Black Bear,2,2,1,2,0,2,2,REVIEWED_CONSENSUS,2/0/2:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7239,La Sal Mtns,Black Bear,2,2,1,6,0,6,2,REVIEWED_CONSENSUS,6/0/6:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7300,Book Cliffs Bitter Creek/South,Black Bear,2,2,1,9,1,10,2,REVIEWED_CONSENSUS,9/1/10:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7301,Book Cliffs Little Creek Roadless,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7303,Manti North,Black Bear,2,2,1,13,1,14,2,REVIEWED_CONSENSUS,13/1/14:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7304,Manti South/San Rafael North,Black Bear,2,2,1,18,2,20,2,REVIEWED_CONSENSUS,18/2/20:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7305,Nebo,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7307,La Sal,Black Bear,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7308,North Slope Three Corners/West Daggett,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7309,Panguitch Lake/Zion,Black Bear,2,2,1,4,0,4,2,REVIEWED_CONSENSUS,4/0/4:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7310,Boulder/Kaiparowits,Black Bear,2,2,1,10,1,11,2,REVIEWED_CONSENSUS,10/1/11:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7311,Fishlake/Thousand Lakes,Black Bear,2,2,1,3,0,3,2,REVIEWED_CONSENSUS,3/0/3:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7312,San Juan,Black Bear,2,2,1,11,1,12,2,REVIEWED_CONSENSUS,11/1/12:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7313,Diamond Mtn/Vernal/Bonanza,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7314,Yellowstone,Black Bear,2,2,1,3,0,3,2,REVIEWED_CONSENSUS,3/0/3:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7315,Wasatch Mtns Avintaquin/Currant Creek,Black Bear,2,2,1,3,0,3,2,REVIEWED_CONSENSUS,3/0/3:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7316,Wasatch Mtns West-Central,Black Bear,2,2,1,14,1,15,2,REVIEWED_CONSENSUS,14/1/15:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7317,Nine Mile,Black Bear,2,2,1,9,1,10,2,REVIEWED_CONSENSUS,9/1/10:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7318,Beaver,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7320,Cache/Ogden,Black Bear,2,2,1,4,0,4,2,REVIEWED_CONSENSUS,4/0/4:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7321,Kamas/North Slope Summit,Black Bear,2,2,1,5,0,5,2,REVIEWED_CONSENSUS,5/0/5:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7322,Mt Dutton,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7323,Paunsaugunt,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7324,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7325,Chalk Creek/East Canyon/Morgan-South Rich,Black Bear,2,2,1,1,0,1,2,REVIEWED_CONSENSUS,1/0/1:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
BR7326,La Sal Mtns,Black Bear,2,2,1,13,1,14,2,REVIEWED_CONSENSUS,13/1/14:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 black bear permits reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER|SUPERSEDED_FRAGMENT_DO_NOT_USE_FOR_CANONICAL
CG9999,Cougar - Statewide,Cougar,2,0,0,,,,0,NO_REVIEWED_VALUE,,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 cougar reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
DA1001,"Box Elder, West Bear River",Deer,2,2,1,,,30,2,REVIEWED_CONSENSUS,//30:2,pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 deer antlerless reviewed res-nr-total.csv|pipeline/RAW/hunt_unit_database/2026/csv/2026 Permits/2026 reviewed permit truth master.csv,REVIEWED_FAMILY|REVIEWED_MASTER
