key,hunt_code,residency,draw_pool,points,different_columns,pdf_eligible_applicants,pdf_bonus_permits,pdf_regular_permits,pdf_total_permits,pdf_total_drawn,pdf_success_ratio,pdf_p_draw_percent,api_eligible_applicants,api_bonus_permits,api_regular_permits,api_total_permits,api_total_drawn,api_success_ratio,api_p_draw_percent
2026|2027|EB3146|Nonresident|standard|13,EB3146,Nonresident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|14,EB3146,Nonresident,standard,14,total_permits,2,0,0,0,0,0,0,2,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|15,EB3146,Nonresident,standard,15,total_permits,2,0,0,0,0,0,0,2,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|16,EB3146,Nonresident,standard,16,total_permits,1,0,0,0,0,0,0,1,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|17,EB3146,Nonresident,standard,17,total_permits,3,0,0,0,0,0,0,3,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|18,EB3146,Nonresident,standard,18,total_permits,0,0,0,0,0,,,0,0,0,42,0,,
2026|2027|EB3146|Nonresident|standard|19,EB3146,Nonresident,standard,19,total_permits,2,0,0,0,0,0,0,2,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|2,EB3146,Nonresident,standard,2,total_permits,8,0,0,0,0,0,0,8,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|20,EB3146,Nonresident,standard,20,total_permits,3,0,0,0,0,0,0,3,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|21,EB3146,Nonresident,standard,21,total_permits,0,0,0,0,0,,,0,0,0,42,0,,
2026|2027|EB3146|Nonresident|standard|22,EB3146,Nonresident,standard,22,total_permits,1,0,0,0,0,0,0,1,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|23,EB3146,Nonresident,standard,23,total_permits,1,0,0,0,0,0,0,1,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|24,EB3146,Nonresident,standard,24,total_permits,2,2,0,2,2,1,100,2,2,0,42,2,1,100
2026|2027|EB3146|Nonresident|standard|3,EB3146,Nonresident,standard,3,total_permits,10,0,0,0,0,0,0,10,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|4,EB3146,Nonresident,standard,4,total_permits,3,0,0,0,0,0,0,3,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|5,EB3146,Nonresident,standard,5,total_permits,6,0,1,1,1,0.1666666667,16.666667,6,0,1,42,1,0.16666667,16.666667
2026|2027|EB3146|Nonresident|standard|6,EB3146,Nonresident,standard,6,total_permits,12,0,0,0,0,0,0,12,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|7,EB3146,Nonresident,standard,7,total_permits,8,0,0,0,0,0,0,8,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|8,EB3146,Nonresident,standard,8,total_permits,4,0,0,0,0,0,0,4,0,0,42,0,0,0
2026|2027|EB3146|Nonresident|standard|9,EB3146,Nonresident,standard,9,total_permits,4,0,0,0,0,0,0,4,0,0,42,0,0,0
2026|2027|EB3146|Resident|standard|0,EB3146,Resident,standard,0,total_permits,32,0,2,2,2,0.0625,6.25,32,0,2,42,2,0.0625,6.25
2026|2027|EB3146|Resident|standard|1,EB3146,Resident,standard,1,total_permits,26,0,1,1,1,0.0384615385,3.846154,26,0,1,42,1,0.03846154,3.846154
2026|2027|EB3146|Resident|standard|10,EB3146,Resident,standard,10,total_permits,2,2,0,2,2,1,100,2,2,0,42,2,1,100
2026|2027|EB3146|Resident|standard|11,EB3146,Resident,standard,11,total_permits,10,10,0,10,10,1,100,10,10,0,42,10,1,100
2026|2027|EB3146|Resident|standard|12,EB3146,Resident,standard,12,total_permits,2,2,0,2,2,1,100,2,2,0,42,2,1,100
2026|2027|EB3146|Resident|standard|2,EB3146,Resident,standard,2,total_permits,19,0,1,1,1,0.0526315789,5.263158,19,0,1,42,1,0.05263158,5.263158
2026|2027|EB3146|Resident|standard|24,EB3146,Resident,standard,24,total_permits,1,1,0,1,1,1,100,1,1,0,42,1,1,100
2026|2027|EB3146|Resident|standard|3,EB3146,Resident,standard,3,total_permits,23,0,3,3,3,0.1304347826,13.043478,23,0,3,42,3,0.13043478,13.043478
2026|2027|EB3146|Resident|standard|4,EB3146,Resident,standard,4,total_permits,28,0,3,3,3,0.1071428571,10.714286,28,0,3,42,3,0.10714286,10.714286
2026|2027|EB3146|Resident|standard|5,EB3146,Resident,standard,5,total_permits,15,0,3,3,3,0.2,20,15,0,3,42,3,0.2,20
2026|2027|EB3146|Resident|standard|6,EB3146,Resident,standard,6,total_permits,12,0,2,2,2,0.1666666667,16.666667,12,0,2,42,2,0.16666667,16.666667
2026|2027|EB3146|Resident|standard|7,EB3146,Resident,standard,7,total_permits,14,0,2,2,2,0.1428571429,14.285714,14,0,2,42,2,0.14285714,14.285714
2026|2027|EB3146|Resident|standard|8,EB3146,Resident,standard,8,total_permits,17,0,2,2,2,0.1176470588,11.764706,17,0,2,42,2,0.11764706,11.764706
2026|2027|EB3146|Resident|standard|9,EB3146,Resident,standard,9,total_permits,12,5,0,5,5,0.4166666667,41.666667,12,5,0,42,5,0.41666667,41.666667
2026|2027|EB3147|Nonresident|standard|0,EB3147,Nonresident,standard,0,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|1,EB3147,Nonresident,standard,1,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|10,EB3147,Nonresident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|11,EB3147,Nonresident,standard,11,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|12,EB3147,Nonresident,standard,12,total_permits,4,0,0,0,0,0,0,4,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|14,EB3147,Nonresident,standard,14,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|15,EB3147,Nonresident,standard,15,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|16,EB3147,Nonresident,standard,16,total_permits,4,0,0,0,0,0,0,4,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|17,EB3147,Nonresident,standard,17,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|18,EB3147,Nonresident,standard,18,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|19,EB3147,Nonresident,standard,19,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|2,EB3147,Nonresident,standard,2,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|21,EB3147,Nonresident,standard,21,total_permits,2,0,0,0,0,0,0,2,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|22,EB3147,Nonresident,standard,22,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|EB3147|Nonresident|standard|3,EB3147,Nonresident,standard,3,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|4,EB3147,Nonresident,standard,4,total_permits,1,0,0,0,0,0,0,1,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|5,EB3147,Nonresident,standard,5,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|6,EB3147,Nonresident,standard,6,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|7,EB3147,Nonresident,standard,7,total_permits,5,0,0,0,0,0,0,5,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|8,EB3147,Nonresident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Nonresident|standard|9,EB3147,Nonresident,standard,9,total_permits,5,0,1,1,1,0.2,20,5,0,1,7,1,0.2,20
2026|2027|EB3147|Resident|standard|0,EB3147,Resident,standard,0,total_permits,38,0,1,1,1,0.0263157895,2.631579,38,0,1,7,1,0.02631579,2.631579
2026|2027|EB3147|Resident|standard|1,EB3147,Resident,standard,1,total_permits,37,0,0,0,0,0,0,37,0,0,7,0,0,0
2026|2027|EB3147|Resident|standard|10,EB3147,Resident,standard,10,total_permits,6,0,0,0,0,0,0,6,0,0,7,0,0,0
2026|2027|EB3147|Resident|standard|11,EB3147,Resident,standard,11,total_permits,6,0,0,0,0,0,0,6,0,0,7,0,0,0
2026|2027|EB3147|Resident|standard|12,EB3147,Resident,standard,12,total_permits,4,0,1,1,1,0.25,25,4,0,1,7,1,0.25,25
2026|2027|EB3147|Resident|standard|13,EB3147,Resident,standard,13,total_permits,4,0,0,0,0,0,0,4,0,0,7,0,0,0
2026|2027|EB3147|Resident|standard|14,EB3147,Resident,standard,14,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Resident|standard|15,EB3147,Resident,standard,15,total_permits,3,0,0,0,0,0,0,3,0,0,7,0,0,0
2026|2027|EB3147|Resident|standard|16,EB3147,Resident,standard,16,total_permits,1,1,0,1,1,1,100,1,1,0,7,1,1,100
2026|2027|EB3147|Resident|standard|17,EB3147,Resident,standard,17,total_permits,0,0,0,0,0,,,0,0,0,7,0,,
2026|2027|EB3147|Resident|standard|2,EB3147,Resident,standard,2,total_permits,25,0,0,0,0,0,0,25,0,0,7,0,0,0
2026|2027|EB3147|Resident|standard|20,EB3147,Resident,standard,20,total_permits,1,1,0,1,1,1,100,1,1,0,7,1,1,100
