record_kind,source_dataset,actual_draw_year,year,model_target_year,source_file,source_pdf_page,source_report_title,source_report_family,hunt_code,hunt_name,raw_hunt_name,species,sex_type,hunt_type,hunt_class,weapon,residency,applicant_group,draw_pool,point_system,points,eligible_applicants,bonus_permits,regular_permits,total_permits,total_drawn,successful_applicants,success_ratio,success_ratio_text,p_draw,p_draw_percent,candidate_promotion_status,candidate_promotion_reason
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,20,4,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,19,3,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,18,2,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,17,5,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,16,4,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,15,3,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,14,6,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,13,4,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,12,7,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,11,7,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,10,6,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,9,9,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,8,10,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,7,4,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,6,9,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,5,9,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,4,10,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,3,13,0,1,1,1,1,0.0769230769,1 in 13.0,0.0769230769,7.692308,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,2,14,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,1,21,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Resident,Adult,standard,Bonus,0,16,0,0,0,0,0,0,N/A,0,0,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,27,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,26,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,25,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,24,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,23,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,22,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,21,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,20,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,19,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,18,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,17,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,16,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,15,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,14,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,13,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,12,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,11,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,10,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,9,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,8,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,7,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,6,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,5,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
POINT_ROW,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,2026,2026,2027,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__O.I.L. DESERT BIGHORN SHEEP.pdf,14,2026 Big Game Bonus Point Draw Results,OIL_DESERT_BIGHORN_SHEEP,DS6622,"San Juan, North","San Juan, North",Desert Bighorn Sheep,Ram,O.I.L.,,,Nonresident,Adult,standard,Bonus,4,0,0,0,0,0,0,,N/A,,,PDF_DERIVED_CANDIDATE_NOT_APPLIED,Official 2026 DWR PDF point row extracted for audit.
