row_number,hunt_code,field,target_before,canonical_value,strict_key
15975,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|4|point_level_draw_result
15975,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|4|point_level_draw_result
15976,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|5|point_level_draw_result
15976,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|5|point_level_draw_result
15976,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|5|point_level_draw_result
15976,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|5|point_level_draw_result
15977,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|6|point_level_draw_result
15977,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|6|point_level_draw_result
15977,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|6|point_level_draw_result
15977,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|6|point_level_draw_result
15978,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|7|point_level_draw_result
15978,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|7|point_level_draw_result
15978,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|7|point_level_draw_result
15978,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|7|point_level_draw_result
15979,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|8|point_level_draw_result
15979,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|8|point_level_draw_result
15979,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|8|point_level_draw_result
15979,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|8|point_level_draw_result
15980,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|9|point_level_draw_result
15980,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|9|point_level_draw_result
15980,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|9|point_level_draw_result
15980,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|9|point_level_draw_result
15981,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|10|point_level_draw_result
15981,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|10|point_level_draw_result
15981,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|10|point_level_draw_result
15981,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|10|point_level_draw_result
15982,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|11|point_level_draw_result
15982,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|11|point_level_draw_result
15982,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|11|point_level_draw_result
15982,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|11|point_level_draw_result
15983,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|12|point_level_draw_result
15983,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|12|point_level_draw_result
15983,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|12|point_level_draw_result
15983,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|12|point_level_draw_result
15984,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|13|point_level_draw_result
15984,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|13|point_level_draw_result
15984,EB3088,successful_applicants,1,,2026|2027|EB3088|Resident|13|point_level_draw_result
15984,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|13|point_level_draw_result
15985,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|14|point_level_draw_result
15985,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|14|point_level_draw_result
15985,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|14|point_level_draw_result
15985,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|14|point_level_draw_result
15986,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|15|point_level_draw_result
15986,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|15|point_level_draw_result
15986,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|15|point_level_draw_result
15986,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|15|point_level_draw_result
15987,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|16|point_level_draw_result
15987,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|16|point_level_draw_result
15987,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|16|point_level_draw_result
15987,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|16|point_level_draw_result
15988,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|17|point_level_draw_result
15988,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|17|point_level_draw_result
15988,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|17|point_level_draw_result
15988,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|17|point_level_draw_result
15989,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|18|point_level_draw_result
15989,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|18|point_level_draw_result
15989,EB3088,successful_applicants,1,,2026|2027|EB3088|Resident|18|point_level_draw_result
15989,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|18|point_level_draw_result
15990,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|19|point_level_draw_result
15990,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|19|point_level_draw_result
15990,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|19|point_level_draw_result
15990,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|19|point_level_draw_result
15991,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|20|point_level_draw_result
15991,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|20|point_level_draw_result
15991,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|20|point_level_draw_result
15991,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|20|point_level_draw_result
15992,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|21|point_level_draw_result
15992,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|21|point_level_draw_result
15992,EB3088,successful_applicants,1,,2026|2027|EB3088|Resident|21|point_level_draw_result
15992,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|21|point_level_draw_result
15993,EB3088,draw_design,standard,Unlimited,2026|2027|EB3088|Resident|22|point_level_draw_result
15993,EB3088,hunt_type,L.E.,Limited Entry,2026|2027|EB3088|Resident|22|point_level_draw_result
15993,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|22|point_level_draw_result
15993,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|22|point_level_draw_result
15994,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|23|point_level_draw_result
15994,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|23|point_level_draw_result
15994,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|23|point_level_draw_result
15994,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|23|point_level_draw_result
15995,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|24|point_level_draw_result
15995,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|24|point_level_draw_result
15995,EB3088,successful_applicants,1,,2026|2027|EB3088|Resident|24|point_level_draw_result
15995,EB3088,success_ratio,0.3333333333,0.333333333,2026|2027|EB3088|Resident|24|point_level_draw_result
15995,EB3088,p_draw,0.3333333333,0.333333333,2026|2027|EB3088|Resident|24|point_level_draw_result
15995,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|24|point_level_draw_result
15996,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|25|point_level_draw_result
15996,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|25|point_level_draw_result
15996,EB3088,successful_applicants,1,,2026|2027|EB3088|Resident|25|point_level_draw_result
15996,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|25|point_level_draw_result
15997,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|26|point_level_draw_result
15997,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|26|point_level_draw_result
15997,EB3088,successful_applicants,3,,2026|2027|EB3088|Resident|26|point_level_draw_result
15997,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|26|point_level_draw_result
15998,EB3088,draw_design,standard,Unlimited,2026|2027|EB3088|Resident|27|point_level_draw_result
15998,EB3088,hunt_type,L.E.,Limited Entry,2026|2027|EB3088|Resident|27|point_level_draw_result
15998,EB3088,successful_applicants,0,,2026|2027|EB3088|Resident|27|point_level_draw_result
15998,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|27|point_level_draw_result
15999,EB3088,draw_design,standard,Max/Weighted Split,2026|2027|EB3088|Resident|28|point_level_draw_result
15999,EB3088,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3088|Resident|28|point_level_draw_result
15999,EB3088,successful_applicants,1,,2026|2027|EB3088|Resident|28|point_level_draw_result
15999,EB3088,boundary_id,,629,2026|2027|EB3088|Resident|28|point_level_draw_result
16000,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|0|point_level_draw_result
16000,EB3089,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3089|Nonresident|0|point_level_draw_result
16000,EB3089,successful_applicants,0,,2026|2027|EB3089|Nonresident|0|point_level_draw_result
16000,EB3089,boundary_id,,630,2026|2027|EB3089|Nonresident|0|point_level_draw_result
16001,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|1|point_level_draw_result
16001,EB3089,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3089|Nonresident|1|point_level_draw_result
16001,EB3089,successful_applicants,0,,2026|2027|EB3089|Nonresident|1|point_level_draw_result
16001,EB3089,boundary_id,,630,2026|2027|EB3089|Nonresident|1|point_level_draw_result
16002,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|2|point_level_draw_result
16002,EB3089,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3089|Nonresident|2|point_level_draw_result
16002,EB3089,successful_applicants,0,,2026|2027|EB3089|Nonresident|2|point_level_draw_result
16002,EB3089,boundary_id,,630,2026|2027|EB3089|Nonresident|2|point_level_draw_result
16003,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|3|point_level_draw_result
16003,EB3089,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3089|Nonresident|3|point_level_draw_result
16003,EB3089,successful_applicants,0,,2026|2027|EB3089|Nonresident|3|point_level_draw_result
16003,EB3089,boundary_id,,630,2026|2027|EB3089|Nonresident|3|point_level_draw_result
16004,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|4|point_level_draw_result
16004,EB3089,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3089|Nonresident|4|point_level_draw_result
16004,EB3089,successful_applicants,0,,2026|2027|EB3089|Nonresident|4|point_level_draw_result
16004,EB3089,boundary_id,,630,2026|2027|EB3089|Nonresident|4|point_level_draw_result
16005,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|5|point_level_draw_result
16005,EB3089,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3089|Nonresident|5|point_level_draw_result
16005,EB3089,successful_applicants,0,,2026|2027|EB3089|Nonresident|5|point_level_draw_result
16005,EB3089,boundary_id,,630,2026|2027|EB3089|Nonresident|5|point_level_draw_result
16006,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|6|point_level_draw_result
16006,EB3089,hunt_type,Limited-Entry,Limited Entry,2026|2027|EB3089|Nonresident|6|point_level_draw_result
16006,EB3089,successful_applicants,0,,2026|2027|EB3089|Nonresident|6|point_level_draw_result
16006,EB3089,boundary_id,,630,2026|2027|EB3089|Nonresident|6|point_level_draw_result
16007,EB3089,draw_design,standard,Max/Weighted Split,2026|2027|EB3089|Nonresident|7|point_level_draw_result
