slug,draw_name,master_hunt_type_id,hunt_id,hunt_code,hunt_name,hunt_category_name,species_subtype_name,quota_quantity,resident_quota_quantity,nonresident_quota_quantity,point,preference_point,participant_count,successful_count,successful_by_regular_round_count,successful_by_max_point_round_count,residency_type_id,is_youth,is_historical_data
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1519,PB5074,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,1.0,1.0,3,1,1,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1519,PB5074,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,0.0,0.0,5,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,8.0,8.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,4.0,4.0,1,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,3.0,3.0,2,1,1,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,0.0,0.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,1.0,1.0,1,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,6.0,6.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,2.0,2.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1520,PB5075,"Cache, Rich",Limited-Entry,LE Buck Pronghorn,2,2,0,7.0,7.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,15.0,15.0,8,1,1,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,16.0,16.0,8,1,0,1,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,14.0,14.0,12,2,2,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,9.0,9.0,2,2,0,2,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,3.0,3.0,31,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,3.0,3.0,86,17,17,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,8.0,8.0,20,2,2,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,4.0,4.0,70,12,12,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,13.0,13.0,11,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,17.0,17.0,7,6,0,6,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,1.0,1.0,116,8,8,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,6.0,6.0,38,17,0,17,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,8.0,8.0,11,11,0,11,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,6.0,6.0,18,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,11.0,11.0,6,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,11.0,11.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,12.0,12.0,2,2,1,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,2.0,2.0,21,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,12.0,12.0,19,2,2,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,2.0,2.0,76,5,5,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,0.0,0.0,157,4,4,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,7.0,7.0,31,31,0,31,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,9.0,9.0,12,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,1.0,1.0,31,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,10.0,10.0,16,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,4.0,4.0,21,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,7.0,7.0,14,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,0.0,0.0,49,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,5.0,5.0,57,20,20,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,5.0,5.0,18,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,10.0,10.0,4,4,0,4,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1521,PB5076,Parker Mtn,Limited-Entry,LE Buck Pronghorn,148,134,14,19.0,19.0,0,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,4.0,4.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,2.0,2.0,3,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,6.0,6.0,4,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,15.0,15.0,0,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,1.0,1.0,10,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,0.0,0.0,44,20,20,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,10.0,10.0,1,1,0,1,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,4.0,4.0,5,1,1,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,5.0,5.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,0.0,0.0,21,1,1,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,7.0,7.0,3,2,0,2,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,3.0,3.0,5,5,0,5,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,1.0,1.0,15,8,2,6,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,3.0,3.0,4,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1522,PB5077,Parker Mtn,Limited-Entry,LE Buck Pronghorn,49,44,5,2.0,2.0,10,10,0,10,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,4.0,4.0,2,2,0,2,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,4.0,4.0,3,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,7.0,7.0,5,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,8.0,8.0,4,1,1,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,3.0,3.0,5,5,0,5,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,13.0,13.0,1,1,0,1,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,16.0,16.0,0,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,5.0,5.0,2,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,7.0,7.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,11.0,11.0,4,2,0,2,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,0.0,0.0,37,13,13,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,1.0,1.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,3.0,3.0,4,1,1,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,2.0,2.0,17,15,0,15,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,2.0,2.0,4,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,10.0,10.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,0.0,0.0,7,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,1.0,1.0,15,9,9,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,6.0,6.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1523,PB5078,Parker Mtn,Limited-Entry,LE Buck Pronghorn,50,45,5,6.0,6.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,5.0,5.0,2,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,0.0,0.0,6,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,6.0,6.0,1,1,1,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,2.0,2.0,2,2,0,2,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,1.0,1.0,0,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,2.0,2.0,3,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,0.0,0.0,14,5,5,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,8.0,8.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,7.0,7.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,6.0,6.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,3.0,3.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,1.0,1.0,4,2,0,2,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1524,PB5079,"Box Elder, West",Limited-Entry,LE Buck Pronghorn,11,10,1,4.0,4.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,2.0,2.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,2.0,2.0,2,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,4.0,4.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,0.0,0.0,3,2,2,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,8.0,8.0,3,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,1.0,1.0,6,6,2,4,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,4.0,4.0,0,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,5.0,5.0,0,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,0.0,0.0,4,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,6.0,6.0,3,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,3.0,3.0,1,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,7.0,7.0,2,0,0,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,5.0,5.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,1.0,1.0,5,1,1,0,2,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1525,PB5080,"Box Elder, Snowville",Limited-Entry,LE Buck Pronghorn,10,9,1,6.0,6.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1528,PB5300,Antelope Creek,CWMU,CWMU Buck Pronghorn,4,4,0,1.0,1.0,4,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1528,PB5300,Antelope Creek,CWMU,CWMU Buck Pronghorn,4,4,0,6.0,6.0,7,3,2,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1528,PB5300,Antelope Creek,CWMU,CWMU Buck Pronghorn,4,4,0,2.0,2.0,2,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1528,PB5300,Antelope Creek,CWMU,CWMU Buck Pronghorn,4,4,0,3.0,3.0,2,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1528,PB5300,Antelope Creek,CWMU,CWMU Buck Pronghorn,4,4,0,0.0,0.0,4,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1528,PB5300,Antelope Creek,CWMU,CWMU Buck Pronghorn,4,4,0,5.0,5.0,4,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1528,PB5300,Antelope Creek,CWMU,CWMU Buck Pronghorn,4,4,0,7.0,7.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,3.0,3.0,17,2,2,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,2.0,2.0,21,1,1,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,4.0,4.0,15,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,7.0,7.0,6,1,1,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,6.0,6.0,16,3,3,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,9.0,9.0,10,5,0,5,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,11.0,11.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,12.0,12.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,10.0,10.0,8,8,0,8,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,5.0,5.0,27,4,4,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,0.0,0.0,32,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,8.0,8.0,10,3,3,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1529,PB5302,Deseret,CWMU,CWMU Buck Pronghorn,29,29,0,1.0,1.0,22,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1530,PB5305,Park Valley,CWMU,CWMU Buck Pronghorn,1,1,0,3.0,3.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1530,PB5305,Park Valley,CWMU,CWMU Buck Pronghorn,1,1,0,2.0,2.0,1,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1530,PB5305,Park Valley,CWMU,CWMU Buck Pronghorn,1,1,0,1.0,1.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1530,PB5305,Park Valley,CWMU,CWMU Buck Pronghorn,1,1,0,6.0,6.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1530,PB5305,Park Valley,CWMU,CWMU Buck Pronghorn,1,1,0,9.0,9.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1530,PB5305,Park Valley,CWMU,CWMU Buck Pronghorn,1,1,0,0.0,0.0,2,1,1,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1531,PB5306,Rabbit Creek,CWMU,CWMU Buck Pronghorn,1,1,0,0.0,0.0,1,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1531,PB5306,Rabbit Creek,CWMU,CWMU Buck Pronghorn,1,1,0,7.0,7.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1531,PB5306,Rabbit Creek,CWMU,CWMU Buck Pronghorn,1,1,0,3.0,3.0,2,1,1,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1531,PB5306,Rabbit Creek,CWMU,CWMU Buck Pronghorn,1,1,0,1.0,1.0,2,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1531,PB5306,Rabbit Creek,CWMU,CWMU Buck Pronghorn,1,1,0,2.0,2.0,3,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1531,PB5306,Rabbit Creek,CWMU,CWMU Buck Pronghorn,1,1,0,5.0,5.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1531,PB5306,Rabbit Creek,CWMU,CWMU Buck Pronghorn,1,1,0,4.0,4.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1532,PB5309,Skull Valley South,CWMU,CWMU Buck Pronghorn,2,2,0,7.0,7.0,2,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1532,PB5309,Skull Valley South,CWMU,CWMU Buck Pronghorn,2,2,0,4.0,4.0,2,1,1,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1532,PB5309,Skull Valley South,CWMU,CWMU Buck Pronghorn,2,2,0,0.0,0.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1532,PB5309,Skull Valley South,CWMU,CWMU Buck Pronghorn,2,2,0,8.0,8.0,1,1,0,1,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1532,PB5309,Skull Valley South,CWMU,CWMU Buck Pronghorn,2,2,0,6.0,6.0,0,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1532,PB5309,Skull Valley South,CWMU,CWMU Buck Pronghorn,2,2,0,3.0,3.0,1,0,0,0,1,False,False
2026_big_game_10_limited_entry_buck_pronghorn,Big Game,10,1532,PB5309,Skull Valley South,CWMU,CWMU Buck Pronghorn,2,2,0,1.0,1.0,1,0,0,0,1,False,False
