hunt_code,residency,points,row_count,payload_count,source_files,pages,payloads
BI6537,Nonresident,1,2,2,25_bg-odds.pdf,549|550,"202,0,0,0|810,0,0,0"
EA1037,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,41,"0,0,0,0|5,0,5,5"
EA1038,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"2,0,2,2|32,0,0,0"
EA1038,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"1,0,1,1|26,0,14,14"
EA1038,Nonresident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"0,0,0,0|3,0,3,3"
EA1038,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"200,0,0,0|29,0,29,29"
EA1038,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"127,0,106,106|2,0,2,2"
EA1038,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"0,0,0,0|26,0,26,26"
EA1038,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"0,0,0,0|7,0,7,7"
EA1038,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"0,0,0,0|1,0,1,1"
EA1038,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"0,0,0,0|4,0,4,4"
EA1038,Resident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,42,"0,0,0,0|1,0,1,1"
EA1039,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,43,"0,0,0,0|16,0,2,2"
EA1039,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,43,"0,0,0,0|13,0,10,10"
EA1039,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,43,"177,0,0,0|31,0,28,28"
EA1039,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,43,"116,0,71,71|2,0,2,2"
EA1039,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,43,"0,0,0,0|23,0,23,23"
EA1039,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,43,"0,0,0,0|9,0,9,9"
EA1039,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,43,"0,0,0,0|5,0,5,5"
EA1044,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,44,"0,0,0,0|2,0,2,2"
EA1044,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,44,"0,0,0,0|2,0,2,2"
EA1044,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,44,"26,0,0,0|5,0,5,5"
EA1044,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,44,"0,0,0,0|22,0,19,19"
EA1044,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,44,"0,0,0,0|5,0,5,5"
EA1044,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,44,"0,0,0,0|1,0,1,1"
EA1049,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|3,0,1,1"
EA1049,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|1,0,1,1"
EA1049,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|1,0,1,1"
EA1049,Nonresident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|3,0,3,3"
EA1049,Nonresident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|1,0,1,1"
EA1049,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"26,0,0,0|7,0,7,7"
EA1049,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"32,0,9,9|4,0,4,4"
EA1049,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|30,0,30,30"
EA1049,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|10,0,10,10"
EA1049,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|4,0,4,4"
EA1049,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,45,"0,0,0,0|1,0,1,1"
EA1054,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"0,0,0,0|1,0,0,0"
EA1054,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"0,0,0,0|5,0,3,3"
EA1054,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"0,0,0,0|1,0,1,1"
EA1054,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"69,0,0,0|9,0,7,7"
EA1054,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"2,0,2,2|82,0,22,22"
EA1054,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"0,0,0,0|12,0,12,12"
EA1054,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"0,0,0,0|1,0,1,1"
EA1054,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,46,"0,0,0,0|1,0,1,1"
EA1056,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,47,"12,0,0,0|3,0,0,0"
EA1056,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,47,"0,0,0,0|10,0,0,0"
EA1056,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,47,"0,0,0,0|5,0,0,0"
EA1056,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,47,"0,0,0,0|3,0,0,0"
EA1056,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,47,"0,0,0,0|3,0,1,1"
EA1056,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,47,"0,0,0,0|5,0,2,2"
EA1056,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,47,"0,0,0,0|1,0,1,1"
EA1058,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"0,0,0,0|10,0,4,4"
EA1058,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"0,0,0,0|3,0,3,3"
EA1058,Nonresident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"0,0,0,0|1,0,1,1"
EA1058,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"104,0,0,0|12,0,12,12"
EA1058,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"1,0,1,1|71,0,14,14"
EA1058,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"2,0,2,2|36,0,36,36"
EA1058,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"0,0,0,0|10,0,10,10"
EA1058,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"0,0,0,0|7,0,7,7"
EA1058,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"0,0,0,0|2,0,2,2"
EA1058,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,48,"0,0,0,0|3,0,3,3"
EA1060,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,49,"0,0,0,0|1,0,1,1"
EA1060,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,49,"1,0,1,1|14,0,0,0"
EA1060,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,49,"0,0,0,0|8,0,0,0"
EA1060,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,49,"1,0,1,1|18,0,11,11"
EA1060,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,49,"0,0,0,0|2,0,2,2"
EA1060,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,49,"0,0,0,0|2,0,2,2"
EA1061,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,50,"0,0,0,0|1,0,0,0"
EA1061,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,50,"0,0,0,0|2,0,2,2"
EA1061,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,50,"14,0,0,0|4,0,3,3"
EA1061,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,50,"0,0,0,0|6,0,4,4"
EA1061,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,50,"0,0,0,0|9,0,9,9"
EA1061,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,50,"0,0,0,0|2,0,2,2"
EA1063,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"0,0,0,0|3,0,1,1"
EA1063,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"0,0,0,0|1,0,1,1"
EA1063,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"75,0,7,7|9,0,9,9"
EA1063,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"28,0,28,28|3,0,3,3"
EA1063,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"1,0,1,1|12,0,12,12"
EA1063,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"0,0,0,0|7,0,7,7"
EA1063,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"0,0,0,0|1,0,1,1"
EA1063,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,51,"0,0,0,0|1,0,1,1"
EA1064,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,52,"3,0,3,3|34,0,16,16"
EA1064,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,52,"1,0,1,1|37,0,37,37"
EA1064,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,52,"1,0,1,1|9,0,9,9"
EA1064,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,52,"0,0,0,0|2,0,2,2"
EA1064,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,52,"0,0,0,0|1,0,1,1"
EA1069,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"1,0,0,0|15,0,0,0"
EA1069,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"1,0,0,0|13,0,0,0"
EA1069,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|8,0,0,0"
EA1069,Nonresident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|9,0,0,0"
EA1069,Nonresident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|7,0,0,0"
EA1069,Nonresident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|4,0,0,0"
EA1069,Nonresident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|4,0,0,0"
EA1069,Nonresident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|2,0,2,2"
EA1069,Nonresident,8,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|2,0,2,2"
EA1069,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"162,0,0,0|31,0,0,0"
EA1069,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"107,0,0,0|7,0,0,0"
EA1069,Resident,10,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|1,0,1,1"
EA1069,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"113,0,0,0|12,0,1,1"
EA1069,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"102,0,0,0|4,0,4,4"
EA1069,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"1,0,1,1|69,0,0,0"
EA1069,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|53,0,11,11"
EA1069,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|11,0,11,11"
EA1069,Resident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|1,0,1,1"
EA1069,Resident,9,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,53,"0,0,0,0|1,0,1,1"
EA1073,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"0,0,0,0|5,0,0,0"
EA1073,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"0,0,0,0|4,0,2,2"
EA1073,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"28,0,0,0|3,0,1,1"
EA1073,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"1,0,1,1|22,0,0,0"
EA1073,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"0,0,0,0|22,0,0,0"
EA1073,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"1,0,1,1|7,0,4,4"
EA1073,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"0,0,0,0|8,0,8,8"
EA1073,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,54,"0,0,0,0|3,0,3,3"
EA1075,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"1,0,0,0|7,0,0,0"
EA1075,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"1,0,0,0|1,0,1,1"
EA1075,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"0,0,0,0|5,0,3,3"
EA1075,Nonresident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"0,0,0,0|1,0,1,1"
EA1075,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"4,0,0,0|41,0,0,0"
EA1075,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"38,0,0,0|8,0,6,6"
EA1075,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"1,0,1,1|25,0,0,0"
EA1075,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"1,0,1,1|21,0,2,2"
EA1075,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"1,0,1,1|15,0,15,15"
EA1075,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"0,0,0,0|16,0,16,16"
EA1075,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"0,0,0,0|2,0,2,2"
EA1075,Resident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,55,"0,0,0,0|1,0,1,1"
EA1076,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|7,0,0,0"
EA1076,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|2,0,0,0"
EA1076,Nonresident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|1,0,0,0"
EA1076,Nonresident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|3,0,0,0"
EA1076,Nonresident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|1,0,1,1"
EA1076,Nonresident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|3,0,3,3"
EA1076,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"10,0,0,0|62,0,0,0"
EA1076,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"50,0,0,0|7,0,7,7"
EA1076,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"2,0,2,2|30,0,0,0"
EA1076,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|40,0,0,0"
EA1076,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"1,0,1,1|41,0,0,0"
EA1076,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|25,0,17,17"
EA1076,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|17,0,17,17"
EA1076,Resident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,56,"0,0,0,0|2,0,2,2"
EA1077,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"0,0,0,0|7,0,0,0"
EA1077,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"0,0,0,0|6,0,3,3"
EA1077,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"23,0,0,0|5,0,4,4"
EA1077,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"1,0,1,1|15,0,0,0"
EA1077,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"0,0,0,0|19,0,4,4"
EA1077,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"0,0,0,0|15,0,15,15"
EA1077,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"0,0,0,0|1,0,1,1"
EA1077,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,57,"0,0,0,0|2,0,2,2"
EA1078,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"2,0,2,2|28,0,0,0"
EA1078,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"1,0,1,1|12,0,0,0"
EA1078,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|13,0,6,6"
EA1078,Nonresident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|9,0,9,9"
EA1078,Nonresident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|4,0,4,4"
EA1078,Nonresident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|1,0,1,1"
EA1078,Nonresident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|2,0,2,2"
EA1078,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"236,0,0,0|39,0,17,17"
EA1078,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"18,0,18,18|204,0,0,0"
EA1078,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"15,0,15,15|175,0,0,0"
EA1078,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|140,0,64,64"
EA1078,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|89,0,89,89"
EA1078,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|33,0,33,33"
EA1078,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|8,0,8,8"
EA1078,Resident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,58,"0,0,0,0|1,0,1,1"
EA1079,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"3,0,0,0|4,0,0,0"
EA1079,Nonresident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"0,0,0,0|5,0,0,0"
EA1079,Nonresident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"1,0,1,1|12,0,0,0"
EA1079,Nonresident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"0,0,0,0|3,0,0,0"
EA1079,Nonresident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"0,0,0,0|6,0,0,0"
EA1079,Nonresident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"0,0,0,0|6,0,6,6"
EA1079,Resident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"138,0,0,0|37,0,0,0"
EA1079,Resident,1,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"135,0,0,0|26,0,0,0"
EA1079,Resident,2,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"11,0,0,0|121,0,0,0"
EA1079,Resident,3,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"10,0,9,9|79,0,0,0"
EA1079,Resident,4,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"2,0,2,2|70,0,0,0"
EA1079,Resident,5,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"0,0,0,0|53,0,4,4"
EA1079,Resident,6,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"0,0,0,0|42,0,42,42"
EA1079,Resident,7,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,59,"0,0,0,0|1,0,1,1"
EA1080,Nonresident,0,2,2,25_antlerless_drawing_odds_report.pdf|25_youth_antlerless_drawing_odds_report.pdf,60,"0,0,0,0|3,0,0,0"
