comparison,hunt_code,prefix,sources
fresh_downloads_missing_from_raw_truth_pdf,LG1005,LG,dwr_huntboundary_goose_light_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,LO0008,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO0009,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO0010,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO0011,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_raw_truth_pdf,LO0012,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_raw_truth_pdf,LO0013,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_raw_truth_pdf,LO0014,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_raw_truth_pdf,LO0015,LO,dwr_huntboundary_elk_bull.json
fresh_downloads_missing_from_raw_truth_pdf,LO1501,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1502,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1503,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1504,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1506,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1508,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1509,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1510,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1511,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1512,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1513,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1514,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1516,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1517,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1518,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1519,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1521,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1522,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1523,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1524,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1525,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1526,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1529,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1531,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1533,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1534,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1536,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1538,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1539,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1540,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1541,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1542,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1543,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1544,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1546,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1547,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1549,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1551,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1552,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1553,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1554,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1555,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1556,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1559,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1561,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1563,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1564,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1566,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1568,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1569,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1570,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1571,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1572,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1573,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1574,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1576,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1577,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1579,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1581,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1582,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1583,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1584,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1585,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1586,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1589,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1591,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1592,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1593,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1594,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1595,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1596,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1597,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1598,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1599,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1600,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1601,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1602,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1603,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1604,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1605,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1606,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1607,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1608,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1609,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1610,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1611,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1612,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1613,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1614,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1615,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1616,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1617,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1618,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1619,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1620,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1621,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1622,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1623,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1624,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1625,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1627,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1628,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1629,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1630,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LO1631,LO,dwr_huntboundary_deer_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LP5025,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LP5031,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LP5033,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LP5046,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LP5049,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_raw_truth_pdf,LP5051,LP,dwr_huntboundary_pronghorn_buck.json
fresh_downloads_missing_from_raw_truth_pdf,MA1005,MA,dwr_huntboundary_moose_antlerless.json
fresh_downloads_missing_from_raw_truth_pdf,MA1007,MA,dwr_huntboundary_moose_antlerless.json
fresh_downloads_missing_from_raw_truth_pdf,MA1008,MA,dwr_huntboundary_moose_antlerless.json
fresh_downloads_missing_from_raw_truth_pdf,MA1010,MA,dwr_huntboundary_moose_antlerless.json
fresh_downloads_missing_from_raw_truth_pdf,MA1011,MA,dwr_huntboundary_moose_antlerless.json
fresh_downloads_missing_from_raw_truth_pdf,PD1000,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1011,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1012,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1016,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1017,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1026,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1031,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1033,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1034,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1035,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1039,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1041,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1043,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1044,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1047,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1048,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1050,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1053,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1054,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1055,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1056,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1057,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1058,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1059,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,PD1060,PD,dwr_huntboundary_pronghorn_doe.json
fresh_downloads_missing_from_raw_truth_pdf,RE1000,RE,dwr_huntboundary_rocky_mountain_bighorn_sheep_ewe.json
fresh_downloads_missing_from_raw_truth_pdf,RS1000,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_raw_truth_pdf,RS1001,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_raw_truth_pdf,RS1003,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_raw_truth_pdf,RS1006,RS,dwr_huntboundary_rocky_mountain_bighorn_sheep_male_only.json
fresh_downloads_missing_from_raw_truth_pdf,SC1000,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SC1001,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SC1002,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SC1006,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SC1007,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SC1008,SC,dwr_huntboundary_sandhill_crane_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SG1000,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SG1001,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SG1002,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,SG1003,SG,dwr_huntboundary_greater_sage_grouse_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,ST1000,ST,dwr_huntboundary_sharp_tailed_grouse_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,ST1001,ST,dwr_huntboundary_sharp_tailed_grouse_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,TK1000,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_raw_truth_pdf,TK1001,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,TK1012,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_raw_truth_pdf,TK1013,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_raw_truth_pdf,TK1014,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_raw_truth_pdf,TK1015,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_raw_truth_pdf,TK1016,TK,dwr_huntboundary_turkey_bearded.json
fresh_downloads_missing_from_raw_truth_pdf,TK1019,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,TK1020,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,TK1022,TK,dwr_huntboundary_turkey_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,TS1000,TS,dwr_huntboundary_tundra_swan_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,WG1000,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,WG1001,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,WG1002,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
fresh_downloads_missing_from_raw_truth_pdf,WG1003,WG,dwr_huntboundary_goose_white_fronted_either_sex.json
canonical_missing_from_raw_truth_pdf,DA1001,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1002,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1003,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1009,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1011,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1012,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1013,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1018,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1027,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1030,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1031,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1033,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1041,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1042,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1045,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1046,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1047,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1048,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1049,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1050,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,DA1051,DA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1007,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1010,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1011,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1013,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1015,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1017,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1018,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1020,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1021,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1022,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1023,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1024,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1025,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1026,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1030,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1031,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1033,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1035,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1037,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1038,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1039,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
canonical_missing_from_raw_truth_pdf,EA1044,EA,draw_results_2026_for_2027_canonical_yearly_draw_results.csv
