actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_2025_res,permits_2025_nr,permits_2025_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,successful_applicants,unsuccessful_applicants
2025,2026,743,MB6011,Wasatch Mtns/Central Mtns,Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,20,,,,18,2,20,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,12,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,20,
2025,2026,607,MB6012,Box Elder,Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,13,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,575,MB6200,Bear Springs,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,14,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,560,MB6202,Causey Spring,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,15,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,568,MB6206,Deseret,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,16,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,567,MB6207,Durst Mountain,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,17,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,520,MB6208,East Fork Chalk Creek,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,18,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,522,MB6209,Ensign Ranches,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,19,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,69,MB6001,Chalk Creek,Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,2,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,525,MB6211,Grass Valley/Clark Canyon,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,20,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,490,MB6217,Sharp Mountain,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,21,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,578,MB6219,Skull Crack,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,22,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,491,MB6220,South Canyon,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,23,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,562,MB6222,Strawberry Ridge,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,24,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,553,MB6223,Three C,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,25,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,521,MB6224,Two Bear,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,26,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,586,MB6225,Wallsburg,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,27,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,732,MB6240,Chimney Rock,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,28,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,577,MB6251,Hardscrabble,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,29,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,276,MB6002,East Canyon,Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,3,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,576,MB6254,SJ Ranch,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,30,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,571,MB6256,Woodruff Creek South,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,31,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,493,MB6257,Ingham Peak,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,32,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,580,MB6258,Jacob's Creek,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,33,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,828,MB6259,Royal Ivory Outfitters,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,34,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,589,MB6262,Junction Valley,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,35,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,524,MB6266,Weber Florence Creek,Bull,Moose,CWMU,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,3,,,,3,0,3,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,36,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,3,
2025,2026,79,MB6003,"East Canyon, Morgan-Summit",Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,4,,,,4,0,4,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,4,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,4,
2025,2026,611,MB6004,Kamas,Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,5,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,117,MB6005,Morgan-South Rich,Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,6,,,,6,0,6,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,6,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,6,
2025,2026,138,MB6006,"North Slope, Summit",Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,22,,,,19,3,22,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,7,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,22,
2025,2026,289,MB6007,"North Slope, Three Corners/West Daggett",Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,8,,,,6,2,8,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,8,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,8,
2025,2026,609,MB6008,Ogden,Bull,Moose,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,7,,,,7,0,7,MOOSE_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,9,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,7,
2025,2026,628,GO6800,Beaver,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,8,,,,7,1,8,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,70,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,8,
2025,2026,628,GO6801,Beaver,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,9,,,,9,0,9,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,71,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,9,
2025,2026,616,GO6803,Nebo,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,18,,,,16,2,18,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,72,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,18,
2025,2026,102,GO6804,High Uintas Kamas,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,73,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,145,GO6805,High Uintas Central,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,5,,,,5,0,5,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,74,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,5,
2025,2026,146,GO6806,High Uintas East,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,2,,,,2,0,2,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,75,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,2,
2025,2026,147,GO6807,High Uintas Leidy Peak,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,1,,,,1,0,1,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,76,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,1,
2025,2026,148,GO6808,High Uintas West,Either Sex,Mountain Goat,Once-in-a-Lifetime,Any Legal Weapon,,Max/Weighted Split,,supplemental_permit_total_row,,,,,,,,,,,,,,,,,,11,,,,9,2,11,MOUNTAIN GOAT_OIL_BONUS_DRAW,oil_2025_draw_results_model_target_2026_permit_totals,oil_2025_draw_results_model_target_2026_permit_totals,pipeline/RAW/hunt_unit_database/2026/pdf/draw_odds/2025 O.I.L. Draw Results.pdf,77,,,oil_2025_draw_results_model_target_2026_permit_totals,,,,Preserved supplemental normalized artifact for year-specific comparison.,total,1,0,11,
