reported_hunt_year,model_target_year,hunt_code,species,sex_type,hunt_name,hunt_type,weapon,permits,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,harvest_unknown,percent_success,average_days,hunter_satisfaction,average_age,average_age_3yr_reported,average_age_source_file,average_age_source_page,average_age_source_table_title,average_age_crosswalk_confidence,average_age_mapping_status,male_harvest,female_harvest,harvest_objective,source_file,source_page,source_container,source_member,source_kind,source_priority,source_status,parse_status,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,data_quality_flags,recommended_use
2012,2013,DB1010,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2012,2013,DB1058,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2012,2013,DB1073,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2012,2013,DB1074,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1000,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1001,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1003,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1004,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1005,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1006,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1007,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1008,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1010,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1058,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1073,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2013,2014,DB1074,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1000,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1001,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1003,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1004,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1005,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1006,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1007,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1008,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1010,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1058,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1073,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2014,2015,DB1074,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1000,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1001,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1003,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1004,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1005,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1006,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1007,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1008,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1010,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1058,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1073,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2015,2016,DB1074,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1000,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1001,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1003,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1004,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1005,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1006,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1007,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1008,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1010,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1058,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1073,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2016,2017,DB1074,Mule Deer,,,,,,,,,,,,,,,,,,,,,,,,,22_bg_report.pdf,33,pipeline\RAW\hunt_unit_database\2023\big_game_2022_for_2023_harvest_age_database_package.zip,average_harvest_age_2022_for_2023_all_available.csv,zip_species_or_supplement,45,,,True,True,,,
2017,2018,BI1000,Bison,,Statewide,Sportsman,,1,1,1,,,,,100,1,5,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6500,Bison,,Antelope Island,OIAL,,7,7,7,,,,,100,1,5,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6501,Bison,,Book Cliffs (hunter's choice),OIAL,,12,12,11,,,,,91.7,2.4,4.6,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6503,Bison,,Henry Mtns (hunter's choice),OIAL,,18,18,16,,,,,88.9,2.7,4.6,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6504,Bison,,Henry Mtns (hunter's choice),OIAL,,18,17,16,,,,,94.1,2.9,4.6,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6505,Bison,,Henry Mtns (cow only),OIAL,,20,19,14,,,,,72.2,3.5,4.1,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6506,Bison,,Henry Mtns (cow only),OIAL,,21,21,13,,,,,62.5,5.1,3.6,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6507,Bison,,"Book Cliffs, Wild Horse Bench/Nine Mile (hunter's choice)",OIAL,,44,,,,,,,,,,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6508,Bison,,Book Cliffs (cow only),OIAL,,12,12,11,,,,,91.7,1.6,4.8,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6509,Bison,,Henry Mtns (archery),OIAL,,10,10,7,,,,,66.7,7.4,4.7,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,BI6510,Bison,,Statewide,Conservation,,1,,,,,,,,,,,,,,,,,,,,c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,15,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\c1e4809e__Limited-entry and once-in-a-lifetime species.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
2017,2018,DA1000,Deer,Antlerless,"Beaver, Circleville North",Antlerless,,50,44,37,,,,,83.3,1.8,,,,,,,,,,,,bc5511e8__Antlerless big game.pdf,1,pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\bc5511e8__Antlerless big game.pdf,,official_dwr_harvest_pdf_hunt_code_aggregate,115,official_dwr_pdf_current_hash_verified_2026_09_06,OFFICIAL_PDF_HUNT_CODE_AGGREGATED,True,True,True,OFFICIAL_DWR_PDF|HUNT_CODE_AGGREGATED|REPORT_SUBROWS_SUMMED|RATE_AND_EFFORT_FIELDS_MEAN,"harvest quality, demand-signal, and backcheck features only; do not use as permit quota or direct draw probability"
