row_number,hunt_code,source_file_before,source_file_after,source_classification_before,source_classification_after,normalized_family_before,normalized_family_after,numeric_fields_changed
5580,DA1046,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5581,DA1046,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5582,DA1046,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5583,DA1046,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5584,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5585,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5586,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5587,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5588,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5589,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5590,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5591,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5592,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5593,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5594,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5595,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5596,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5597,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5598,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5599,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5600,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5601,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5602,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5603,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5604,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5605,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5606,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5607,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5608,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5609,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5610,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5611,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5612,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5613,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5614,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5615,DA1046,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5616,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5617,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5618,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5619,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5620,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5621,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5622,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5623,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5624,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5625,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5626,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5627,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5628,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5629,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5630,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5631,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5632,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5633,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5634,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5635,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5636,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5637,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5638,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5639,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5640,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5641,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5642,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5643,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5644,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5645,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5646,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5647,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5648,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5649,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5650,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5651,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5652,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5653,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5654,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5655,DA1047,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5656,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5657,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5658,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5659,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5660,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5661,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5662,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5663,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5664,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5665,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5666,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5667,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5668,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5669,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5670,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5671,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5672,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5673,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5674,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5675,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5676,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5677,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5678,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5679,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5680,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5681,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5682,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5683,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5684,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5685,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5686,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5687,DA1047,2025 Youth Antlerless Draw.pdf,2025_PERMITS=2026_MODEL__YOUTH_ANTLERLESS_DEER_DRAW_RESULTS.pdf,,YOUTH_ANTLERLESS_DEER,YOUTH_ANTLERLESS,YOUTH_ANTLERLESS,false
5688,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5689,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5690,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5691,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5692,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5693,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5694,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5695,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
5696,DA1048,2025 Antlerless Draw Results(1).pdf,2025_PERMITS=2026_MODEL__(ANTLERLESS DEER) DRAW RESULTS.pdf,,ANTLERLESS_DEER,ANTLERLESS,ANTLERLESS,false
