actual_draw_year,model_target_year,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,hunt_code,hunt_name,species,sex_type,draw_design,weapon,hunt_type,season,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio,p_draw,p_draw_percent,record_type,boundary_id,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,permits_2026_res,permits_2026_nr,permits_2026_total
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,2,1,0,0,0,N/A,,N/A,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,3,3,0,0,0,N/A,,N/A,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,4,4,0,0,0,N/A,,N/A,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,5,3,0,0,0,N/A,,N/A,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,6,3,0,1,1,0.333333333,0.333333333,33.333333,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,7,3,0,1,1,0.333333333,0.333333333,33.333333,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,8,3,1,0,1,0.333333333,0.333333333,33.333333,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,9,0,0,0,0,N/A,,N/A,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,10,0,0,0,0,N/A,,N/A,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,3,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,"March 28 - May 25, 2026",Nonresident,11,0,0,0,0,N/A,,,point_level_draw_result,449,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Black Bear Draw Results,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,3,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,"March 28 - May 25, 2026",Nonresident,12,0,0,0,0,N/A,,,point_level_draw_result,449,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Black Bear Draw Results,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,3,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,"March 28 - May 25, 2026",Nonresident,13,0,0,0,0,N/A,,,point_level_draw_result,449,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Black Bear Draw Results,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,14,1,1,0,1,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,15,1,1,0,1,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,0,55,0,4,4,0.072727273,0.072727273,7.272727,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,1,43,0,8,8,0.186046512,0.186046512,18.604651,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,2,24,0,4,4,0.166666667,0.166666667,16.666667,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,3,13,0,6,6,0.461538462,0.461538462,46.153846,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,4,11,0,2,2,0.181818182,0.181818182,18.181818,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,5,12,6,0,6,0.5,0.5,50,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,6,7,7,0,7,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,7,6,6,0,6,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,8,2,2,0,2,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,9,2,2,0,2,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,3,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,"March 28 - May 25, 2026",Resident,10,0,0,0,0,N/A,,,point_level_draw_result,449,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Black Bear Draw Results,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,11,1,1,0,1,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,12,1,1,0,1,1,1,100,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,3,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,"March 28 - May 25, 2026",Resident,13,0,0,0,0,N/A,,,point_level_draw_result,449,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Black Bear Draw Results,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,3,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,"March 28 - May 25, 2026",Resident,14,0,0,0,0,N/A,,,point_level_draw_result,449,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Black Bear Draw Results,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7001,"Book Cliffs, Bitter Creek/South",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Resident,15,0,0,0,0,N/A,,N/A,point_level_draw_result,449,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,49,5,54
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7003,"Manti, North",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,0,2,0,0,0,N/A,,N/A,point_level_draw_result,52,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,17,2,19
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Black Bear:Limited-Entry,,POINT_ROW,BR7003,"Manti, North",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,Spring,Nonresident,1,1,0,0,0,N/A,,N/A,point_level_draw_result,52,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_black_bear_01_black_bear,17,2,19
2026,2027,BLACK_BEAR,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__BEAR DRAW RESULTS.pdf,4,POINT_ROW,BR7003,"Manti, North",Black Bear,Either Sex,Max/Weighted Split,Any Legal Weapon,Limited Entry,"March 28 - May 25, 2026",Nonresident,2,0,0,0,0,N/A,,,point_level_draw_result,52,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Black Bear Draw Results,17,2,19
